drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,gate_activation_rate
-0.00038001255597919226,0.004509380087256432,0.0003944588825106621,0.004257273860275745,-0.6262176632881165,0.2547706067562103,0.32710814476013184,0.09240110218524933,0.32710814476013184
0.0004431087290868163,0.005005327519029379,-0.0002518872497603297,0.005321200471371412,-0.62594074010849,0.2549038827419281,0.33323779702186584,0.08438264578580856,0.33323779702186584
0.0015448741614818573,0.007799415849149227,-0.001418570289388299,0.007837740704417229,-0.62555330991745,0.2550986707210541,0.3274743854999542,0.09222745895385742,0.3274743854999542
0.003761024447157979,0.011945731937885284,-0.0036008802708238363,0.011102741584181786,-0.6249697208404541,0.2553912401199341,0.32614898681640625,0.0940953865647316,0.32614898681640625
