step,train_loss,train_accuracy,top1_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb,early_stop_triggered,early_stop_step,completed_steps,val_loss,val_accuracy,test_loss,test_accuracy,best_eval_accuracy
31,2.202052354812622,0.22265625,0.22265625,0.001,0.3846934735774994,0.06293869018554688,3.0925440788269043,4067.34253819259,4812.9462890625,False,,31,,,,,
32,2.207951307296753,0.21875,0.21875,0.001,0.6123373508453369,0.0628652572631836,3.1589877605438232,4072.0934758782328,4812.9462890625,False,,32,,,,,
33,2.192092180252075,0.19140625,0.19140625,0.001,0.33395400643348694,0.06345701217651367,3.225919723510742,4034.0755612996304,4812.9462890625,False,,33,,,,,
34,2.215440273284912,0.171875,0.171875,0.001,0.42025837302207947,0.06817960739135742,3.2980642318725586,3754.6571180798387,4814.8212890625,False,,34,,,,,
35,2.2033536434173584,0.1875,0.1875,0.001,0.21471121907234192,0.06313037872314453,3.365481376647949,4054.946880263446,4814.8212890625,False,,35,,,,,
36,2.1913936138153076,0.1875,0.1875,0.001,0.31224653124809265,0.06552410125732422,3.434779405593872,3906.845624299582,4814.8212890625,False,,36,,,,,
37,2.178147315979004,0.21484375,0.21484375,0.001,0.23707611858844757,0.06327295303344727,3.502601385116577,4045.810125246801,4814.8212890625,False,,37,,,,,
38,2.198054552078247,0.25,0.25,0.001,0.3471681475639343,0.06769895553588867,3.574308395385742,3781.3269662169537,4814.8212890625,False,,38,,,,,
39,2.209333658218384,0.203125,0.203125,0.001,0.22702887654304504,0.0630955696105957,3.642036199569702,4057.199194410752,4814.8212890625,False,,39,,,,,
40,2.1825528144836426,0.25,0.25,0.001,0.2095458209514618,0.06923604011535645,3.7156715393066406,3697.3562160822016,4814.8212890625,False,,40,2.114252507686615,0.230078125,2.114252507686615,0.230078125,0.230078125
41,2.1894943714141846,0.19921875,0.19921875,0.001,0.38247448205947876,0.06296229362487793,4.3582541942596436,4065.7562231629645,4814.8212890625,False,,41,,,,,
42,2.19122052192688,0.19140625,0.19140625,0.001,0.36466407775878906,0.06385111808776855,4.426605224609375,4009.177114565325,4814.8212890625,False,,42,,,,,
43,2.1913013458251953,0.1796875,0.1796875,0.001,0.43487855792045593,0.06301307678222656,4.49396538734436,4062.5258187541617,4814.8212890625,False,,43,,,,,
44,2.173572063446045,0.28125,0.28125,0.001,0.2832615077495575,0.06638765335083008,4.56470513343811,3856.014077476397,4814.8212890625,False,,44,,,,,
45,2.1822848320007324,0.23828125,0.23828125,0.001,0.5466956496238708,0.06312727928161621,4.632272481918335,4055.145963706403,4814.8212890625,False,,45,,,,,
46,2.2027907371520996,0.1953125,0.1953125,0.001,0.32938405871391296,0.07375550270080566,4.7105934619903564,3470.8152687942643,4814.8212890625,False,,46,,,,,
47,2.1645963191986084,0.26171875,0.26171875,0.001,0.4784214198589325,0.06248950958251953,4.77773118019104,4096.54694802544,4814.8212890625,False,,47,,,,,
48,2.170898199081421,0.23828125,0.23828125,0.001,0.3415510356426239,0.06756782531738281,4.8500847816467285,3788.6518612610707,4814.8212890625,False,,48,,,,,
49,2.172961473464966,0.2265625,0.2265625,0.001,0.316424161195755,0.06248140335083008,4.9180145263671875,4097.0940421407695,4814.8212890625,False,,49,,,,,
50,2.2015671730041504,0.20703125,0.20703125,0.001,0.35890382528305054,0.06686568260192871,4.9896628856658936,3828.4479434080667,4814.8212890625,False,,50,,,,,
51,2.181849718093872,0.1875,0.1875,0.001,0.4460521340370178,0.06287121772766113,5.057537794113159,4071.645674068681,4814.8212890625,False,,51,,,,,
52,2.1814186573028564,0.2421875,0.2421875,0.001,0.4391882121562958,0.06704258918762207,5.130070686340332,3818.3324881670796,4814.8212890625,False,,52,,,,,
53,2.1843621730804443,0.19921875,0.19921875,0.001,0.426872193813324,0.06620359420776367,5.201416015625,3866.7342151415082,4814.8212890625,False,,53,,,,,
54,2.152122735977173,0.23828125,0.23828125,0.001,0.27524664998054504,0.06396675109863281,5.27111554145813,4001.8703141888113,4814.8212890625,False,,54,,,,,
55,2.159658432006836,0.25390625,0.25390625,0.001,0.24972988665103912,0.06462383270263672,5.3414928913116455,3961.22607659474,4814.8212890625,False,,55,,,,,
56,2.17319917678833,0.2109375,0.2109375,0.001,0.6402435302734375,0.06343579292297363,5.410214185714722,4035.4552404003352,4814.8212890625,False,,56,,,,,
57,2.1480422019958496,0.25,0.25,0.001,0.41603201627731323,0.06283903121948242,5.4785683155059814,4073.7620184008347,4814.8212890625,False,,57,,,,,
58,2.152315616607666,0.25,0.25,0.001,0.3742993474006653,0.06838369369506836,5.552435398101807,3743.451999776873,4814.8212890625,False,,58,,,,,
59,2.182260036468506,0.22265625,0.22265625,0.001,0.3035575747489929,0.06707549095153809,5.6254189014434814,3816.4731574158327,4814.8212890625,False,,59,,,,,
60,2.164095163345337,0.22265625,0.22265625,0.001,0.39490097761154175,0.06664514541625977,5.698148250579834,3841.1026114330684,4814.8212890625,False,,60,2.084495174884796,0.2142578125,2.084495174884796,0.2142578125,0.230078125
61,2.156780958175659,0.265625,0.265625,0.001,0.6167570948600769,0.06305098533630371,6.341665267944336,4060.0680016939923,4814.8212890625,False,,61,,,,,
62,2.1466236114501953,0.1796875,0.1796875,0.001,0.4741545617580414,0.06340217590332031,6.410840272903442,4037.56448495514,4814.8212890625,False,,62,,,,,
63,2.139596939086914,0.23046875,0.23046875,0.001,0.4372386932373047,0.06281042098999023,6.479761600494385,4075.602089153407,4814.8212890625,False,,63,,,,,
64,2.157264471054077,0.265625,0.265625,0.001,0.7005215883255005,0.06671619415283203,6.5526909828186035,3837.0533492951204,4814.8212890625,False,,64,,,,,
65,2.160919666290283,0.22265625,0.22265625,0.001,0.5969788432121277,0.06328582763671875,6.622203588485718,4044.9870936146167,4814.8212890625,False,,65,,,,,
66,2.1500494480133057,0.23046875,0.23046875,0.001,0.2846059799194336,0.06428837776184082,6.692807197570801,3981.924332663339,4814.8212890625,False,,66,,,,,
67,2.1617560386657715,0.2265625,0.2265625,0.001,0.8882058262825012,0.06298398971557617,6.76213526725769,4064.3711352693576,4814.8212890625,False,,67,,,,,
68,2.162553310394287,0.1796875,0.1796875,0.001,1.244197130203247,0.06341552734375,6.831742763519287,4036.729628223299,4814.8212890625,False,,68,,,,,
69,2.1406760215759277,0.203125,0.203125,0.001,0.560556948184967,0.06278562545776367,6.90084433555603,4077.227061981918,4814.8212890625,False,,69,,,,,
70,2.165864944458008,0.203125,0.203125,0.001,0.40941122174263,0.06352567672729492,6.9709086418151855,4029.715315098928,4814.8212890625,False,,70,,,,,
71,2.1529417037963867,0.203125,0.203125,0.001,0.8409775495529175,0.06642985343933105,7.044031381607056,3853.550763179334,4814.8212890625,False,,71,,,,,
72,2.1623880863189697,0.23828125,0.23828125,0.001,0.5375369787216187,0.06314396858215332,7.113780975341797,4054.0588999305282,4814.8212890625,False,,72,,,,,
73,2.1682631969451904,0.1796875,0.1796875,0.001,0.6077805161476135,0.06334996223449707,7.183961868286133,4040.8465388639256,4814.8212890625,False,,73,,,,,
74,2.1489500999450684,0.22265625,0.22265625,0.001,0.31845593452453613,0.07081294059753418,7.26164984703064,3615.036728042798,4814.8212890625,False,,74,,,,,
75,2.1536242961883545,0.22265625,0.22265625,0.001,0.8619675636291504,0.06749176979064941,7.336263656616211,3792.934487265534,4814.8212890625,False,,75,,,,,
76,2.1477673053741455,0.22265625,0.22265625,0.001,0.39975762367248535,0.07046818733215332,7.413773775100708,3632.7343541718824,4814.8212890625,False,,76,,,,,
77,2.1363751888275146,0.22265625,0.22265625,0.001,0.4017926752567291,0.06782293319702148,7.4887611865997314,3774.401799775028,4814.8212890625,False,,77,,,,,
78,2.1330292224884033,0.21484375,0.21484375,0.001,0.5309396386146545,0.06642532348632812,7.562796592712402,3853.8412151491657,4814.8212890625,False,,78,,,,,
79,2.1365914344787598,0.2109375,0.2109375,0.001,0.5625929832458496,0.06901907920837402,7.639309644699097,3709.0040069638267,4814.8212890625,False,,79,,,,,
80,2.15738844871521,0.203125,0.203125,0.001,0.5862789154052734,0.07068371772766113,7.717442274093628,3621.657674431155,4814.8212890625,False,,80,2.073101508617401,0.225390625,2.073101508617401,0.225390625,0.230078125
81,2.126239776611328,0.22265625,0.22265625,0.001,0.6436087489128113,0.06963038444519043,8.356010913848877,3676.442593987537,4814.8212890625,False,,81,,,,,
82,2.1456737518310547,0.203125,0.203125,0.001,1.2742949724197388,0.0635533332824707,8.427499294281006,4027.991987095322,4814.8212890625,False,,82,,,,,
83,2.135206699371338,0.2421875,0.2421875,0.001,1.1791229248046875,0.06295228004455566,8.498092889785767,4066.4183207031974,4814.8212890625,False,,83,,,,,
84,2.1218924522399902,0.1796875,0.1796875,0.001,0.6537910103797913,0.07080650329589844,8.576729536056519,3615.353201232344,4814.8212890625,False,,84,,,,,
85,2.149148941040039,0.1640625,0.1640625,0.001,0.2959039509296417,0.06804037094116211,8.652400016784668,3762.366670170644,4814.8212890625,False,,85,,,,,
86,2.134752035140991,0.2265625,0.2265625,0.001,0.7216135263442993,0.06339883804321289,8.723417520523071,4037.7770490816924,4814.8212890625,False,,86,,,,,
87,2.109189033508301,0.26953125,0.26953125,0.001,1.1119036674499512,0.06354284286499023,8.795269966125488,4028.6267258974667,4814.8212890625,False,,87,,,,,
88,2.1478757858276367,0.23046875,0.23046875,0.001,0.7126485109329224,0.06326031684875488,8.866645097732544,4046.6334918708685,4814.8212890625,False,,88,,,,,
89,2.159466028213501,0.23046875,0.23046875,0.001,0.8555594682693481,0.06760334968566895,8.942323923110962,3786.6610617190777,4814.8212890625,False,,89,,,,,
90,2.128751039505005,0.19921875,0.19921875,0.001,0.43392640352249146,0.06325578689575195,9.014164447784424,4046.847012000241,4814.8212890625,False,,90,,,,,
91,2.119191884994507,0.22265625,0.22265625,0.001,0.6844696402549744,0.06742501258850098,9.090177536010742,3796.6494609512292,4814.8212890625,False,,91,,,,,
92,2.1016502380371094,0.21484375,0.21484375,0.001,0.5314425230026245,0.06286382675170898,9.161680221557617,4072.1089190767666,4814.8212890625,False,,92,,,,,
93,2.156597852706909,0.18359375,0.18359375,0.001,0.3818356394767761,0.06933093070983887,9.239179849624634,3692.321371095308,4814.8212890625,False,,93,,,,,
94,2.1166348457336426,0.23046875,0.23046875,0.001,0.556093692779541,0.06359529495239258,9.311126708984375,4025.304122242716,4814.8212890625,False,,94,,,,,
95,2.1443605422973633,0.26171875,0.26171875,0.001,0.4262620508670807,0.0631864070892334,9.382777452468872,4051.351431708504,4814.8212890625,False,,95,,,,,
96,2.1137967109680176,0.234375,0.234375,0.001,0.792694628238678,0.06744146347045898,9.459794521331787,3795.7636445264584,4814.8212890625,False,,96,,,,,
97,2.1083641052246094,0.2734375,0.2734375,0.001,0.5483592748641968,0.06624531745910645,9.534542083740234,3864.3128182796436,4814.8212890625,False,,97,,,,,
98,2.134314775466919,0.25390625,0.25390625,0.001,0.5820642709732056,0.06320571899414062,9.606703281402588,4050.113626590825,4814.8212890625,False,,98,,,,,
99,2.093332290649414,0.28515625,0.28515625,0.001,0.563599705696106,0.06662154197692871,9.68209195137024,3842.477182937303,4814.8212890625,False,,99,,,,,
100,2.13952898979187,0.26171875,0.26171875,0.001,0.6655356884002686,0.06282615661621094,9.753727674484253,4074.6122647237403,4814.8212890625,False,,100,2.057432568073273,0.24140625,2.057432568073273,0.24140625,0.24140625
101,2.1014339923858643,0.2421875,0.2421875,0.001,0.8478699922561646,0.06292343139648438,10.387388706207275,4068.2825900807034,4814.8212890625,False,,101,,,,,
102,2.1034696102142334,0.23046875,0.23046875,0.001,0.5662155151367188,0.06375551223754883,10.460206508636475,4015.1889312691646,4814.8212890625,False,,102,,,,,
103,2.1307003498077393,0.234375,0.234375,0.001,0.516082763671875,0.0636446475982666,10.53293251991272,4022.18285478826,4814.8212890625,False,,103,,,,,
104,2.1284492015838623,0.2421875,0.2421875,0.001,0.8557458519935608,0.06365394592285156,10.605670928955078,4021.595331730301,4814.8212890625,False,,104,,,,,
105,2.1150455474853516,0.21484375,0.21484375,0.001,0.7240586280822754,0.06692624092102051,10.681766510009766,3824.9566258193217,4814.8212890625,False,,105,,,,,
106,2.15769362449646,0.19140625,0.19140625,0.001,0.7036716938018799,0.0636284351348877,10.760358095169067,4023.2227392969285,4814.8212890625,False,,106,,,,,
107,2.1268014907836914,0.25,0.25,0.001,0.39554911851882935,0.0629730224609375,10.832821369171143,4065.094341194153,4814.8212890625,False,,107,,,,,
108,2.1087019443511963,0.23828125,0.23828125,0.001,0.4674121141433716,0.06325984001159668,10.905550956726074,4046.6029908345395,4814.8212890625,False,,108,,,,,
109,2.1038546562194824,0.25,0.25,0.001,0.8632137775421143,0.06416463851928711,10.979698657989502,3989.543782209193,4814.8212890625,False,,109,,,,,
110,2.1143479347229004,0.21875,0.21875,0.001,0.4432702958583832,0.06423687934875488,11.056246995925903,3985.1017261792094,4814.8212890625,False,,110,,,,,
111,2.127145528793335,0.19921875,0.19921875,0.001,0.5622721314430237,0.06382107734680176,11.129895210266113,4011.1091254127878,4814.8212890625,False,,111,,,,,
112,2.0936672687530518,0.22265625,0.22265625,0.001,0.7334104180335999,0.06365609169006348,11.203727722167969,4021.4748353944915,4814.8212890625,False,,112,,,,,
113,2.108335256576538,0.26953125,0.26953125,0.001,0.744207501411438,0.06892609596252441,11.282527446746826,3713.9945556489465,4814.8212890625,False,,113,,,,,
114,2.105299711227417,0.21875,0.21875,0.001,0.859666645526886,0.06285548210144043,11.355362892150879,4072.7112951984313,4814.8212890625,False,,114,,,,,
115,2.0823004245758057,0.25390625,0.25390625,0.001,0.5044690370559692,0.06368780136108398,11.429243087768555,4019.4726411739384,4814.8212890625,False,,115,,,,,
116,2.096271276473999,0.234375,0.234375,0.001,0.7563209533691406,0.0638887882232666,11.503400564193726,4006.828262021509,4814.8212890625,False,,116,,,,,
117,2.073975086212158,0.26953125,0.26953125,0.001,0.9005153775215149,0.07044577598571777,11.584170818328857,3633.890023013402,4814.8212890625,False,,117,,,,,
118,2.073634147644043,0.2578125,0.2578125,0.001,0.47881001234054565,0.0685567855834961,11.66314172744751,3734.0138615996134,4817.4462890625,False,,118,,,,,
119,2.0737173557281494,0.28125,0.28125,0.001,0.40549859404563904,0.06643080711364746,11.73985767364502,3853.495443958355,4817.4462890625,False,,119,,,,,
120,2.1138899326324463,0.234375,0.234375,0.001,1.008208990097046,0.06885147094726562,11.819684267044067,3718.019848057785,4817.4462890625,False,,120,2.0188588857650758,0.241015625,2.0188588857650758,0.241015625,0.24140625
121,2.1083168983459473,0.25,0.25,0.001,0.44573238492012024,0.06297135353088379,12.451965808868408,4065.171293141308,4817.4462890625,False,,121,,,,,
122,2.07346773147583,0.27734375,0.27734375,0.001,0.9139883518218994,0.06337332725524902,12.526022672653198,4039.4175820868572,4817.4462890625,False,,122,,,,,
123,2.1030945777893066,0.25390625,0.25390625,0.001,0.5007403492927551,0.06266999244689941,12.599146604537964,4084.749735606735,4817.4462890625,False,,123,,,,,
124,2.101433038711548,0.2265625,0.2265625,0.001,0.7894074320793152,0.06309843063354492,12.672981262207031,4057.0305672895997,4817.4462890625,False,,124,,,,,
125,2.1174840927124023,0.21484375,0.21484375,0.001,0.6519486308097839,0.06699204444885254,12.750776052474976,3821.226873171669,4817.4462890625,False,,125,,,,,
126,2.1220943927764893,0.21484375,0.21484375,0.001,0.4801409840583801,0.06330633163452148,12.825507402420044,4043.6922590242343,4817.4462890625,False,,126,,,,,
127,2.091102123260498,0.2734375,0.2734375,0.001,0.4620990455150604,0.06637287139892578,12.903122425079346,3856.858971688015,4817.4462890625,False,,127,,,,,
128,2.102479934692383,0.1796875,0.1796875,0.001,0.35726338624954224,0.0694112777709961,12.984371185302734,3688.0474546697305,4817.4462890625,False,,128,,,,,
129,2.0955958366394043,0.2265625,0.2265625,0.001,0.6363871693611145,0.06304216384887695,13.059021949768066,4060.6207512063775,4817.4462890625,False,,129,,,,,
130,2.118708610534668,0.1953125,0.1953125,0.001,0.5412656664848328,0.07510232925415039,13.146331548690796,3408.552711942961,4817.4462890625,False,,130,,,,,
131,2.0939619541168213,0.20703125,0.20703125,0.001,1.3520132303237915,0.07019948959350586,13.229717254638672,3646.601541857701,4817.4462890625,False,,131,,,,,
132,2.1201741695404053,0.1953125,0.1953125,0.001,0.5248031616210938,0.0642096996307373,13.305277347564697,3986.788541724682,4817.4462890625,False,,132,,,,,
133,2.109794855117798,0.2265625,0.2265625,0.001,1.2423245906829834,0.06299304962158203,13.37979769706726,4063.7558435267047,4817.4462890625,False,,133,,,,,
134,2.1303629875183105,0.203125,0.203125,0.001,0.9512850046157837,0.07392001152038574,13.472435474395752,3463.0465495054136,4817.4462890625,False,,134,,,,,
135,2.087716817855835,0.23046875,0.23046875,0.001,0.608436107635498,0.06640815734863281,13.557586908340454,3854.8235437721014,4817.4462890625,False,,135,,,,,
136,2.0722203254699707,0.234375,0.234375,0.001,0.660057008266449,0.06931757926940918,13.639338731765747,3693.019834977936,4817.4462890625,False,,136,,,,,
137,2.118962526321411,0.234375,0.234375,0.001,1.7311804294586182,0.07012319564819336,13.72121286392212,3650.593700701735,4817.4462890625,False,,137,,,,,
138,2.0911383628845215,0.2109375,0.2109375,0.001,1.1785489320755005,0.0677177906036377,13.800692558288574,3780.2752589442257,4817.4462890625,False,,138,,,,,
139,2.094334363937378,0.27734375,0.27734375,0.001,0.45920228958129883,0.06484532356262207,13.889185428619385,3947.725372256333,4817.4462890625,False,,139,,,,,
140,2.0750880241394043,0.23828125,0.23828125,0.001,1.8998733758926392,0.06667613983154297,13.967835187911987,3839.152408807145,4817.4462890625,False,,140,2.0521097481250763,0.2208984375,2.0521097481250763,0.2208984375,0.24140625
141,2.0813403129577637,0.27734375,0.27734375,0.001,1.5707159042358398,0.06539702415466309,14.608777046203613,3914.4227718152124,4817.4462890625,False,,141,,,,,
142,2.1056666374206543,0.2109375,0.2109375,0.001,0.9201849699020386,0.06304359436035156,14.68407416343689,4060.5439714407808,4817.4462890625,False,,142,,,,,
143,2.1303064823150635,0.234375,0.234375,0.001,0.9021502137184143,0.06295251846313477,14.758873701095581,4066.372120854068,4817.4462890625,False,,143,,,,,
144,2.144263744354248,0.1796875,0.1796875,0.001,2.41273832321167,0.06338930130004883,14.834962606430054,4038.3844985031064,4817.4462890625,False,,144,,,,,
145,2.1145131587982178,0.21875,0.21875,0.001,1.740038514137268,0.06348896026611328,14.910892009735107,4032.0608033766302,4817.4462890625,False,,145,,,,,
146,2.0869977474212646,0.24609375,0.24609375,0.001,0.758209764957428,0.06653118133544922,14.989737272262573,3847.6957511081805,4817.4462890625,False,,146,,,,,
147,2.0628936290740967,0.2578125,0.2578125,0.001,1.2165488004684448,0.06441235542297363,15.067030191421509,3974.26038034748,4817.4462890625,False,,147,,,,,
148,2.117602825164795,0.2421875,0.2421875,0.001,0.6204494833946228,0.06851458549499512,15.14836573600769,3736.274671779472,4817.4462890625,False,,148,,,,,
149,2.1048197746276855,0.25390625,0.25390625,0.001,0.8542781472206116,0.0661478042602539,15.227121114730835,3869.9953649807353,4817.4462890625,False,,149,,,,,
150,2.128415107727051,0.22265625,0.22265625,0.001,1.3911242485046387,0.06888437271118164,15.309137105941772,3716.2311816234214,4817.4462890625,False,,150,,,,,
151,2.068251609802246,0.23828125,0.23828125,0.001,0.6715287566184998,0.06885814666748047,15.390894412994385,3717.6722745229745,4817.4462890625,False,,151,,,,,
152,2.0720248222351074,0.23828125,0.23828125,0.001,0.7104518413543701,0.0662691593170166,15.469897985458374,3862.9225826644747,4817.4462890625,False,,152,,,,,
153,2.101440906524658,0.2109375,0.2109375,0.001,1.0683916807174683,0.06847667694091797,15.551381826400757,3738.369010730376,4817.4462890625,False,,153,,,,,
154,2.076627254486084,0.25,0.25,0.001,1.2254160642623901,0.07032227516174316,15.634896039962769,3640.2346854711577,4817.4462890625,False,,154,,,,,
155,2.0882296562194824,0.2421875,0.2421875,0.001,1.1122123003005981,0.06830716133117676,15.716552019119263,3747.659153258176,4817.4462890625,False,,155,,,,,
156,2.1053147315979004,0.21875,0.21875,0.001,1.1320710182189941,0.06367349624633789,15.7936851978302,4020.375639801554,4817.4462890625,False,,156,,,,,
157,2.046630620956421,0.23828125,0.23828125,0.001,1.3632477521896362,0.06395626068115234,15.8710036277771,4002.6311288717247,4817.4462890625,False,,157,,,,,
158,2.067270517349243,0.21875,0.21875,0.001,0.8600985407829285,0.06967973709106445,15.954030513763428,3673.8261595521917,4817.4462890625,False,,158,,,,,
159,2.051133871078491,0.25390625,0.25390625,0.001,0.5506862998008728,0.06715202331542969,16.03458285331726,3812.1372415360147,4817.4462890625,False,,159,,,,,
160,2.094139575958252,0.25390625,0.25390625,0.001,0.7053189873695374,0.06750893592834473,16.115565538406372,3791.956661004439,4817.4462890625,False,,160,2.034483242034912,0.244140625,2.034483242034912,0.244140625,0.244140625
161,2.0585038661956787,0.2734375,0.2734375,0.001,0.8946287631988525,0.06923413276672363,16.784318447113037,3697.4580716253445,4817.4462890625,False,,161,,,,,
162,2.0431575775146484,0.2578125,0.2578125,0.001,1.0075806379318237,0.06859183311462402,16.866575717926025,3732.0800539439565,4817.4462890625,False,,162,,,,,
163,2.097194194793701,0.1953125,0.1953125,0.001,0.5326283574104309,0.0653691291809082,16.956021308898926,3916.1074015449367,4817.4462890625,False,,163,,,,,
164,2.079193353652954,0.20703125,0.20703125,0.001,0.6220756769180298,0.06804585456848145,17.0385799407959,3762.0371178809805,4817.4462890625,False,,164,,,,,
165,2.1186182498931885,0.21875,0.21875,0.001,0.6729435324668884,0.06835460662841797,17.12086057662964,3745.0318404246786,4817.4462890625,False,,165,,,,,
166,2.0857093334198,0.2265625,0.2265625,0.001,0.5179067254066467,0.06818914413452148,17.203006982803345,3754.1582719727007,4817.4462890625,False,,166,,,,,
167,2.0883421897888184,0.25,0.25,0.001,0.48781082034111023,0.06854820251464844,17.285462379455566,3734.4554140016626,4817.4462890625,False,,167,,,,,
168,2.081037998199463,0.29296875,0.29296875,0.001,0.685326099395752,0.07085156440734863,17.377910375595093,3613.0782618058965,4817.4462890625,False,,168,,,,,
169,2.043273687362671,0.30078125,0.30078125,0.001,1.2173397541046143,0.06457972526550293,17.45680046081543,3963.975353945547,4817.4462890625,False,,169,,,,,
170,2.088038444519043,0.23046875,0.23046875,0.001,0.7021706700325012,0.07082271575927734,17.542110919952393,3614.5134516467833,4817.4462890625,False,,170,,,,,
171,2.037024974822998,0.26953125,0.26953125,0.001,1.0954574346542358,0.06870174407958984,17.625425100326538,3726.1354571165825,4817.4462890625,False,,171,,,,,
172,2.067796230316162,0.203125,0.203125,0.001,0.8841959238052368,0.06942558288574219,17.710582733154297,3687.2748950900063,4817.4462890625,False,,172,,,,,
