step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.4041763544082642,0.019469261169433594,,,,,,,,
2,1.4080674648284912,0.03184938430786133,,,,,,,,
3,1.3999171257019043,0.04689311981201172,,,,,,,,
4,1.402836799621582,0.06313204765319824,,,,,,,,
5,1.40337336063385,0.0772714614868164,,,,,,,,
6,1.4026942253112793,0.09088754653930664,,,,,,,,
7,1.4056578874588013,0.10543155670166016,,,,,,,,
8,1.4025452136993408,0.11975264549255371,,,,,,,,
9,1.4011815786361694,0.13434267044067383,,,,,,,,
10,1.3985474109649658,0.15017271041870117,,,,,,,,
11,1.4038071632385254,0.16499829292297363,,,,,,,,
12,1.3988511562347412,0.17976856231689453,,,,,,,,
13,1.401139736175537,0.19344854354858398,,,,,,,,
14,1.4033055305480957,0.20850086212158203,,,,,,,,
15,1.4046465158462524,0.22282743453979492,,,,,,,,
16,1.4049632549285889,0.23539113998413086,,,,,,,,
17,1.3995765447616577,0.25236082077026367,,,,,,,,
18,1.4019775390625,0.2659268379211426,,,,,,,,
19,1.3971951007843018,0.28096771240234375,,,,,,,,
20,1.4002861976623535,0.29381561279296875,,,,,,,,
21,1.3941749334335327,0.30629849433898926,,,,,,,,
22,1.4017488956451416,0.3199038505554199,,,,,,,,
23,1.4002681970596313,0.3341953754425049,,,,,,,,
24,1.397825002670288,0.35102391242980957,,,,,,,,
25,1.399062156677246,0.3642892837524414,0.376953125,0.39453125,0.6796915531158447,-0.2731229364871979,0.17578125,0.420560747385025,0.13529080152511597,0.12091711163520813
26,1.3991448879241943,0.4955482482910156,,,,,,,,
27,1.3985273838043213,0.5087320804595947,,,,,,,,
28,1.4010753631591797,0.5233323574066162,,,,,,,,
29,1.3956867456436157,0.537353515625,,,,,,,,
30,1.399366021156311,0.553333044052124,,,,,,,,
31,1.3955224752426147,0.5677382946014404,,,,,,,,
32,1.3949843645095825,0.58197021484375,,,,,,,,
33,1.399308443069458,0.5959939956665039,,,,,,,,
34,1.3953275680541992,0.6111018657684326,,,,,,,,
35,1.4010361433029175,0.6253397464752197,,,,,,,,
36,1.3968427181243896,0.6394631862640381,,,,,,,,
37,1.395147442817688,0.6538076400756836,,,,,,,,
38,1.3991494178771973,0.6672608852386475,,,,,,,,
39,1.3964101076126099,0.6811084747314453,,,,,,,,
40,1.3944865465164185,0.6949436664581299,,,,,,,,
41,1.3963367938995361,0.7094705104827881,,,,,,,,
42,1.3949902057647705,0.7247834205627441,,,,,,,,
43,1.3986462354660034,0.740196943283081,,,,,,,,
44,1.3960988521575928,0.754141092300415,,,,,,,,
45,1.3946105241775513,0.7681841850280762,,,,,,,,
46,1.3920618295669556,0.7839279174804688,,,,,,,,
47,1.3919342756271362,0.7986176013946533,,,,,,,,
48,1.390030026435852,0.8138875961303711,,,,,,,,
49,1.3889063596725464,0.8291420936584473,,,,,,,,
50,1.3952621221542358,0.8432478904724121,0.443359375,0.330078125,0.6907266974449158,-0.16276836395263672,0.1875,0.44859811663627625,0.19308628141880035,0.18628014624118805
51,1.3935517072677612,0.9760270118713379,,,,,,,,
52,1.3988674879074097,0.9903292655944824,,,,,,,,
53,1.397421956062317,1.0038518905639648,,,,,,,,
54,1.3933091163635254,1.0192148685455322,,,,,,,,
55,1.3938133716583252,1.0336613655090332,,,,,,,,
56,1.3941706418991089,1.0483720302581787,,,,,,,,
57,1.3974881172180176,1.0638501644134521,,,,,,,,
58,1.3916009664535522,1.0785548686981201,,,,,,,,
59,1.3901393413543701,1.0928738117218018,,,,,,,,
60,1.3936495780944824,1.1082863807678223,,,,,,,,
61,1.3893492221832275,1.1241588592529297,,,,,,,,
62,1.3930102586746216,1.1389946937561035,,,,,,,,
63,1.3897716999053955,1.154226303100586,,,,,,,,
64,1.3884387016296387,1.1740708351135254,,,,,,,,
65,1.388989806175232,1.1987743377685547,,,,,,,,
66,1.3938919305801392,1.2147860527038574,,,,,,,,
67,1.3896172046661377,1.2300834655761719,,,,,,,,
68,1.3917945623397827,1.2468383312225342,,,,,,,,
69,1.3904309272766113,1.262714147567749,,,,,,,,
70,1.3845850229263306,1.278198003768921,,,,,,,,
71,1.3914321660995483,1.2957305908203125,,,,,,,,
72,1.3854714632034302,1.3130862712860107,,,,,,,,
73,1.3883103132247925,1.330608606338501,,,,,,,,
74,1.3945229053497314,1.3470499515533447,,,,,,,,
75,1.3964773416519165,1.362623691558838,0.4921875,0.287109375,0.6971251368522644,-0.09756235033273697,0.19140625,0.4579439163208008,0.2429763674736023,0.23376330733299255
76,1.3862087726593018,1.509202003479004,,,,,,,,
77,1.387040138244629,1.5235569477081299,,,,,,,,
78,1.386870265007019,1.5426294803619385,,,,,,,,
79,1.3874008655548096,1.5636911392211914,,,,,,,,
80,1.3909505605697632,1.5836586952209473,,,,,,,,
81,1.3923964500427246,1.6036760807037354,,,,,,,,
82,1.3853944540023804,1.6245059967041016,,,,,,,,
83,1.3880621194839478,1.6505300998687744,,,,,,,,
84,1.382120132446289,1.676048755645752,,,,,,,,
85,1.3866335153579712,1.700662612915039,,,,,,,,
86,1.3810319900512695,1.724153757095337,,,,,,,,
87,1.3814189434051514,1.7471327781677246,,,,,,,,
88,1.3844876289367676,1.7715933322906494,,,,,,,,
89,1.3900200128555298,1.7966275215148926,,,,,,,,
90,1.3898881673812866,1.8148624897003174,,,,,,,,
91,1.3893795013427734,1.8332204818725586,,,,,,,,
92,1.3812347650527954,1.8498377799987793,,,,,,,,
93,1.3814685344696045,1.8663523197174072,,,,,,,,
94,1.378563642501831,1.8817808628082275,,,,,,,,
95,1.3853886127471924,1.8973588943481445,,,,,,,,
96,1.3845856189727783,1.9132673740386963,,,,,,,,
97,1.3834823369979858,1.9291679859161377,,,,,,,,
98,1.3861857652664185,1.945094108581543,,,,,,,,
99,1.3803764581680298,1.9610118865966797,,,,,,,,
100,1.3759064674377441,1.9766311645507812,0.521484375,0.2578125,0.6983060836791992,-0.0574973002076149,0.1875,0.44859811663627625,0.28546836972236633,0.2613970637321472
101,1.3789758682250977,2.113898515701294,,,,,,,,
102,1.384130835533142,2.129547357559204,,,,,,,,
103,1.3821372985839844,2.147120714187622,,,,,,,,
104,1.3816750049591064,2.1629931926727295,,,,,,,,
105,1.3828709125518799,2.1788172721862793,,,,,,,,
106,1.378662347793579,2.1946821212768555,,,,,,,,
107,1.3876924514770508,2.2106478214263916,,,,,,,,
108,1.3797281980514526,2.2262189388275146,,,,,,,,
109,1.381341576576233,2.242279529571533,,,,,,,,
110,1.3870713710784912,2.2605583667755127,,,,,,,,
111,1.385359287261963,2.2786455154418945,,,,,,,,
112,1.3831790685653687,2.2958526611328125,,,,,,,,
113,1.380253791809082,2.3142144680023193,,,,,,,,
114,1.3777457475662231,2.331921100616455,,,,,,,,
115,1.3800159692764282,2.3503692150115967,,,,,,,,
116,1.3793550729751587,2.3677756786346436,,,,,,,,
117,1.3802392482757568,2.3859951496124268,,,,,,,,
118,1.3735716342926025,2.402148723602295,,,,,,,,
119,1.3733060359954834,2.4196157455444336,,,,,,,,
120,1.3710386753082275,2.4340107440948486,,,,,,,,
121,1.3750662803649902,2.447543144226074,,,,,,,,
122,1.3759350776672363,2.4615142345428467,,,,,,,,
123,1.3808636665344238,2.4752001762390137,,,,,,,,
124,1.3727514743804932,2.4885833263397217,,,,,,,,
125,1.374895691871643,2.5023539066314697,0.56640625,0.232421875,0.698962926864624,-0.0146848876029253,0.203125,0.4859813153743744,0.3217935562133789,0.3043409585952759
126,1.3721463680267334,2.6253647804260254,,,,,,,,
127,1.3712959289550781,2.6395881175994873,,,,,,,,
128,1.3812904357910156,2.6535720825195312,,,,,,,,
129,1.376817226409912,2.6676242351531982,,,,,,,,
130,1.3644602298736572,2.6822152137756348,,,,,,,,
131,1.3815858364105225,2.6981241703033447,,,,,,,,
132,1.3714404106140137,2.713512659072876,,,,,,,,
133,1.374319076538086,2.730168581008911,,,,,,,,
134,1.3788325786590576,2.7464911937713623,,,,,,,,
135,1.3753806352615356,2.7628421783447266,,,,,,,,
136,1.3695286512374878,2.7786083221435547,,,,,,,,
137,1.3827823400497437,2.793578624725342,,,,,,,,
138,1.3646385669708252,2.8083364963531494,,,,,,,,
139,1.3802787065505981,2.8236989974975586,,,,,,,,
140,1.371431589126587,2.838585376739502,,,,,,,,
141,1.3684056997299194,2.854924440383911,,,,,,,,
142,1.374498963356018,2.8713276386260986,,,,,,,,
143,1.3746782541275024,2.8871610164642334,,,,,,,,
144,1.366652250289917,2.902529716491699,,,,,,,,
145,1.3748310804367065,2.9175963401794434,,,,,,,,
146,1.3632961511611938,2.9335711002349854,,,,,,,,
147,1.3634538650512695,2.9566540718078613,,,,,,,,
