step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.3728586435317993,0.0030951499938964844,,,,,,,,
2,1.3772966861724854,0.006297111511230469,,,,,,,,
3,1.3809205293655396,0.009221315383911133,,,,,,,,
4,1.3742778301239014,0.011971235275268555,,,,,,,,
5,1.3767890930175781,0.015065193176269531,,,,,,,,
6,1.3751740455627441,0.01783609390258789,,,,,,,,
7,1.3746379613876343,0.020588159561157227,,,,,,,,
8,1.3765103816986084,0.02342510223388672,,,,,,,,
9,1.372983694076538,0.02625107765197754,,,,,,,,
10,1.3791056871414185,0.028940200805664062,0.3203125,0.09375,0.48820796608924866,-0.1906738430261612,0.125,0.3478260934352875,-0.1428302526473999,0.06680949032306671
11,1.3770393133163452,0.036628007888793945,,,,,,,,
12,1.371802568435669,0.03976011276245117,,,,,,,,
13,1.3752076625823975,0.0427241325378418,,,,,,,,
14,1.374656081199646,0.045513153076171875,,,,,,,,
15,1.3733881711959839,0.048554182052612305,,,,,,,,
16,1.3754855394363403,0.051313161849975586,,,,,,,,
17,1.37157142162323,0.05415606498718262,,,,,,,,
18,1.376856803894043,0.05710411071777344,,,,,,,,
19,1.3729597330093384,0.05998110771179199,,,,,,,,
20,1.3752137422561646,0.06279611587524414,0.328125,0.09375,0.4913242757320404,-0.18492117524147034,0.125,0.3478260934352875,-0.12150435894727707,0.0743466317653656
21,1.373635172843933,0.0707712173461914,,,,,,,,
22,1.3758031129837036,0.07392525672912598,,,,,,,,
23,1.3728433847427368,0.07689714431762695,,,,,,,,
24,1.3720533847808838,0.07979011535644531,,,,,,,,
25,1.375401496887207,0.08301329612731934,,,,,,,,
26,1.372308373451233,0.08590412139892578,,,,,,,,
27,1.3730502128601074,0.08887028694152832,,,,,,,,
28,1.3712207078933716,0.09175705909729004,,,,,,,,
29,1.3733398914337158,0.09475827217102051,,,,,,,,
30,1.3719910383224487,0.09776115417480469,0.3359375,0.09375,0.4980664551258087,-0.17489862442016602,0.125,0.3478260934352875,-0.0985114797949791,0.07759084552526474
31,1.3672103881835938,0.10567617416381836,,,,,,,,
32,1.3771655559539795,0.10875606536865234,,,,,,,,
33,1.3715533018112183,0.11174511909484863,,,,,,,,
34,1.3697788715362549,0.11497807502746582,,,,,,,,
35,1.3740211725234985,0.11800718307495117,,,,,,,,
36,1.3720120191574097,0.12099409103393555,,,,,,,,
37,1.3755903244018555,0.12435722351074219,,,,,,,,
38,1.3727136850357056,0.12738823890686035,,,,,,,,
39,1.3685485124588013,0.13051509857177734,,,,,,,,
40,1.3680683374404907,0.1338193416595459,0.3515625,0.0859375,0.5009181499481201,-0.1457560509443283,0.125,0.3478260934352875,-0.07319813966751099,0.09288213402032852
