step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,2.447882652282715,0.125,0.001,0.004877805709838867,2.447882652282715,0.013458860106766224,0.0,,
2,2.3085336685180664,0.171875,0.001,0.009010791778564453,2.3085336685180664,0.013231628574430943,0.0,,
3,2.529141664505005,0.078125,0.001,0.014986991882324219,2.529141664505005,0.013130969367921352,0.0,,
4,2.278296709060669,0.265625,0.001,0.018743276596069336,2.278296709060669,0.013088549487292767,0.0,,
5,2.2640678882598877,0.265625,0.001,0.022681474685668945,2.2640678882598877,0.013051602989435196,0.0,,
6,2.2603821754455566,0.15625,0.001,0.02741074562072754,2.2603821754455566,0.012987690977752209,0.0,,
7,2.3223838806152344,0.171875,0.001,0.033141136169433594,2.3223838806152344,0.012947918847203255,0.0,,
8,2.201335906982422,0.296875,0.001,0.03891348838806152,2.201335906982422,0.012909812852740288,0.0,,
9,2.1089203357696533,0.328125,0.001,0.04474592208862305,2.1089203357696533,0.012874835170805454,0.0,,
10,2.0640006065368652,0.296875,0.001,0.04920625686645508,2.0640006065368652,0.012841989286243916,0.0,,
11,2.136866807937622,0.3125,0.001,0.05362749099731445,2.136866807937622,0.01280797366052866,0.0,,
12,2.165940523147583,0.203125,0.001,0.059880971908569336,2.165940523147583,0.012761423364281654,0.0,,
13,2.1410417556762695,0.21875,0.001,0.06762003898620605,2.1410417556762695,0.012715907767415047,0.0,,
14,2.042003631591797,0.28125,0.001,0.07720398902893066,2.042003631591797,0.012689740397036076,0.0,,
15,2.058626413345337,0.234375,0.001,0.08276224136352539,2.058626413345337,0.01267271302640438,0.0,,
16,2.0458309650421143,0.28125,0.001,0.09015583992004395,2.0458309650421143,0.012654089368879795,0.0,,
17,2.038234233856201,0.265625,0.001,0.09346628189086914,2.038234233856201,0.012651724740862846,0.0,,
18,1.9831680059432983,0.25,0.001,0.10421872138977051,1.9831680059432983,0.01266328152269125,0.0,,
19,1.9408990144729614,0.40625,0.001,0.10993456840515137,1.9408990144729614,0.012680241838097572,0.0,,
20,1.9724452495574951,0.28125,0.001,0.11545681953430176,1.9724452495574951,0.012708627618849277,0.0,,
21,2.082132339477539,0.265625,0.001,0.12101173400878906,2.082132339477539,0.01274753175675869,0.0,,
22,2.0082948207855225,0.3125,0.001,0.12682175636291504,2.0082948207855225,0.01277945376932621,0.0,,
23,1.9790542125701904,0.3125,0.001,0.13261675834655762,1.9790542125701904,0.01281521376222372,0.0,,
24,2.008831024169922,0.28125,0.001,0.19788289070129395,2.008831024169922,0.012853255495429039,0.0,,
25,1.759200096130371,0.453125,0.001,0.20599889755249023,1.759200096130371,0.01290083210915327,0.0,0.328125,0.10454054921865463
26,1.943355917930603,0.28125,0.001,0.29267454147338867,1.943355917930603,0.012951354496181011,0.0,,
27,1.8845115900039673,0.375,0.001,0.2981107234954834,1.8845115900039673,0.013004692271351814,0.0,,
28,1.8535075187683105,0.359375,0.001,0.3030388355255127,1.8535075187683105,0.01306034717708826,0.0,,
29,1.8202056884765625,0.40625,0.001,0.3085603713989258,1.8202056884765625,0.013125971890985966,0.0,,
30,1.8601058721542358,0.390625,0.001,0.31301355361938477,1.8601058721542358,0.013200304470956326,0.0,,
31,1.8447715044021606,0.375,0.001,0.3188517093658447,1.8447715044021606,0.013272078707814217,0.0,,
32,1.7463605403900146,0.4375,0.001,0.3247354030609131,1.7463605403900146,0.013342233374714851,0.0,,
33,1.8702712059020996,0.296875,0.001,0.3306009769439697,1.8702712059020996,0.013425493612885475,0.0,,
34,1.713420033454895,0.453125,0.001,0.3370194435119629,1.713420033454895,0.013508884236216545,0.0,,
35,1.7032757997512817,0.484375,0.001,0.34732627868652344,1.7032757997512817,0.013603504747152328,0.0,,
36,1.632074236869812,0.484375,0.001,0.35544729232788086,1.632074236869812,0.013711778447031975,0.0,,
37,1.7154773473739624,0.390625,0.001,0.36350584030151367,1.7154773473739624,0.013829657807946205,0.0,,
38,1.8189417123794556,0.359375,0.001,0.36992692947387695,1.8189417123794556,0.013965163379907608,0.0,,
39,1.8111492395401,0.375,0.001,0.375063419342041,1.8111492395401,0.014100308530032635,0.0,,
40,1.7880831956863403,0.28125,0.001,0.386871337890625,1.7880831956863403,0.014245957136154175,0.0,,
41,1.8369542360305786,0.4375,0.001,0.3920586109161377,1.8369542360305786,0.014394204132258892,0.0,,
42,1.7763993740081787,0.390625,0.001,0.3967444896697998,1.7763993740081787,0.014544079080224037,0.0,,
43,1.843161940574646,0.265625,0.001,0.4021432399749756,1.843161940574646,0.014704402536153793,0.0,,
44,1.7228024005889893,0.375,0.001,0.4079263210296631,1.7228024005889893,0.014873829670250416,0.0,,
45,1.7061278820037842,0.40625,0.001,0.4135720729827881,1.7061278820037842,0.015052014030516148,0.0,,
46,1.7935011386871338,0.359375,0.001,0.4191405773162842,1.7935011386871338,0.01523036602884531,0.0,,
47,1.745710849761963,0.484375,0.001,0.42579078674316406,1.745710849761963,0.01541051547974348,0.0,,
48,1.6925475597381592,0.453125,0.001,0.45274806022644043,1.6925475597381592,0.015601004473865032,0.0,,
49,1.7268259525299072,0.34375,0.001,0.4607822895050049,1.7268259525299072,0.015804963186383247,0.0,,
50,1.7227163314819336,0.3125,0.001,0.47067928314208984,1.7227163314819336,0.01602139323949814,0.0,0.40234375,0.13266801834106445
51,1.6412336826324463,0.421875,0.001,0.5571117401123047,1.6412336826324463,0.016251223161816597,0.0,,
52,1.6555312871932983,0.4375,0.001,0.5645890235900879,1.6555312871932983,0.016496213153004646,0.0,,
53,1.7088347673416138,0.390625,0.001,0.574429988861084,1.7088347673416138,0.016744952648878098,0.0,,
54,1.5888986587524414,0.5,0.001,0.5818560123443604,1.5888986587524414,0.017002945765852928,0.0,,
55,1.680784821510315,0.4375,0.001,0.5879366397857666,1.680784821510315,0.017270294949412346,0.0,,
56,1.658212661743164,0.421875,0.001,0.5952942371368408,1.658212661743164,0.017533572390675545,0.0,,
57,1.6089086532592773,0.40625,0.001,0.6032085418701172,1.6089086532592773,0.01780473254621029,0.0,,
58,1.5929937362670898,0.4375,0.001,0.612917423248291,1.5929937362670898,0.018087849020957947,0.0,,
59,1.758212685585022,0.265625,0.001,0.619316577911377,1.758212685585022,0.018375635147094727,0.0,,
60,1.696235179901123,0.328125,0.001,0.6275088787078857,1.696235179901123,0.01865699328482151,0.0,,
61,1.6484261751174927,0.40625,0.001,0.6331038475036621,1.6484261751174927,0.01895448938012123,0.0,,
62,1.574166178703308,0.53125,0.001,0.638380765914917,1.574166178703308,0.019246742129325867,0.0,,
63,1.5925191640853882,0.46875,0.001,0.6447665691375732,1.5925191640853882,0.019525468349456787,0.0,,
64,1.645463228225708,0.453125,0.001,0.651252269744873,1.645463228225708,0.019812017679214478,0.0,,
65,1.7552194595336914,0.421875,0.001,0.6572675704956055,1.7552194595336914,0.020101994276046753,0.0,,
66,1.5696749687194824,0.375,0.001,0.6642627716064453,1.5696749687194824,0.020356297492980957,0.0,,
67,1.576094627380371,0.5,0.001,0.6704158782958984,1.576094627380371,0.020609315484762192,0.0,,
68,1.6211473941802979,0.515625,0.001,0.6781110763549805,1.6211473941802979,0.02085530012845993,0.0,,
69,1.7222708463668823,0.359375,0.001,0.6846578121185303,1.7222708463668823,0.02110692672431469,0.0,,
70,1.4217568635940552,0.5625,0.001,0.690270185470581,1.4217568635940552,0.02134700119495392,0.0,,
71,1.4181902408599854,0.59375,0.001,0.6970503330230713,1.4181902408599854,0.02158740721642971,0.0,,
72,1.5163530111312866,0.453125,0.001,0.7043766975402832,1.5163530111312866,0.02183290757238865,0.0,,
73,1.586654782295227,0.421875,0.001,0.7398560047149658,1.586654782295227,0.02208995446562767,0.0,,
74,1.56732976436615,0.53125,0.001,0.7489578723907471,1.56732976436615,0.022344330325722694,0.0,,
75,1.6933823823928833,0.453125,0.001,0.7597219944000244,1.6933823823928833,0.022587807849049568,0.0,0.48828125,0.17785175144672394
76,1.6031004190444946,0.34375,0.001,0.8473656177520752,1.6031004190444946,0.02281755395233631,0.0,,
77,1.5742027759552002,0.4375,0.001,0.8566434383392334,1.5742027759552002,0.02306048385798931,0.0,,
78,1.4788317680358887,0.59375,0.001,0.8633697032928467,1.4788317680358887,0.023297235369682312,0.0,,
79,1.5304325819015503,0.515625,0.001,0.8698022365570068,1.5304325819015503,0.023522531613707542,0.0,,
80,1.4890671968460083,0.421875,0.001,0.877622127532959,1.4890671968460083,0.023712683469057083,0.0,,
81,1.5401564836502075,0.4375,0.001,0.8846485614776611,1.5401564836502075,0.023906400427222252,0.0,,
82,1.5925688743591309,0.40625,0.001,0.8905296325683594,1.5925688743591309,0.02408668026328087,0.0,,
83,1.567165493965149,0.46875,0.001,0.8977055549621582,1.567165493965149,0.02424430660903454,0.0,,
84,1.5392606258392334,0.421875,0.001,0.9060468673706055,1.5392606258392334,0.024389097467064857,0.0,,
85,1.5302650928497314,0.515625,0.001,0.9144396781921387,1.5302650928497314,0.02454281412065029,0.0,,
86,1.6459101438522339,0.4375,0.001,0.9228107929229736,1.6459101438522339,0.024700265377759933,0.0,,
87,1.4006599187850952,0.5625,0.001,0.9312393665313721,1.4006599187850952,0.02484998293220997,0.0,,
