edge_drive_mean,edge_drive_std,edge_resistance_mean,edge_resistance_std,edge_energy_mean,edge_energy_std,edge_output_mean,edge_output_std,drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
-0.005527317523956299,0.16063430905342102,0.2498016208410263,0.2616642117500305,-0.0065416498109698296,0.017810773104429245,-0.011206136085093021,0.0883961096405983,-0.005527317523956299,0.16063430905342102,0.2498016208410263,0.2616642117500305,-0.0065416498109698296,0.017810773104429245
-0.012295962311327457,0.1872718185186386,0.2559221088886261,0.2919183671474457,-0.0036071431823074818,0.028698399662971497,-0.01392839290201664,0.12886792421340942,-0.012295962311327457,0.1872718185186386,0.2559221088886261,0.2919183671474457,-0.0036071431823074818,0.028698399662971497
-0.007033090107142925,0.21340182423591614,0.2730340361595154,0.31196680665016174,-0.006119576282799244,0.04485604166984558,-0.022228090092539787,0.1915445178747177,-0.007033090107142925,0.21340182423591614,0.2730340361595154,0.31196680665016174,-0.006119576282799244,0.04485604166984558
0.011811478063464165,0.2442299723625183,0.28769391775131226,0.31326213479042053,-0.007898436859250069,0.06023624911904335,-0.02271995320916176,0.2414589822292328,0.011811478063464165,0.2442299723625183,0.28769391775131226,0.31326213479042053,-0.007898436859250069,0.06023624911904335
0.028636038303375244,0.2781977653503418,0.299189031124115,0.3323569893836975,-0.006847748998552561,0.06789395213127136,-0.023719696328043938,0.2817791998386383,0.028636038303375244,0.2781977653503418,0.299189031124115,0.3323569893836975,-0.006847748998552561,0.06789395213127136
0.04540632665157318,0.3086676001548767,0.3084760904312134,0.354199081659317,-0.003586244536563754,0.07006069272756577,-0.02690875716507435,0.3119775354862213,0.04540632665157318,0.3086676001548767,0.3084760904312134,0.354199081659317,-0.003586244536563754,0.07006069272756577
0.05734658241271973,0.33611127734184265,0.31668174266815186,0.37200790643692017,0.0009834810625761747,0.0700790137052536,-0.02686932682991028,0.33159977197647095,0.05734658241271973,0.33611127734184265,0.31668174266815186,0.37200790643692017,0.0009834810625761747,0.0700790137052536
0.07194176316261292,0.3646630346775055,0.3234952986240387,0.3860182762145996,0.0050689480267465115,0.07444308698177338,-0.02995528094470501,0.34995144605636597,0.07194176316261292,0.3646630346775055,0.3234952986240387,0.3860182762145996,0.0050689480267465115,0.07444308698177338
0.0747372955083847,0.3905780017375946,0.3315332233905792,0.39893779158592224,0.005805958993732929,0.08286198228597641,-0.024570096284151077,0.3633434474468231,0.0747372955083847,0.3905780017375946,0.3315332233905792,0.39893779158592224,0.005805958993732929,0.08286198228597641
0.08352144062519073,0.42091697454452515,0.3408353924751282,0.4169484078884125,0.008199930191040039,0.09337462484836578,-0.027094285935163498,0.3803360164165497,0.08352144062519073,0.42091697454452515,0.3408353924751282,0.4169484078884125,0.008199930191040039,0.09337462484836578
0.09473497420549393,0.45610588788986206,0.35060277581214905,0.4345155954360962,0.01239149272441864,0.1064385250210762,-0.024269983172416687,0.39948374032974243,0.09473497420549393,0.45610588788986206,0.35060277581214905,0.4345155954360962,0.01239149272441864,0.1064385250210762
0.11305399984121323,0.4927181899547577,0.3565162122249603,0.45208296179771423,0.018345652148127556,0.122065469622612,-0.03485158085823059,0.42593398690223694,0.11305399984121323,0.4927181899547577,0.3565162122249603,0.45208296179771423,0.018345652148127556,0.122065469622612
0.1253185123205185,0.5313624739646912,0.367281436920166,0.46907779574394226,0.023655090481042862,0.14170871675014496,-0.026736631989479065,0.4479261636734009,0.1253185123205185,0.5313624739646912,0.367281436920166,0.46907779574394226,0.023655090481042862,0.14170871675014496
0.1366119384765625,0.5633729100227356,0.3750566244125366,0.4795688986778259,0.02925984561443329,0.1596839725971222,-0.024169113487005234,0.46205785870552063,0.1366119384765625,0.5633729100227356,0.3750566244125366,0.4795688986778259,0.02925984561443329,0.1596839725971222
0.14032390713691711,0.5890124440193176,0.3831186890602112,0.492411345243454,0.03288128226995468,0.17567497491836548,-0.024752728641033173,0.4773712456226349,0.14032390713691711,0.5890124440193176,0.3831186890602112,0.492411345243454,0.03288128226995468,0.17567497491836548
0.1531839817762375,0.619422197341919,0.3876868486404419,0.49659159779548645,0.039938412606716156,0.1961250901222229,-0.027027778327465057,0.4960452914237976,0.1531839817762375,0.619422197341919,0.3876868486404419,0.49659159779548645,0.039938412606716156,0.1961250901222229
0.16312023997306824,0.6496714949607849,0.39271825551986694,0.5074291229248047,0.047229982912540436,0.22010596096515656,-0.02567695640027523,0.5074104070663452,0.16312023997306824,0.6496714949607849,0.39271825551986694,0.5074291229248047,0.047229982912540436,0.22010596096515656
0.16831877827644348,0.6695071458816528,0.3959941267967224,0.5080376863479614,0.051315899938344955,0.2374763935804367,-0.025608891621232033,0.5096738338470459,0.16831877827644348,0.6695071458816528,0.3959941267967224,0.5080376863479614,0.051315899938344955,0.2374763935804367
0.19038598239421844,0.7139782905578613,0.3935733139514923,0.5117226839065552,0.06400392204523087,0.27517372369766235,-0.021145766600966454,0.5336917638778687,0.19038598239421844,0.7139782905578613,0.3935733139514923,0.5117226839065552,0.06400392204523087,0.27517372369766235
0.20063963532447815,0.7543898224830627,0.39299285411834717,0.511726438999176,0.07392561435699463,0.3051644563674927,-0.023190978914499283,0.5510469079017639,0.20063963532447815,0.7543898224830627,0.39299285411834717,0.511726438999176,0.07392561435699463,0.3051644563674927
0.2327430248260498,0.805070698261261,0.3888661861419678,0.5153740644454956,0.0927339643239975,0.34978121519088745,-0.022699231281876564,0.5894996523857117,0.2327430248260498,0.805070698261261,0.3888661861419678,0.5153740644454956,0.0927339643239975,0.34978121519088745
