drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
0.0004238037799950689,0.033602409064769745,0.001657103537581861,0.04136456549167633,-0.9983702301979065,0.04054735228419304,0.2689414322376251,5.514058648259379e-05,0.5121945142745972,0.3311783969402313,0.25,0.0,0.6932688355445862,0.00011460428504506126,0.2689414322376251
-0.0004990494344383478,0.060135368257761,0.0017404239624738693,0.04381559416651726,-0.9983775615692139,0.03965946286916733,0.26894858479499817,9.492791286902502e-05,0.3632432520389557,0.30031201243400574,0.5,0.0,0.6935722827911377,5.305706145009026e-05,0.26894858479499817
-0.0006573140854015946,0.05409180000424385,0.0014956846134737134,0.03772391751408577,-0.9983845353126526,0.0391530878841877,0.2689496576786041,0.0001444063673261553,0.040523409843444824,0.17931656539440155,0.75,0.0,0.694055438041687,5.327508188202046e-05,0.2689496576786041
-0.0010505644604563713,0.05197659134864807,0.0008669204544275999,0.023114794865250587,-0.9983664751052856,0.038582026958465576,0.2689570486545563,0.00018867713515646756,-0.3439537286758423,0.1464422345161438,1.0,0.0,0.6947073340415955,7.108470890671015e-05,0.2689570486545563
