mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap
0.9873130321502686,0.9936362504959106,0.8400496244430542,0.986431360244751,0.988208532333374,0.988208532333374,0.0017771720886230469
0.6996200084686279,0.836432933807373,0.6846777200698853,0.7222822904586792,0.6766006946563721,0.7222822904586792,0.04568159580230713
0.548937201499939,0.7409029603004456,0.6038822531700134,0.565095841884613,0.5325241088867188,0.565095841884613,0.03257173299789429
0.30843156576156616,0.5553661584854126,0.4355682134628296,0.3216162323951721,0.29503920674324036,0.3216162323951721,0.026577025651931763
0.24529409408569336,0.4952717423439026,0.37035614252090454,0.24565131962299347,0.24493123590946198,0.24565131962299347,0.0007200837135314941
0.23348411917686462,0.4832019507884979,0.3587038815021515,0.2305057793855667,0.23650936782360077,0.23650936782360077,0.006003588438034058
0.22412550449371338,0.4734189510345459,0.3504061698913574,0.2185608595609665,0.22977778315544128,0.22977778315544128,0.011216923594474792
0.21414852142333984,0.46276184916496277,0.34438556432724,0.20940059423446655,0.21897128224372864,0.21897128224372864,0.009570688009262085
0.20438335835933685,0.45208778977394104,0.33919617533683777,0.20039023458957672,0.20843936502933502,0.20843936502933502,0.0080491304397583
0.19426897168159485,0.440759539604187,0.31924229860305786,0.19001910090446472,0.19858577847480774,0.19858577847480774,0.008566677570343018
0.1813446432352066,0.42584580183029175,0.3129221498966217,0.17704658210277557,0.18571040034294128,0.18571040034294128,0.00866381824016571
0.1652214080095291,0.40647435188293457,0.2970553934574127,0.16199207305908203,0.1685016006231308,0.1685016006231308,0.006509527564048767
0.15190523862838745,0.389750212430954,0.28413331508636475,0.14938274025917053,0.15446744859218597,0.15446744859218597,0.005084708333015442
0.14318479597568512,0.378397673368454,0.27914589643478394,0.14110592007637024,0.14529642462730408,0.14529642462730408,0.004190504550933838
0.1331319361925125,0.3648724853992462,0.26934826374053955,0.13093510270118713,0.1353633552789688,0.1353633552789688,0.004428252577781677
0.12579938769340515,0.3546820878982544,0.2642137408256531,0.12395703792572021,0.12767073512077332,0.12767073512077332,0.0037136971950531006
0.12047792226076126,0.34709930419921875,0.26077133417129517,0.1182980164885521,0.12269215285778046,0.12269215285778046,0.004394136369228363
0.11471223831176758,0.33869194984436035,0.2567161023616791,0.11400975286960602,0.11542578786611557,0.11542578786611557,0.001416034996509552
0.10993524640798569,0.33156484365463257,0.24956169724464417,0.10766679793596268,0.11223940551280975,0.11223940551280975,0.004572607576847076
0.10986007750034332,0.3314514756202698,0.2510901689529419,0.10841056704521179,0.11133242398500443,0.11133242398500443,0.002921856939792633
0.10283098369836807,0.3206726908683777,0.24529191851615906,0.10285691171884537,0.10280464589595795,0.10285691171884537,5.2265822887420654e-05
0.0989873856306076,0.3146226108074188,0.2388317584991455,0.09829559177160263,0.09969008713960648,0.09969008713960648,0.0013944953680038452
0.09533561766147614,0.30876466631889343,0.23494240641593933,0.09375734627246857,0.09693875163793564,0.09693875163793564,0.0031814053654670715
0.09210332483053207,0.30348530411720276,0.23151585459709167,0.09155689179897308,0.09265836328268051,0.09265836328268051,0.001101471483707428
0.08777068555355072,0.296261191368103,0.22676318883895874,0.08592131733894348,0.08964917808771133,0.08964917808771133,0.003727860748767853
0.08440643548965454,0.2905278503894806,0.2235158383846283,0.08355903625488281,0.08526718616485596,0.08526718616485596,0.0017081499099731445
0.08115856349468231,0.28488340973854065,0.21887776255607605,0.08038316667079926,0.08194617182016373,0.08194617182016373,0.0015630051493644714
0.07792606949806213,0.27915242314338684,0.2148839235305786,0.0771825835108757,0.07868125289678574,0.07868125289678574,0.0014986693859100342
0.07507625222206116,0.27400046586990356,0.2116522341966629,0.07436347007751465,0.07580024003982544,0.07580024003982544,0.001436769962310791
0.07222677767276764,0.26875039935112,0.20920582115650177,0.07105226069688797,0.07341980189085007,0.07341980189085007,0.002367541193962097
0.06869778037071228,0.2621026039123535,0.20345136523246765,0.06774969398975372,0.06966081261634827,0.06966081261634827,0.0019111186265945435
0.06586188077926636,0.2566356956958771,0.19904352724552155,0.06492920964956284,0.06680924445390701,0.06680924445390701,0.0018800348043441772
0.06304661929607391,0.2510908544063568,0.1966991424560547,0.06181667745113373,0.0642959251999855,0.0642959251999855,0.002479247748851776
0.062144309282302856,0.24928760528564453,0.19581818580627441,0.060378316789865494,0.06393811106681824,0.06393811106681824,0.0035597942769527435
0.058926619589328766,0.24274805188179016,0.19155502319335938,0.05801708251237869,0.05985047668218613,0.05985047668218613,0.001833394169807434
0.05646996200084686,0.2376340925693512,0.1881720870733261,0.05616883188486099,0.05677583068609238,0.05677583068609238,0.0006069988012313843
0.05331404507160187,0.23089835047721863,0.18293797969818115,0.05272454768419266,0.053912822157144547,0.053912822157144547,0.001188274472951889
0.0521257184445858,0.22831057012081146,0.18175986409187317,0.051878441125154495,0.052376888692379,0.052376888692379,0.0004984475672245026
0.05214521288871765,0.22835326194763184,0.1813279688358307,0.05145759880542755,0.05284365639090538,0.05284365639090538,0.001386057585477829
0.0483148917555809,0.2198064923286438,0.17522744834423065,0.047703489661216736,0.048935920000076294,0.048935920000076294,0.001232430338859558
0.048196107149124146,0.21953611075878143,0.1750372350215912,0.04824715107679367,0.04814425855875015,0.04824715107679367,0.00010289251804351807
0.04676447808742523,0.2162509560585022,0.17247450351715088,0.04512334242463112,0.048431456089019775,0.048431456089019775,0.0033081136643886566
0.04488527774810791,0.21186146140098572,0.16906139254570007,0.04421135038137436,0.04556981846690178,0.04556981846690178,0.00135846808552742
0.04364676773548126,0.20891809463500977,0.16684354841709137,0.04251325502991676,0.04479812830686569,0.04479812830686569,0.002284873276948929
0.04261050745844841,0.20642313361167908,0.16440260410308838,0.041581522673368454,0.04365568980574608,0.04365568980574608,0.0020741671323776245
0.041633982211351395,0.20404407382011414,0.16347099840641022,0.04106224700808525,0.04221472516655922,0.04221472516655922,0.0011524781584739685
0.04216601327061653,0.20534364879131317,0.16497260332107544,0.04102877527475357,0.0433211550116539,0.0433211550116539,0.0022923797369003296
0.039550840854644775,0.19887393712997437,0.15891095995903015,0.03861851617693901,0.04049784690141678,0.04049784690141678,0.001879330724477768
0.039800506085157394,0.19950063526630402,0.15953120589256287,0.039091140031814575,0.0405210442841053,0.0405210442841053,0.0014299042522907257
