step,train_loss,val_score,best_val_score,warmup_eta
1,1.1299481391906738,-0.9873130321502686,-0.9873130321502686,0.01
50,0.7533853650093079,-0.6996200084686279,-0.6996200084686279,0.5
100,0.5032784938812256,-0.548937201499939,-0.548937201499939,1.0
150,0.2927033305168152,-0.30843156576156616,-0.30843156576156616,1.0
200,0.22828878462314606,-0.24529409408569336,-0.24529409408569336,1.0
250,0.2157805860042572,-0.23348411917686462,-0.23348411917686462,1.0
300,0.20230941474437714,-0.22412550449371338,-0.22412550449371338,1.0
350,0.27822184562683105,-0.21414852142333984,-0.21414852142333984,1.0
400,0.17796576023101807,-0.20438335835933685,-0.20438335835933685,1.0
450,0.210992693901062,-0.19426897168159485,-0.19426897168159485,1.0
500,0.18182089924812317,-0.1813446432352066,-0.1813446432352066,1.0
550,0.17749831080436707,-0.1652214080095291,-0.1652214080095291,1.0
600,0.20078663527965546,-0.15190523862838745,-0.15190523862838745,1.0
650,0.13756480813026428,-0.14318479597568512,-0.14318479597568512,1.0
700,0.12308596074581146,-0.1331319361925125,-0.1331319361925125,1.0
750,0.13007737696170807,-0.12579938769340515,-0.12579938769340515,1.0
800,0.10381358116865158,-0.12047792226076126,-0.12047792226076126,1.0
850,0.12362918257713318,-0.11471223831176758,-0.11471223831176758,1.0
900,0.126184344291687,-0.10993524640798569,-0.10993524640798569,1.0
950,0.1009286493062973,-0.10986007750034332,-0.10993524640798569,1.0
1000,0.14479294419288635,-0.10283098369836807,-0.10283098369836807,1.0
1050,0.12187692523002625,-0.0989873856306076,-0.0989873856306076,1.0
1100,0.09403327107429504,-0.09533561766147614,-0.09533561766147614,1.0
1150,0.07951351255178452,-0.09210332483053207,-0.09210332483053207,1.0
1200,0.08184340596199036,-0.08777068555355072,-0.08777068555355072,1.0
1250,0.09009644389152527,-0.08440643548965454,-0.08440643548965454,1.0
1300,0.09092585742473602,-0.08115856349468231,-0.08115856349468231,1.0
1350,0.08839896321296692,-0.07792606949806213,-0.07792606949806213,1.0
1400,0.08485910296440125,-0.07507625222206116,-0.07507625222206116,1.0
1450,0.06562934815883636,-0.07222677767276764,-0.07222677767276764,1.0
1500,0.06747370958328247,-0.06869778037071228,-0.06869778037071228,1.0
1550,0.06536869704723358,-0.06586188077926636,-0.06586188077926636,1.0
1600,0.07588859647512436,-0.06304661929607391,-0.06304661929607391,1.0
1650,0.06662407517433167,-0.062144309282302856,-0.06304661929607391,1.0
1700,0.05730569362640381,-0.058926619589328766,-0.058926619589328766,1.0
1750,0.05670759081840515,-0.05646996200084686,-0.05646996200084686,1.0
1800,0.04990106076002121,-0.05331404507160187,-0.05331404507160187,1.0
1850,0.05393972620368004,-0.0521257184445858,-0.0521257184445858,1.0
1900,0.04721918702125549,-0.05214521288871765,-0.0521257184445858,1.0
1950,0.04396608844399452,-0.0483148917555809,-0.0483148917555809,1.0
2000,0.03766194358468056,-0.048196107149124146,-0.0483148917555809,1.0
2050,0.04955228418111801,-0.04676447808742523,-0.04676447808742523,1.0
2100,0.04889979213476181,-0.04488527774810791,-0.04488527774810791,1.0
2150,0.04365532100200653,-0.04364676773548126,-0.04364676773548126,1.0
2200,0.041313666850328445,-0.04261050745844841,-0.04261050745844841,1.0
2250,0.048065684735774994,-0.041633982211351395,-0.04261050745844841,1.0
2300,0.045035138726234436,-0.04216601327061653,-0.04261050745844841,1.0
2350,0.03753314167261124,-0.039550840854644775,-0.039550840854644775,1.0
2400,0.03577125072479248,-0.039800506085157394,-0.039550840854644775,1.0
2450,0.03756876662373543,-0.0389937199652195,-0.039550840854644775,1.0
2500,0.040343184024095535,-0.039382852613925934,-0.039550840854644775,1.0
2550,0.0442020446062088,-0.03914138674736023,-0.039550840854644775,1.0
