step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc,eval_null_weight_mean,eval_null_severity_corr,eval_update_strength_mean,eval_update_strength_severity_corr
1,0.7918766140937805,0.0013318061828613281,,,,,,
2,0.7256180047988892,0.0025010108947753906,,,,,,
3,0.7726092338562012,0.0037810802459716797,,,,,,
4,0.7537760138511658,0.005006074905395508,,,,,,
5,0.8079009652137756,0.006072998046875,,,,,,
6,0.7916387319564819,0.0070650577545166016,,,,,,
7,0.6813628673553467,0.008151054382324219,,,,,,
8,0.815815806388855,0.009203910827636719,,,,,,
9,0.7537113428115845,0.010380983352661133,,,,,,
10,0.8547825813293457,0.011641979217529297,0.5078125,0.4894028902053833,0.3913765847682953,-0.09367989003658295,0.6086233854293823,0.09367994219064713
11,0.734706461429596,0.015327930450439453,,,,,,
12,0.7587358951568604,0.0164949893951416,,,,,,
13,0.8256068229675293,0.017654895782470703,,,,,,
14,0.7230347990989685,0.018823862075805664,,,,,,
15,0.698786735534668,0.02005791664123535,,,,,,
16,0.6985547542572021,0.02140212059020996,,,,,,
17,0.7438381314277649,0.022928714752197266,,,,,,
18,0.7449659109115601,0.024094820022583008,,,,,,
19,0.751240074634552,0.02536797523498535,,,,,,
20,0.7586150169372559,0.026561975479125977,0.51171875,0.468408465385437,0.39127489924430847,-0.09828216582536697,0.6087251305580139,0.09828213602304459
21,0.7404791712760925,0.0313568115234375,,,,,,
22,0.7961637377738953,0.032624006271362305,,,,,,
23,0.7004979252815247,0.0338437557220459,,,,,,
24,0.7208178639411926,0.03517484664916992,,,,,,
25,0.702319860458374,0.03699183464050293,,,,,,
26,0.7582529783248901,0.03863072395324707,,,,,,
27,0.7316619753837585,0.0399317741394043,,,,,,
28,0.7324424982070923,0.041191816329956055,,,,,,
29,0.729061484336853,0.042523860931396484,,,,,,
30,0.7574132084846497,0.04390907287597656,0.5234375,0.44614678621292114,0.39098572731018066,-0.10278047621250153,0.6090142726898193,0.10278048366308212
31,0.7047390937805176,0.0473940372467041,,,,,,
32,0.7459874749183655,0.04882502555847168,,,,,,
33,0.7616547346115112,0.05031275749206543,,,,,,
34,0.6655555963516235,0.05158281326293945,,,,,,
35,0.6727513074874878,0.05286288261413574,,,,,,
36,0.7112021446228027,0.054637908935546875,,,,,,
37,0.7611470222473145,0.056314945220947266,,,,,,
38,0.722707986831665,0.057617902755737305,,,,,,
39,0.7222461700439453,0.05890393257141113,,,,,,
40,0.743746280670166,0.06025099754333496,0.53515625,0.41934970021247864,0.3903888761997223,-0.10648786276578903,0.6096111536026001,0.10648785531520844
41,0.6644802689552307,0.0640249252319336,,,,,,
42,0.7773436307907104,0.0656287670135498,,,,,,
43,0.7664104104042053,0.06721305847167969,,,,,,
44,0.65962815284729,0.06858205795288086,,,,,,
45,0.682231068611145,0.07004475593566895,,,,,,
46,0.6797475218772888,0.0717458724975586,,,,,,
47,0.7279473543167114,0.07326579093933105,,,,,,
48,0.6928476095199585,0.07469892501831055,,,,,,
49,0.7283225655555725,0.07610011100769043,,,,,,
50,0.6755644083023071,0.07757687568664551,0.55859375,0.38229793310165405,0.3895813226699829,-0.10996726155281067,0.6104186773300171,0.10996723920106888
