step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0691163539886475,0.957338809967041,0.957338809967041,0.005
50,0.6335783004760742,0.7375667691230774,0.7375667691230774,0.25
100,0.5912861824035645,0.5713905096054077,0.5713905096054077,0.5
150,0.3544578552246094,0.4041581451892853,0.4041581451892853,0.75
200,0.37663865089416504,0.3356664776802063,0.3356664776802063,1.0
250,0.32895246148109436,0.29125314950942993,0.29125314950942993,1.0
300,0.26042628288269043,0.24962489306926727,0.24962489306926727,1.0
350,0.19684559106826782,0.2180984914302826,0.2180984914302826,1.0
400,0.1996886283159256,0.17755162715911865,0.17755162715911865,1.0
450,0.1700076460838318,0.14682160317897797,0.14682160317897797,1.0
500,0.13461318612098694,0.12217821180820465,0.12217821180820465,1.0
550,0.09421783685684204,0.1085624247789383,0.1085624247789383,1.0
600,0.11059112101793289,0.0942012146115303,0.0942012146115303,1.0
650,0.09495846927165985,0.08242559432983398,0.08242559432983398,1.0
700,0.07329165935516357,0.06956777721643448,0.06956777721643448,1.0
750,0.06382574141025543,0.06292637437582016,0.06292637437582016,1.0
800,0.058279477059841156,0.05482424795627594,0.05482424795627594,1.0
850,0.05519421026110649,0.05341308191418648,0.05341308191418648,1.0
900,0.04690955579280853,0.045617587864398956,0.045617587864398956,1.0
950,0.04462140426039696,0.04347933083772659,0.04347933083772659,1.0
1000,0.04431011900305748,0.039620816707611084,0.039620816707611084,1.0
1050,0.033096760511398315,0.03758048638701439,0.03758048638701439,1.0
1100,0.027956603094935417,0.03372472524642944,0.03372472524642944,1.0
1150,0.03712685406208038,0.032398950308561325,0.032398950308561325,1.0
1200,0.03328264132142067,0.03041405789554119,0.03041405789554119,1.0
1250,0.03340070694684982,0.028778037056326866,0.028778037056326866,1.0
1300,0.023638423532247543,0.026704614982008934,0.026704614982008934,1.0
1350,0.027561793103814125,0.026783492416143417,0.026704614982008934,1.0
1400,0.029576189815998077,0.025745876133441925,0.025745876133441925,1.0
1450,0.029168877750635147,0.02567947655916214,0.025745876133441925,1.0
1500,0.018429690971970558,0.02467387728393078,0.02467387728393078,1.0
1550,0.01701659895479679,0.024320438504219055,0.024320438504219055,1.0
1600,0.01967514492571354,0.02258335053920746,0.02258335053920746,1.0
1650,0.025604037567973137,0.021318679675459862,0.021318679675459862,1.0
1700,0.019249001517891884,0.018843626603484154,0.018843626603484154,1.0
1750,0.021560460329055786,0.017549607902765274,0.017549607902765274,1.0
1800,0.016293607652187347,0.016967657953500748,0.016967657953500748,1.0
1850,0.014705682173371315,0.015733320266008377,0.015733320266008377,1.0
1900,0.0160377137362957,0.01590113155543804,0.015733320266008377,1.0
1950,0.013697071932256222,0.013514263555407524,0.013514263555407524,1.0
2000,0.012811641208827496,0.013171842321753502,0.013171842321753502,1.0
2050,0.015382373705506325,0.01351721491664648,0.013171842321753502,1.0
2100,0.012366905808448792,0.012680301442742348,0.012680301442742348,1.0
2150,0.011815664358437061,0.010601741261780262,0.010601741261780262,1.0
2200,0.013066601008176804,0.010574650950729847,0.010601741261780262,1.0
2250,0.009184448048472404,0.009950835257768631,0.009950835257768631,1.0
2300,0.008246636018157005,0.009151037782430649,0.009151037782430649,1.0
2350,0.007247515954077244,0.009101087227463722,0.009151037782430649,1.0
2400,0.010049404576420784,0.009007011540234089,0.009007011540234089,1.0
2450,0.007357296068221331,0.009046684019267559,0.009007011540234089,1.0
2500,0.005965175572782755,0.007434603292495012,0.007434603292495012,1.0
2550,0.0068540447391569614,0.008582524955272675,0.007434603292495012,1.0
2600,0.00781097961589694,0.0067201596684753895,0.0067201596684753895,1.0
2650,0.00748345535248518,0.006608100607991219,0.006608100607991219,1.0
2700,0.005213428288698196,0.0062177544459700584,0.0062177544459700584,1.0
2750,0.006268010009080172,0.0061260610818862915,0.0062177544459700584,1.0
2800,0.00464631337672472,0.006485780701041222,0.0062177544459700584,1.0
2850,0.004663951229304075,0.005253844894468784,0.005253844894468784,1.0
2900,0.003998623229563236,0.005560979247093201,0.005253844894468784,1.0
2950,0.003637343179434538,0.00505343172699213,0.00505343172699213,1.0
3000,0.004988327622413635,0.004755808040499687,0.004755808040499687,1.0
3050,0.005125789903104305,0.004736253991723061,0.004755808040499687,1.0
3100,0.005453981924802065,0.004603871144354343,0.004603871144354343,1.0
3150,0.005414641462266445,0.004959996324032545,0.004603871144354343,1.0
