step,train_loss,wall_clock_time_sec,eval_clean_accuracy,eval_clean_ece,eval_clean_aurc,eval_clean_resistance_noise_corr,eval_clean_resistance_occlusion_corr,eval_noisy_accuracy,eval_noisy_ece,eval_noisy_aurc,eval_clean_vs_noisy_auroc,eval_noisy_resistance_noise_corr,eval_noisy_resistance_occlusion_corr,eval_occluded_accuracy,eval_occluded_ece,eval_occluded_aurc,eval_clean_vs_occluded_auroc,eval_occluded_resistance_noise_corr,eval_occluded_resistance_occlusion_corr
1,2.786337375640869,0.02165961265563965,,,,,,,,,,,,,,,,,
2,2.515134811401367,0.04466605186462402,,,,,,,,,,,,,,,,,
3,2.299623489379883,0.07154178619384766,,,,,,,,,,,,,,,,,
4,2.2945969104766846,0.09285449981689453,,,,,,,,,,,,,,,,,
5,2.2642858028411865,0.11348485946655273,,,,,,,,,,,,,,,,,
6,2.2134106159210205,0.1358170509338379,,,,,,,,,,,,,,,,,
7,2.3008761405944824,0.15767431259155273,,,,,,,,,,,,,,,,,
8,2.2001113891601562,0.17966747283935547,,,,,,,,,,,,,,,,,
9,2.1694164276123047,0.2019181251525879,,,,,,,,,,,,,,,,,
10,2.1973154544830322,0.224151611328125,,,,,,,,,,,,,,,,,
11,2.339121103286743,0.24619030952453613,,,,,,,,,,,,,,,,,
12,2.2320303916931152,0.26829051971435547,,,,,,,,,,,,,,,,,
13,2.140150547027588,0.29039645195007324,,,,,,,,,,,,,,,,,
14,2.1053426265716553,0.31250524520874023,,,,,,,,,,,,,,,,,
15,2.062548875808716,0.3327171802520752,,,,,,,,,,,,,,,,,
16,2.141090154647827,0.35362863540649414,,,,,,,,,,,,,,,,,
17,2.088113784790039,0.375720739364624,,,,,,,,,,,,,,,,,
18,2.0848731994628906,0.39800524711608887,,,,,,,,,,,,,,,,,
19,2.051025629043579,0.4206278324127197,,,,,,,,,,,,,,,,,
20,2.157545328140259,0.4419138431549072,,,,,,,,,,,,,,,,,
21,1.9311614036560059,0.4629859924316406,,,,,,,,,,,,,,,,,
22,1.928755521774292,0.4853794574737549,,,,,,,,,,,,,,,,,
23,2.0631184577941895,0.5076141357421875,,,,,,,,,,,,,,,,,
24,1.9636034965515137,0.5338089466094971,,,,,,,,,,,,,,,,,
25,1.9482089281082153,0.5626649856567383,0.138671875,0.09182945638895035,0.8647764325141907,nan,nan,0.123046875,0.10532843321561813,0.8823205828666687,0.5602035522460938,nan,nan,0.11328125,0.11187028884887695,0.881839394569397,0.4579191207885742,nan,nan
26,2.5744290351867676,1.4051356315612793,,,,,,,,,,,,,,,,,
27,2.196251630783081,1.4312810897827148,,,,,,,,,,,,,,,,,
28,2.084906816482544,1.4565601348876953,,,,,,,,,,,,,,,,,
29,2.250178575515747,1.4793994426727295,,,,,,,,,,,,,,,,,
30,2.18269419670105,1.5021724700927734,,,,,,,,,,,,,,,,,
31,2.2283127307891846,1.5289113521575928,,,,,,,,,,,,,,,,,
32,2.0380380153656006,1.555776834487915,,,,,,,,,,,,,,,,,
33,2.1277568340301514,1.5830934047698975,,,,,,,,,,,,,,,,,
34,2.0395493507385254,1.6076438426971436,,,,,,,,,,,,,,,,,
35,2.205031156539917,1.6344451904296875,,,,,,,,,,,,,,,,,
36,2.173182249069214,1.661574125289917,,,,,,,,,,,,,,,,,
37,2.0777816772460938,1.6897974014282227,,,,,,,,,,,,,,,,,
38,2.0758748054504395,1.7160735130310059,,,,,,,,,,,,,,,,,
39,2.0631253719329834,1.741903305053711,,,,,,,,,,,,,,,,,
40,2.1666746139526367,1.7674579620361328,,,,,,,,,,,,,,,,,
41,2.050969123840332,1.791236400604248,,,,,,,,,,,,,,,,,
42,2.066490411758423,1.8156671524047852,,,,,,,,,,,,,,,,,
43,2.013371706008911,1.837419033050537,,,,,,,,,,,,,,,,,
44,2.077670097351074,1.8595364093780518,,,,,,,,,,,,,,,,,
45,2.055771827697754,1.881453514099121,,,,,,,,,,,,,,,,,
46,2.065642833709717,1.9032986164093018,,,,,,,,,,,,,,,,,
47,2.0975215435028076,1.9265568256378174,,,,,,,,,,,,,,,,,
48,2.061662435531616,2.26784086227417,,,,,,,,,,,,,,,,,
49,2.0865581035614014,2.2954039573669434,,,,,,,,,,,,,,,,,
50,1.9579565525054932,2.3253626823425293,0.216796875,0.026598550379276276,0.7653772234916687,nan,nan,0.236328125,0.014423203654587269,0.7376765012741089,0.5668134689331055,nan,nan,0.2431640625,0.021778369322419167,0.7637503147125244,0.446746826171875,nan,nan
51,1.9741820096969604,3.1584174633026123,,,,,,,,,,,,,,,,,
52,2.10105562210083,3.1879820823669434,,,,,,,,,,,,,,,,,
53,2.1165120601654053,3.2108218669891357,,,,,,,,,,,,,,,,,
54,2.059433937072754,3.2322301864624023,,,,,,,,,,,,,,,,,
55,1.9548920392990112,3.2556562423706055,,,,,,,,,,,,,,,,,
56,2.0255963802337646,3.276979923248291,,,,,,,,,,,,,,,,,
57,1.8885961771011353,3.2984158992767334,,,,,,,,,,,,,,,,,
58,2.1123063564300537,3.3220391273498535,,,,,,,,,,,,,,,,,
59,2.180723190307617,3.344987154006958,,,,,,,,,,,,,,,,,
60,2.068639039993286,3.366149425506592,,,,,,,,,,,,,,,,,
61,1.9951648712158203,3.3881309032440186,,,,,,,,,,,,,,,,,
62,2.3191394805908203,3.414297103881836,,,,,,,,,,,,,,,,,
63,2.0703909397125244,3.44360089302063,,,,,,,,,,,,,,,,,
64,1.934683918952942,3.4674184322357178,,,,,,,,,,,,,,,,,
65,2.0084240436553955,3.4908013343811035,,,,,,,,,,,,,,,,,
66,1.9582090377807617,3.513737201690674,,,,,,,,,,,,,,,,,
67,2.082324981689453,3.5408737659454346,,,,,,,,,,,,,,,,,
68,2.0239715576171875,3.5675203800201416,,,,,,,,,,,,,,,,,
69,2.0367507934570312,3.5919201374053955,,,,,,,,,,,,,,,,,
70,1.9276089668273926,3.6200947761535645,,,,,,,,,,,,,,,,,
71,1.989561915397644,3.647102117538452,,,,,,,,,,,,,,,,,
72,2.1098594665527344,3.68137788772583,,,,,,,,,,,,,,,,,
73,2.0414657592773438,3.711017370223999,,,,,,,,,,,,,,,,,
74,2.0801000595092773,3.7402231693267822,,,,,,,,,,,,,,,,,
75,1.9263373613357544,3.769886016845703,0.2880859375,0.06049021705985069,0.7274225354194641,nan,nan,0.2978515625,0.06929236650466919,0.7003400325775146,0.614532470703125,nan,nan,0.2607421875,0.061104387044906616,0.7605623006820679,0.4831390380859375,nan,nan
76,1.8522504568099976,4.5870466232299805,,,,,,,,,,,,,,,,,
77,1.9451279640197754,4.621924161911011,,,,,,,,,,,,,,,,,
78,2.023890733718872,4.651173114776611,,,,,,,,,,,,,,,,,
79,1.9401253461837769,4.687939643859863,,,,,,,,,,,,,,,,,
80,1.9478405714035034,4.717820167541504,,,,,,,,,,,,,,,,,
81,2.023890733718872,4.7480058670043945,,,,,,,,,,,,,,,,,
82,2.096266508102417,4.778374671936035,,,,,,,,,,,,,,,,,
83,1.9575145244598389,4.805401563644409,,,,,,,,,,,,,,,,,
84,1.930620551109314,4.835841178894043,,,,,,,,,,,,,,,,,
85,1.9840744733810425,4.864153861999512,,,,,,,,,,,,,,,,,
86,1.9709047079086304,4.894533395767212,,,,,,,,,,,,,,,,,
87,1.9219435453414917,4.921465635299683,,,,,,,,,,,,,,,,,
88,2.0326602458953857,4.947666168212891,,,,,,,,,,,,,,,,,
89,1.9005811214447021,4.973012447357178,,,,,,,,,,,,,,,,,
90,1.7756524085998535,5.000971555709839,,,,,,,,,,,,,,,,,
91,1.8924009799957275,5.028928279876709,,,,,,,,,,,,,,,,,
92,2.104027509689331,5.053018569946289,,,,,,,,,,,,,,,,,
93,1.802147388458252,5.076419830322266,,,,,,,,,,,,,,,,,
94,1.9457998275756836,5.100902318954468,,,,,,,,,,,,,,,,,
95,1.930494785308838,5.125082969665527,,,,,,,,,,,,,,,,,
96,2.0033271312713623,5.1473846435546875,,,,,,,,,,,,,,,,,
97,2.0079708099365234,5.170851707458496,,,,,,,,,,,,,,,,,
98,1.9696675539016724,5.258448123931885,,,,,,,,,,,,,,,,,
99,1.8309458494186401,5.28398871421814,,,,,,,,,,,,,,,,,
100,1.981811285018921,5.3074631690979,0.3017578125,0.03676562011241913,0.7197880148887634,nan,nan,0.30078125,0.028612211346626282,0.6918314695358276,0.8311996459960938,nan,nan,0.2802734375,0.03188178688287735,0.7125856876373291,0.5898962020874023,nan,nan
101,1.9304492473602295,6.21832537651062,,,,,,,,,,,,,,,,,
102,2.063511371612549,6.244811534881592,,,,,,,,,,,,,,,,,
