edge_drive_mean,edge_drive_std,edge_resistance_mean,edge_resistance_std,edge_energy_mean,edge_energy_std,edge_output_mean,edge_output_std,drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
0.012028563767671585,0.14666955173015594,0.24973508715629578,0.27287256717681885,-0.0055368822067976,0.015022972598671913,-0.0037703660782426596,0.08683425933122635,0.012028563767671585,0.14666955173015594,0.24973508715629578,0.27287256717681885,-0.0055368822067976,0.015022972598671913
0.005260978359729052,0.16586652398109436,0.25318825244903564,0.309289813041687,-0.006236345507204533,0.02000010944902897,-0.001258982578292489,0.10254637897014618,0.005260978359729052,0.16586652398109436,0.25318825244903564,0.309289813041687,-0.006236345507204533,0.02000010944902897
0.007455166429281235,0.19254180788993835,0.2626221776008606,0.33808887004852295,-0.004583440255373716,0.026632852852344513,-0.010886140167713165,0.1284332573413849,0.007455166429281235,0.19254180788993835,0.2626221776008606,0.33808887004852295,-0.004583440255373716,0.026632852852344513
0.005140911787748337,0.2278948426246643,0.27575576305389404,0.3495946526527405,-0.007622836157679558,0.032018907368183136,-0.012054074555635452,0.1569204330444336,0.005140911787748337,0.2278948426246643,0.27575576305389404,0.3495946526527405,-0.007622836157679558,0.032018907368183136
-0.004523557610809803,0.25830718874931335,0.2904365062713623,0.35519057512283325,-0.01417780015617609,0.04285101220011711,-0.008670090697705746,0.17893856763839722,-0.004523557610809803,0.25830718874931335,0.2904365062713623,0.35519057512283325,-0.01417780015617609,0.04285101220011711
-0.009472963400185108,0.2781637907028198,0.30369311571121216,0.371824711561203,-0.020490199327468872,0.054697636514902115,-0.008504828438162804,0.19679823517799377,-0.009472963400185108,0.2781637907028198,0.30369311571121216,0.371824711561203,-0.020490199327468872,0.054697636514902115
-0.015031407587230206,0.3001006543636322,0.3251942992210388,0.4035608768463135,-0.02353937178850174,0.0634777769446373,-0.003790484508499503,0.21625396609306335,-0.015031407587230206,0.3001006543636322,0.3251942992210388,0.4035608768463135,-0.02353937178850174,0.0634777769446373
-0.007710554171353579,0.3267683684825897,0.347708135843277,0.44548988342285156,-0.02390177547931671,0.07166777551174164,-0.010477324947714806,0.2455875426530838,-0.007710554171353579,0.3267683684825897,0.347708135843277,0.44548988342285156,-0.02390177547931671,0.07166777551174164
-0.0001268414780497551,0.35863304138183594,0.3748958110809326,0.48556071519851685,-0.024190112948417664,0.08232778310775757,-0.012891641817986965,0.2753744125366211,-0.0001268414780497551,0.35863304138183594,0.3748958110809326,0.48556071519851685,-0.024190112948417664,0.08232778310775757
0.003305654274299741,0.39362403750419617,0.4071984887123108,0.5275806784629822,-0.024230163544416428,0.09361325949430466,-0.008128788322210312,0.3097863495349884,0.003305654274299741,0.39362403750419617,0.4071984887123108,0.5275806784629822,-0.024230163544416428,0.09361325949430466
