step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0676926374435425,0.8836629390716553,0.8836629390716553,0.02
25,0.9968576431274414,0.7956376671791077,0.7956376671791077,0.5
50,0.8084378242492676,0.7362605929374695,0.7362605929374695,1.0
75,0.7478007078170776,0.6730954647064209,0.6730954647064209,1.0
100,0.7607204914093018,0.6293693780899048,0.6293693780899048,1.0
125,0.8923317790031433,0.5899559259414673,0.5899559259414673,1.0
150,0.5039435625076294,0.5426387786865234,0.5426387786865234,1.0
175,0.465392529964447,0.48507195711135864,0.48507195711135864,1.0
200,0.427820086479187,0.43280839920043945,0.43280839920043945,1.0
225,0.3604622185230255,0.3912995457649231,0.3912995457649231,1.0
250,0.48877280950546265,0.35553354024887085,0.35553354024887085,1.0
275,0.3722391724586487,0.3323213756084442,0.3323213756084442,1.0
300,0.40281906723976135,0.3295838534832001,0.3295838534832001,1.0
325,0.27018317580223083,0.30199360847473145,0.30199360847473145,1.0
350,0.34727829694747925,0.2941886782646179,0.2941886782646179,1.0
375,0.3764389157295227,0.28859925270080566,0.28859925270080566,1.0
400,0.2997783422470093,0.2776491045951843,0.2776491045951843,1.0
425,0.29437145590782166,0.26150619983673096,0.26150619983673096,1.0
450,0.280492901802063,0.256270170211792,0.256270170211792,1.0
475,0.29942435026168823,0.25487205386161804,0.25487205386161804,1.0
500,0.22412723302841187,0.24220982193946838,0.24220982193946838,1.0
