step,train_loss,val_score,best_val_score,warmup_eta
1,0.7256052494049072,0.4580078125,0.4580078125,0.01
50,0.39677655696868896,0.47705078125,0.47705078125,0.5
100,0.2552356719970703,0.43798828125,0.47705078125,1.0
150,0.21114782989025116,0.42578125,0.47705078125,1.0
200,0.13178308308124542,0.43798828125,0.47705078125,1.0
250,0.1188640296459198,0.44970703125,0.47705078125,1.0
300,0.08325992524623871,0.44775390625,0.47705078125,1.0
350,0.09861762821674347,0.451171875,0.47705078125,1.0
400,0.11807124316692352,0.453125,0.47705078125,1.0
450,0.1396530121564865,0.45166015625,0.47705078125,1.0
500,0.10325945913791656,0.45849609375,0.47705078125,1.0
550,0.08776912838220596,0.4658203125,0.47705078125,1.0
600,0.038123343139886856,0.4677734375,0.47705078125,1.0
650,0.08009971678256989,0.462890625,0.47705078125,1.0
