step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0539292097091675,0.9243124127388,0.9243124127388,0.005
50,0.2549968361854553,0.3195974826812744,0.3195974826812744,0.25
100,0.07275529205799103,0.08757207542657852,0.08757207542657852,0.5
150,0.025641009211540222,0.048573464155197144,0.048573464155197144,0.75
200,0.0204656682908535,0.03397505730390549,0.03397505730390549,1.0
250,0.009128302335739136,0.02670545130968094,0.02670545130968094,1.0
300,0.013183914124965668,0.0225962046533823,0.0225962046533823,1.0
350,0.0028393063694238663,0.0203251913189888,0.0203251913189888,1.0
400,0.007007870823144913,0.019042842090129852,0.019042842090129852,1.0
450,0.001831131987273693,0.017804071307182312,0.017804071307182312,1.0
500,0.0027695377357304096,0.017258252948522568,0.017258252948522568,1.0
550,0.00046555823064409196,0.0166634451597929,0.0166634451597929,1.0
600,0.0006944903871044517,0.016263214871287346,0.016263214871287346,1.0
650,0.0004135210474487394,0.01570913940668106,0.01570913940668106,1.0
700,0.00040741366683505476,0.01578870415687561,0.01570913940668106,1.0
750,0.0023140704724937677,0.015274005942046642,0.015274005942046642,1.0
800,0.0004968189750798047,0.01529435534030199,0.015274005942046642,1.0
850,0.00068752805236727,0.015025218017399311,0.015025218017399311,1.0
900,0.0006692999741062522,0.014781845733523369,0.014781845733523369,1.0
950,0.0007370822131633759,0.014593597501516342,0.014593597501516342,1.0
1000,0.0006374643417075276,0.014578929170966148,0.014593597501516342,1.0
1050,0.0007539827493019402,0.014441439881920815,0.014441439881920815,1.0
1100,0.0007094346219673753,0.014261054806411266,0.014261054806411266,1.0
1150,0.0006868458003737032,0.014027995988726616,0.014027995988726616,1.0
1200,0.0005601897137239575,0.014039955101907253,0.014027995988726616,1.0
1250,0.00038835254963487387,0.014095846563577652,0.014027995988726616,1.0
1300,0.000393238733522594,0.013728547841310501,0.013728547841310501,1.0
1350,0.0005727600073441863,0.013749037869274616,0.013728547841310501,1.0
1400,0.0004579660017043352,0.013550149276852608,0.013550149276852608,1.0
1450,0.0005154360551387072,0.013677749782800674,0.013550149276852608,1.0
1500,0.0005233862320892513,0.013498290441930294,0.013550149276852608,1.0
1550,0.00037038640584796667,0.013177934102714062,0.013177934102714062,1.0
1600,0.0003159348852932453,0.013053915463387966,0.013053915463387966,1.0
1650,0.0003050499071832746,0.01295824721455574,0.013053915463387966,1.0
1700,0.0003339255345053971,0.012804310768842697,0.012804310768842697,1.0
1750,0.0003394336672499776,0.012717356905341148,0.012804310768842697,1.0
1800,0.0003016754926647991,0.012585282325744629,0.012585282325744629,1.0
1850,0.0003795221564359963,0.012654786929488182,0.012585282325744629,1.0
1900,0.0004200011899229139,0.012596309185028076,0.012585282325744629,1.0
1950,0.00045393643085844815,0.012292335741221905,0.012292335741221905,1.0
