step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc,eval_update_strength_mean,eval_update_strength_severity_corr
1,0.7216264605522156,0.006653547286987305,,,,
2,0.7388036251068115,0.012036323547363281,,,,
3,0.6862499117851257,0.01880049705505371,,,,
4,0.6853901147842407,0.02573680877685547,,,,
5,0.7711173892021179,0.03298473358154297,,,,
6,0.6716314554214478,0.040006160736083984,,,,
7,0.6498808264732361,0.04637455940246582,,,,
8,0.7410168647766113,0.05258536338806152,,,,
9,0.6868236660957336,0.0593111515045166,,,,
10,0.7255963683128357,0.0662686824798584,,,,
11,0.6903048753738403,0.0730741024017334,,,,
12,0.6683818101882935,0.07942080497741699,,,,
13,0.7064034938812256,0.08519554138183594,,,,
14,0.7236281037330627,0.09283447265625,,,,
15,0.6465377807617188,0.09938645362854004,,,,
16,0.7591360211372375,0.10579109191894531,,,,
17,0.6975836753845215,0.11102294921875,,,,
18,0.613234281539917,0.11719703674316406,,,,
19,0.6072219014167786,0.12416219711303711,,,,
20,0.6510821580886841,0.12975621223449707,,,,
21,0.6574745774269104,0.13624906539916992,,,,
22,0.6738364696502686,0.1416482925415039,,,,
23,0.692245364189148,0.14984607696533203,,,,
24,0.6452649235725403,0.15609431266784668,,,,
25,0.6126807332038879,0.16331958770751953,0.5810546875,0.3697914779186249,0.5133485794067383,0.0864591896533966
26,0.664783239364624,0.238358736038208,,,,
27,0.6576647758483887,0.243119478225708,,,,
28,0.6930243968963623,0.24771690368652344,,,,
29,0.667290985584259,0.25266218185424805,,,,
30,0.6968552470207214,0.2573261260986328,,,,
31,0.6239825487136841,0.26282620429992676,,,,
32,0.660213053226471,0.2680065631866455,,,,
33,0.6496418118476868,0.2732536792755127,,,,
34,0.6651439070701599,0.28032517433166504,,,,
35,0.6679992079734802,0.28647732734680176,,,,
36,0.6598260998725891,0.292405366897583,,,,
37,0.6711708903312683,0.2979607582092285,,,,
38,0.6825059056282043,0.30437350273132324,,,,
39,0.6842829585075378,0.31148362159729004,,,,
40,0.6492504477500916,0.31867432594299316,,,,
41,0.588728129863739,0.32595396041870117,,,,
42,0.6002120971679688,0.3325176239013672,,,,
43,0.7041832804679871,0.33883047103881836,,,,
44,0.6278394460678101,0.3483140468597412,,,,
45,0.6434358954429626,0.35448503494262695,,,,
46,0.6239123940467834,0.3606913089752197,,,,
47,0.6144455671310425,0.36601853370666504,,,,
48,0.6591335535049438,0.37178635597229004,,,,
49,0.6449558734893799,0.37804555892944336,,,,
50,0.6174764037132263,0.3838789463043213,0.681640625,0.22683832049369812,0.5205240249633789,0.08735448867082596
51,0.5892393589019775,0.4475867748260498,,,,
52,0.5735441446304321,0.4531869888305664,,,,
53,0.6208194494247437,0.4585750102996826,,,,
54,0.6170094609260559,0.4637575149536133,,,,
55,0.5718950033187866,0.4687216281890869,,,,
56,0.6080172657966614,0.47371959686279297,,,,
57,0.6125348806381226,0.4793117046356201,,,,
58,0.5865730047225952,0.4846832752227783,,,,
59,0.5646748542785645,0.49033188819885254,,,,
60,0.5802211165428162,0.495877742767334,,,,
61,0.5513105988502502,0.5022168159484863,,,,
62,0.5823055505752563,0.5088517665863037,,,,
63,0.6115680932998657,0.5155994892120361,,,,
64,0.5875705480575562,0.5221617221832275,,,,
65,0.6021638512611389,0.5293135643005371,,,,
66,0.584010899066925,0.5350456237792969,,,,
67,0.5858510136604309,0.541407585144043,,,,
68,0.5773105621337891,0.5475122928619385,,,,
69,0.5825990438461304,0.5538263320922852,,,,
