step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr,warmup_eta,responsibility_temperature,ambiguity_weight,null_threshold,attractor_entropy_weight,precision_update_threshold
1,4.4311442375183105,4.4311442375183105,0.025510204955935478,0.025510204955935478,84.02750935226689,6.392789816931374,0.001,0.2229955792427063,0.0013048648834228516,0.0030548572540283203,150207.12296729398,0.0,nan,0.25,nan,nan,nan,nan,nan
2,4.434566974639893,4.434566974639893,0.013392857275903225,0.013392857275903225,84.31560618636773,6.397727782802947,0.001,0.22830446064472198,0.0009171962738037109,0.0060596466064453125,244222.53600207955,0.0,nan,0.5,nan,nan,nan,nan,nan
3,4.407236099243164,4.407236099243164,0.024875622242689133,0.024875622242689133,82.04239281673259,6.358297664404932,0.001,0.22991488873958588,0.0009098052978515625,0.008929729461669922,220926.38993710693,0.0,nan,0.75,nan,nan,nan,nan,nan
4,4.442142009735107,4.442142009735107,0.012500000186264515,0.012500000186264515,84.95672504555752,6.408656248369373,0.001,0.2314794510602951,0.0014998912811279297,0.012423992156982422,160011.59752026704,0.0,nan,1.0,nan,nan,nan,nan,nan
