step,train_loss,val_score,best_val_score,warmup_eta
1,1.0412704944610596,-1.003642201423645,-1.003642201423645,0.01
50,0.7874903082847595,-0.7840760946273804,-0.7840760946273804,0.5
100,0.6358091831207275,-0.7387666702270508,-0.7387666702270508,1.0
150,0.7437436580657959,-0.7230000495910645,-0.7230000495910645,1.0
200,0.676940381526947,-0.7134013175964355,-0.7134013175964355,1.0
250,0.5958603620529175,-0.7012202739715576,-0.7012202739715576,1.0
300,0.6538000702857971,-0.7011237740516663,-0.7012202739715576,1.0
350,0.5798587799072266,-0.6785975098609924,-0.6785975098609924,1.0
400,0.5999855995178223,-0.6555231809616089,-0.6555231809616089,1.0
450,0.7244869470596313,-0.62493896484375,-0.62493896484375,1.0
500,0.5972534418106079,-0.5869367122650146,-0.5869367122650146,1.0
550,0.5310322046279907,-0.5318150520324707,-0.5318150520324707,1.0
600,0.3772406578063965,-0.4657962918281555,-0.4657962918281555,1.0
650,0.29466965794563293,-0.41033950448036194,-0.41033950448036194,1.0
700,0.3298894166946411,-0.3842899799346924,-0.3842899799346924,1.0
750,0.3205515742301941,-0.3678434491157532,-0.3678434491157532,1.0
800,0.37627649307250977,-0.35485509037971497,-0.35485509037971497,1.0
850,0.2785493731498718,-0.3295562267303467,-0.3295562267303467,1.0
900,0.2628783583641052,-0.31603574752807617,-0.31603574752807617,1.0
950,0.2509596049785614,-0.30730247497558594,-0.30730247497558594,1.0
1000,0.21494777500629425,-0.2891603708267212,-0.2891603708267212,1.0
1050,0.2632291913032532,-0.2948301434516907,-0.2891603708267212,1.0
1100,0.18395760655403137,-0.283486545085907,-0.283486545085907,1.0
1150,0.260785311460495,-0.26637890934944153,-0.26637890934944153,1.0
1200,0.18380403518676758,-0.2583305239677429,-0.2583305239677429,1.0
1250,0.1553572714328766,-0.24888278543949127,-0.24888278543949127,1.0
1300,0.204436793923378,-0.24550560116767883,-0.24550560116767883,1.0
1350,0.16061201691627502,-0.23969140648841858,-0.23969140648841858,1.0
1400,0.24014149606227875,-0.23133501410484314,-0.23133501410484314,1.0
1450,0.1804598569869995,-0.23042771220207214,-0.23133501410484314,1.0
1500,0.1618896722793579,-0.22233763337135315,-0.22233763337135315,1.0
1550,0.1552211344242096,-0.220857173204422,-0.220857173204422,1.0
1600,0.1259983479976654,-0.21438197791576385,-0.21438197791576385,1.0
1650,0.15988576412200928,-0.20858390629291534,-0.20858390629291534,1.0
1700,0.17114007472991943,-0.2068048119544983,-0.2068048119544983,1.0
1750,0.12686258554458618,-0.19784529507160187,-0.19784529507160187,1.0
1800,0.14233800768852234,-0.1960252970457077,-0.1960252970457077,1.0
1850,0.16612938046455383,-0.18528461456298828,-0.18528461456298828,1.0
1900,0.12828156352043152,-0.18303784728050232,-0.18303784728050232,1.0
1950,0.16274292767047882,-0.1830778867006302,-0.18303784728050232,1.0
2000,0.16494332253932953,-0.17283600568771362,-0.17283600568771362,1.0
2050,0.08681860566139221,-0.17121443152427673,-0.17121443152427673,1.0
2100,0.11256037652492523,-0.16345471143722534,-0.16345471143722534,1.0
2150,0.16332685947418213,-0.15893840789794922,-0.15893840789794922,1.0
2200,0.12063100934028625,-0.15254512429237366,-0.15254512429237366,1.0
2250,0.12440118938684464,-0.14959539473056793,-0.14959539473056793,1.0
2300,0.13619115948677063,-0.1557508409023285,-0.14959539473056793,1.0
2350,0.11313141882419586,-0.1421680599451065,-0.1421680599451065,1.0
2400,0.1222049668431282,-0.1459038108587265,-0.1421680599451065,1.0
2450,0.0852479636669159,-0.1364554613828659,-0.1364554613828659,1.0
2500,0.07850952446460724,-0.13385224342346191,-0.13385224342346191,1.0
2550,0.060606613755226135,-0.13030865788459778,-0.13030865788459778,1.0
2600,0.14082123339176178,-0.13160258531570435,-0.13030865788459778,1.0
2650,0.1122274249792099,-0.12826070189476013,-0.12826070189476013,1.0
2700,0.0772879421710968,-0.12562640011310577,-0.12562640011310577,1.0
2750,0.1080009788274765,-0.12071220576763153,-0.12071220576763153,1.0
2800,0.06379620730876923,-0.11983855068683624,-0.12071220576763153,1.0
2850,0.06591654568910599,-0.12249992787837982,-0.12071220576763153,1.0
2900,0.09052697569131851,-0.11799656599760056,-0.11799656599760056,1.0
2950,0.07714858651161194,-0.11393490433692932,-0.11393490433692932,1.0
3000,0.11013774573802948,-0.11744178831577301,-0.11393490433692932,1.0
3050,0.08022448420524597,-0.1117454469203949,-0.1117454469203949,1.0
3100,0.11106838285923004,-0.10824745148420334,-0.10824745148420334,1.0
3150,0.06166878342628479,-0.10839700698852539,-0.10824745148420334,1.0
3200,0.0783749371767044,-0.11277526617050171,-0.10824745148420334,1.0
3250,0.10353407263755798,-0.106085866689682,-0.106085866689682,1.0
3300,0.06901605427265167,-0.10725303739309311,-0.106085866689682,1.0
3350,0.17014580965042114,-0.10565751791000366,-0.106085866689682,1.0
3400,0.07619388401508331,-0.10436289012432098,-0.10436289012432098,1.0
3450,0.07684898376464844,-0.10488016158342361,-0.10436289012432098,1.0
3500,0.07507210969924927,-0.10090954601764679,-0.10090954601764679,1.0
3550,0.07715324312448502,-0.10138393938541412,-0.10090954601764679,1.0
3600,0.0987926572561264,-0.09852167963981628,-0.09852167963981628,1.0
3650,0.043910447508096695,-0.09681761264801025,-0.09681761264801025,1.0
3700,0.05268748477101326,-0.09653036296367645,-0.09681761264801025,1.0
3750,0.06281180679798126,-0.09423793852329254,-0.09423793852329254,1.0
3800,0.06839123368263245,-0.09476578235626221,-0.09423793852329254,1.0
3850,0.042348265647888184,-0.09337812662124634,-0.09423793852329254,1.0
3900,0.0643950030207634,-0.10227827727794647,-0.09423793852329254,1.0
3950,0.08529981970787048,-0.10101888328790665,-0.09423793852329254,1.0
4000,0.055973269045352936,-0.09188751876354218,-0.09188751876354218,1.0
4050,0.09385304898023605,-0.09401777386665344,-0.09188751876354218,1.0
4100,0.042094748467206955,-0.08759918808937073,-0.08759918808937073,1.0
4150,0.038843486458063126,-0.09116225689649582,-0.08759918808937073,1.0
4200,0.05362582206726074,-0.09754994511604309,-0.08759918808937073,1.0
4250,0.06414894759654999,-0.08694078773260117,-0.08759918808937073,1.0
4300,0.06831779330968857,-0.09027846157550812,-0.08759918808937073,1.0
4350,0.060528747737407684,-0.08661600202322006,-0.08759918808937073,1.0
4400,0.04748518019914627,-0.0862913578748703,-0.0862913578748703,1.0
4450,0.03513548895716667,-0.08557350933551788,-0.0862913578748703,1.0
4500,0.039759375154972076,-0.09369005262851715,-0.0862913578748703,1.0
4550,0.051620982587337494,-0.08340108394622803,-0.08340108394622803,1.0
4600,0.043476901948451996,-0.0849834457039833,-0.08340108394622803,1.0
4650,0.05130093917250633,-0.083153635263443,-0.08340108394622803,1.0
4700,0.04633450508117676,-0.08107297122478485,-0.08107297122478485,1.0
4750,0.054521992802619934,-0.07936391234397888,-0.07936391234397888,1.0
4800,0.03996490687131882,-0.08503457903862,-0.07936391234397888,1.0
4850,0.05349508672952652,-0.08515353500843048,-0.07936391234397888,1.0
4900,0.020789340138435364,-0.07880641520023346,-0.07936391234397888,1.0
4950,0.060749731957912445,-0.07797497510910034,-0.07797497510910034,1.0
5000,0.07755398750305176,-0.07246337831020355,-0.07246337831020355,1.0
