edge_drive_mean,edge_drive_std,edge_resistance_mean,edge_resistance_std,edge_energy_mean,edge_energy_std,edge_output_mean,edge_output_std,drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
0.004818967543542385,0.1224350854754448,0.24970386922359467,0.28476014733314514,-0.006377329118549824,0.014423654414713383,-0.0015752079198136926,0.0714828297495842,0.004818967543542385,0.1224350854754448,0.24970386922359467,0.28476014733314514,-0.006377329118549824,0.014423654414713383
0.007865522988140583,0.15557405352592468,0.2719240188598633,0.3445534110069275,-0.008007364347577095,0.021839316934347153,0.00040013669058680534,0.1561650186777115,0.007865522988140583,0.15557405352592468,0.2719240188598633,0.3445534110069275,-0.008007364347577095,0.021839316934347153
0.014425985515117645,0.21890069544315338,0.3041222095489502,0.3967151641845703,-0.01265313383191824,0.04751377925276756,-0.004752918146550655,0.2229173183441162,0.014425985515117645,0.21890069544315338,0.3041222095489502,0.3967151641845703,-0.01265313383191824,0.04751377925276756
0.02076684683561325,0.26725882291793823,0.32974642515182495,0.4268941283226013,-0.009913388639688492,0.05143006891012192,-0.006971796043217182,0.25127458572387695,0.02076684683561325,0.26725882291793823,0.32974642515182495,0.4268941283226013,-0.009913388639688492,0.05143006891012192
0.03082120418548584,0.29982128739356995,0.34334999322891235,0.45360052585601807,-0.00716903991997242,0.05853794515132904,-0.0043701124377548695,0.26063236594200134,0.03082120418548584,0.29982128739356995,0.34334999322891235,0.45360052585601807,-0.00716903991997242,0.05853794515132904
0.03572359308600426,0.32612884044647217,0.35657450556755066,0.4779076874256134,-0.005933351814746857,0.06868254393339157,-0.005242943298071623,0.27311840653419495,0.03572359308600426,0.32612884044647217,0.35657450556755066,0.4779076874256134,-0.005933351814746857,0.06868254393339157
0.047068022191524506,0.3502514362335205,0.3643704056739807,0.4940575361251831,-0.0031071212142705917,0.07870456576347351,-0.007924797013401985,0.2832072973251343,0.047068022191524506,0.3502514362335205,0.3643704056739807,0.4940575361251831,-0.0031071212142705917,0.07870456576347351
0.05446005240082741,0.3825516700744629,0.37861910462379456,0.532796323299408,-0.00038806255906820297,0.09511537849903107,-0.002863932866603136,0.3016151785850525,0.05446005240082741,0.3825516700744629,0.37861910462379456,0.532796323299408,-0.00038806255906820297,0.09511537849903107
0.06435364484786987,0.4192219078540802,0.39648380875587463,0.5935811400413513,0.0023105815052986145,0.11538391560316086,-0.007407433353364468,0.32366621494293213,0.06435364484786987,0.4192219078540802,0.39648380875587463,0.5935811400413513,0.0023105815052986145,0.11538391560316086
0.07625087350606918,0.45757994055747986,0.4204694628715515,0.7035804986953735,0.005905807018280029,0.1429324448108673,-0.011372894048690796,0.36267322301864624,0.07625087350606918,0.45757994055747986,0.4204694628715515,0.7035804986953735,0.005905807018280029,0.1429324448108673
0.09309066087007523,0.4992632567882538,0.4477235674858093,0.8299441933631897,0.010738718323409557,0.17962345480918884,-0.007079824339598417,0.40461134910583496,0.09309066087007523,0.4992632567882538,0.4477235674858093,0.8299441933631897,0.010738718323409557,0.17962345480918884
0.10670653730630875,0.5352873802185059,0.4710456132888794,0.8980790376663208,0.015053161419928074,0.21909545361995697,-0.009999945759773254,0.44202181696891785,0.10670653730630875,0.5352873802185059,0.4710456132888794,0.8980790376663208,0.015053161419928074,0.21909545361995697
0.11426800489425659,0.5617156028747559,0.5060533285140991,0.9817525148391724,0.016125191003084183,0.25558844208717346,-0.005058734677731991,0.4731420576572418,0.11426800489425659,0.5617156028747559,0.5060533285140991,0.9817525148391724,0.016125191003084183,0.25558844208717346
0.12641406059265137,0.5900134444236755,0.5417380928993225,1.085971474647522,0.018521178513765335,0.29606109857559204,-0.006444096565246582,0.5120901465415955,0.12641406059265137,0.5900134444236755,0.5417380928993225,1.085971474647522,0.018521178513765335,0.29606109857559204
0.12813439965248108,0.6063964366912842,0.5826359987258911,1.1794722080230713,0.01619856059551239,0.3288639485836029,-0.008692871779203415,0.5343157649040222,0.12813439965248108,0.6063964366912842,0.5826359987258911,1.1794722080230713,0.01619856059551239,0.3288639485836029
0.1277751326560974,0.6301406621932983,0.6139565706253052,1.2300820350646973,0.013996916823089123,0.360599160194397,-0.0068264249712228775,0.5486382246017456,0.1277751326560974,0.6301406621932983,0.6139565706253052,1.2300820350646973,0.013996916823089123,0.360599160194397
0.12446977198123932,0.6525136828422546,0.6404808759689331,1.2435963153839111,0.010017798282206059,0.3849174976348877,-0.008611568249762058,0.5565604567527771,0.12446977198123932,0.6525136828422546,0.6404808759689331,1.2435963153839111,0.010017798282206059,0.3849174976348877
0.12505635619163513,0.6819056272506714,0.6530705690383911,1.2459287643432617,0.009891181252896786,0.41465532779693604,-0.006567745469510555,0.5745844841003418,0.12505635619163513,0.6819056272506714,0.6530705690383911,1.2459287643432617,0.009891181252896786,0.41465532779693604
0.11962764710187912,0.7157444953918457,0.6672827005386353,1.2563225030899048,0.007163960486650467,0.43675658106803894,-0.005544777028262615,0.5823617577552795,0.11962764710187912,0.7157444953918457,0.6672827005386353,1.2563225030899048,0.007163960486650467,0.43675658106803894
0.1239883229136467,0.7244002223014832,0.6709840893745422,1.248457908630371,0.007892446592450142,0.46043914556503296,-0.00832964014261961,0.5991228818893433,0.1239883229136467,0.7244002223014832,0.6709840893745422,1.248457908630371,0.007892446592450142,0.46043914556503296
