drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
-2.714206129894592e-05,0.032806023955345154,0.004086741246283054,0.1040981188416481,-0.9985005855560303,0.03720414265990257,0.26894232630729675,5.7075474614975974e-05,0.693495512008667,0.0001395487633999437,0.26894232630729675
0.0008503742865286767,0.04634504020214081,0.005251651629805565,0.1312449723482132,-0.9983753561973572,0.03861410543322563,0.2689563035964966,9.900399163598195e-05,0.6940025091171265,8.580945723224431e-05,0.2689563035964966
0.001020372612401843,0.03942479193210602,0.005086300894618034,0.12786553800106049,-0.9982609748840332,0.03902130573987961,0.2689748704433441,0.00014351871504914016,0.6949278116226196,9.808298636926338e-05,0.2689748704433441
0.0009758074302226305,0.03733634203672409,0.004859608598053455,0.1235976368188858,-0.9980787038803101,0.03895406424999237,0.2690112590789795,0.0001929497520904988,0.6956309080123901,8.844088006298989e-05,0.2690112590789795
0.0009997321758419275,0.03324737399816513,0.004759674426168203,0.12097446620464325,-0.9981078505516052,0.03914117440581322,0.2690037488937378,0.00021892570657655597,0.6965202689170837,0.00012720220547635108,0.2690037488937378
0.000946944928728044,0.03252425417304039,0.004734599497169256,0.12076307088136673,-0.9981167316436768,0.039010658860206604,0.26900312304496765,0.00025489015388302505,0.6971146464347839,0.00013333944662008435,0.26900312304496765
0.0008748213876970112,0.03562483564019203,0.0048471251502633095,0.12417871505022049,-0.9981486201286316,0.038739364594221115,0.26899945735931396,0.0002969799388665706,0.6975075602531433,0.0001381642505293712,0.26899945735931396
0.0007665174780413508,0.03772268071770668,0.004972922615706921,0.12620863318443298,-0.9983614087104797,0.0387142039835453,0.2689579725265503,0.00031151692382991314,0.6981726884841919,0.0001785353379091248,0.2689579725265503
0.000631134957075119,0.03736785054206848,0.005050871055573225,0.12532849609851837,-0.9986661076545715,0.038895171135663986,0.26889657974243164,0.0003147309471387416,0.6991737484931946,0.00018402784189675003,0.26889657974243164
0.0004934115568175912,0.036516834050416946,0.0050920238718390465,0.12374360859394073,-0.9989815354347229,0.039117854088544846,0.2688326835632324,0.00032459956128150225,0.7002657651901245,0.0002413026086287573,0.2688326835632324
