step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb
66,1.5295727252960205,0.359375,0.359375,1.0,0.001,1.4344393014907837,0.014614105224609375,1.6324119567871094,4379.330723048813,96.2001953125
67,1.5578346252441406,0.3125,0.3125,1.0,0.001,1.9176795482635498,0.015229225158691406,1.6623930931091309,4202.446239589204,96.2001953125
68,1.5768868923187256,0.203125,0.203125,1.0,0.001,2.791015625,0.012870073318481445,1.6886816024780273,4972.776643633872,96.2001953125
69,1.5521538257598877,0.296875,0.296875,1.0,0.001,3.253898859024048,0.014494180679321289,1.7149505615234375,4415.5652131001925,96.2001953125
70,1.521207571029663,0.390625,0.390625,1.0,0.001,2.5553884506225586,0.027704715728759766,1.7578299045562744,2310.0760399993114,96.2001953125
71,1.5713943243026733,0.25,0.25,1.0,0.001,2.999502658843994,0.009068012237548828,1.7802367210388184,7057.77609507283,96.2001953125
72,1.501625418663025,0.25,0.25,1.0,0.001,1.7483681440353394,0.014571905136108398,1.8055906295776367,4392.013220111586,96.2001953125
73,1.5311740636825562,0.375,0.375,1.0,0.001,3.4701268672943115,0.012814044952392578,1.8304686546325684,4994.51970379191,96.2001953125
74,1.5516493320465088,0.296875,0.296875,1.0,0.001,2.2433111667633057,0.013785839080810547,1.856609582901001,4642.445020926291,96.2001953125
75,1.5266841650009155,0.359375,0.359375,1.0,0.001,3.781480550765991,0.013354301452636719,1.8839428424835205,4792.463329286581,96.2001953125
76,1.5269452333450317,0.296875,0.296875,1.0,0.001,1.467390537261963,0.013202905654907227,1.9123189449310303,4847.417808837604,96.2001953125
77,1.5196374654769897,0.359375,0.359375,1.0,0.001,1.511505365371704,0.012093305587768555,1.9394526481628418,5292.184137373578,96.2001953125
78,1.5130095481872559,0.28125,0.28125,1.0,0.001,3.3172731399536133,0.014923095703125,1.9675617218017578,4288.654396728017,96.2001953125
79,1.5367802381515503,0.296875,0.296875,1.0,0.001,3.1637396812438965,0.017108917236328125,1.9990742206573486,3740.739353400223,96.2001953125
80,1.464778184890747,0.328125,0.328125,1.0,0.001,2.9412038326263428,0.014684438705444336,2.0278067588806152,4358.355214235846,96.2001953125
81,1.5372220277786255,0.3125,0.3125,1.0,0.001,2.020686388015747,0.01098489761352539,2.0534956455230713,5826.180839519035,96.2001953125
82,1.4936407804489136,0.40625,0.40625,1.0,0.001,3.3312666416168213,0.01403188705444336,2.080838918685913,4561.040133210997,96.2001953125
83,1.459089756011963,0.421875,0.421875,1.0,0.001,1.5092339515686035,0.013150453567504883,2.1095173358917236,4866.752288920718,96.2001953125
84,1.5070266723632812,0.3125,0.3125,1.0,0.001,1.75136399269104,0.013054847717285156,2.13556170463562,4902.393454598583,96.2001953125
85,1.462344765663147,0.359375,0.359375,1.0,0.001,2.107534885406494,0.015783071517944336,2.1658828258514404,4054.9775072130997,96.2001953125
86,1.5220364332199097,0.25,0.25,1.0,0.001,1.7147032022476196,0.014169454574584961,2.194547653198242,4516.758190170113,96.2001953125
