step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr,warmup_eta,responsibility_temperature,ambiguity_weight,null_threshold,attractor_entropy_weight,precision_update_threshold
1,4.436906337738037,4.436906337738037,0.011320754885673523,0.011320754885673523,84.51308189771464,6.401102770343479,0.001,0.38180771470069885,0.0045623779296875,0.00619196891784668,58083.74581939799,0.0,nan,0.02,nan,nan,nan,nan,nan
2,4.43037748336792,4.43037748336792,0.023346303030848503,0.023346303030848503,83.9631056047997,6.391683624521025,0.001,0.30671870708465576,0.003690958023071289,0.012279033660888672,69629.61875847813,0.0,nan,0.04,nan,nan,nan,nan,nan
3,4.428877830505371,4.428877830505371,0.03286384791135788,0.03286384791135788,83.83728446073094,6.38952008277317,0.001,0.3740707337856293,0.003487110137939453,0.017614126205444336,61082.09708737864,0.0,nan,0.06,nan,nan,nan,nan,nan
4,4.433135986328125,4.433135986328125,0.05586592108011246,0.05586592108011246,84.19503782594697,6.39566330306199,0.001,0.4670189619064331,0.003326892852783203,0.02245020866394043,53803.95700157661,0.0,nan,0.08,nan,nan,nan,nan,nan
5,4.383286476135254,4.383286476135254,0.021621622145175934,0.021621622145175934,80.10085083160011,6.323745661915991,0.001,0.33038631081581116,0.003242969512939453,0.027614831924438477,57046.481399794146,0.0,nan,0.1,nan,nan,nan,nan,nan
6,4.399013996124268,4.399013996124268,0.054999999701976776,0.054999999701976776,81.37059737318843,6.346435677009623,0.001,0.3914403021335602,0.003214120864868164,0.03235912322998047,62225.41354498924,0.0,nan,0.12,nan,nan,nan,nan,nan
7,4.370110511779785,4.370110511779785,0.04022988677024841,0.04022988677024841,79.05236743467619,6.304736763481426,0.001,0.36506375670433044,0.0030961036682128906,0.037127017974853516,56199.66856614816,0.0,nan,0.14,nan,nan,nan,nan,nan
8,4.360769271850586,4.360769271850586,0.04054053872823715,0.04054053872823715,78.31735859511363,6.291260202959816,0.001,0.34054747223854065,0.003551959991455078,0.046981096267700195,41667.13599140824,0.0,nan,0.16,nan,nan,nan,nan,nan
9,4.359803199768066,4.359803199768066,0.04444444552063942,0.04444444552063942,78.2417349162423,6.289866455557224,0.001,0.3423885107040405,0.0031049251556396484,0.051924943923950195,72465.51485832757,0.0,nan,0.18,nan,nan,nan,nan,nan
10,4.366638660430908,4.366638660430908,0.034632034599781036,0.034632034599781036,78.7783852540772,6.299727940757697,0.001,0.3361998200416565,0.0034580230712890625,0.05738496780395508,66801.17374517374,0.0,nan,0.2,nan,nan,nan,nan,nan
