step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc
1,0.7559959292411804,0.008131265640258789,,
2,0.7692076563835144,0.015004634857177734,,
3,0.6815730333328247,0.02304220199584961,,
4,0.6808883547782898,0.03041529655456543,,
5,0.6933651566505432,0.037429094314575195,,
6,0.7199528217315674,0.04439187049865723,,
7,0.7658424377441406,0.05281257629394531,,
8,0.7513043284416199,0.05914735794067383,,
9,0.6960285902023315,0.0668339729309082,,
10,0.7197428345680237,0.07369112968444824,,
11,0.7688322067260742,0.08085417747497559,,
12,0.7318007349967957,0.08776450157165527,,
13,0.7345821261405945,0.09420585632324219,,
14,0.6230097413063049,0.10110139846801758,,
15,0.6954271793365479,0.10862970352172852,,
16,0.7170793414115906,0.11537432670593262,,
17,0.6971542835235596,0.12164688110351562,,
18,0.7194758653640747,0.1286013126373291,,
19,0.7495861649513245,0.13582372665405273,,
20,0.7765687704086304,0.141373872756958,,
21,0.732519268989563,0.15003395080566406,,
22,0.6882787346839905,0.15684127807617188,,
23,0.7370540499687195,0.16458845138549805,,
24,0.7098931670188904,0.17162132263183594,,
25,0.6501821875572205,0.2696962356567383,0.5654296875,0.4131045341491699
26,0.6951008439064026,0.37237548828125,,
27,0.6849931478500366,0.38195204734802246,,
28,0.7237599492073059,0.391402006149292,,
29,0.7072576284408569,0.4003593921661377,,
30,0.7068724036216736,0.41066861152648926,,
31,0.7260812520980835,0.41770458221435547,,
32,0.6444602608680725,0.42545247077941895,,
33,0.6670188307762146,0.43267226219177246,,
34,0.6493878364562988,0.4448983669281006,,
35,0.6348791122436523,0.45656633377075195,,
36,0.6473163366317749,0.46584105491638184,,
37,0.6149302124977112,0.4730503559112549,,
38,0.6636825799942017,0.4791429042816162,,
39,0.6591203808784485,0.4863419532775879,,
40,0.6423759460449219,0.49356532096862793,,
41,0.6262344717979431,0.499772310256958,,
42,0.7078789472579956,0.5069200992584229,,
43,0.6750469207763672,0.51412034034729,,
44,0.6691803932189941,0.521005392074585,,
45,0.6616873145103455,0.530073881149292,,
46,0.6686660647392273,0.5373215675354004,,
47,0.671284556388855,0.5461623668670654,,
48,0.6189250946044922,0.6506426334381104,,
49,0.633864164352417,0.659947395324707,,
50,0.6623709797859192,0.6682586669921875,0.611328125,0.3108729124069214
51,0.5908372402191162,0.7766170501708984,,
52,0.6647912859916687,0.7910957336425781,,
53,0.6626294851303101,0.802562952041626,,
54,0.5694480538368225,0.809502363204956,,
55,0.6362730264663696,0.8189330101013184,,
56,0.6312437057495117,0.8283176422119141,,
57,0.6510959267616272,0.8377809524536133,,
58,0.6736572980880737,0.8471040725708008,,
59,0.6433683037757874,0.8573510646820068,,
60,0.5952039361000061,0.8666954040527344,,
61,0.6456385850906372,0.8760929107666016,,
62,0.6324205994606018,0.8861391544342041,,
63,0.6278291344642639,0.8954026699066162,,
64,0.631916344165802,0.9025592803955078,,
65,0.6268235445022583,0.911954402923584,,
66,0.5904830694198608,0.9184865951538086,,
67,0.5935977101325989,0.9277856349945068,,
68,0.6133320927619934,0.9370722770690918,,
69,0.6355128884315491,0.9447481632232666,,
70,0.5806854963302612,0.9540421962738037,,
71,0.5711315870285034,0.9621467590332031,,
72,0.6141573190689087,0.971458911895752,,
73,0.5707948207855225,0.98024582862854,,
74,0.6138796806335449,0.9895217418670654,,
75,0.5952202677726746,1.116795539855957,0.6806640625,0.20971103012561798
76,0.6502291560173035,1.2298147678375244,,
77,0.5700820088386536,1.239135503768921,,
78,0.6031301617622375,1.2467613220214844,,
79,0.6802486181259155,1.2561025619506836,,
80,0.6401140093803406,1.2622785568237305,,
81,0.5874327421188354,1.2703616619110107,,
82,0.6056837439537048,1.279625415802002,,
83,0.5923066139221191,1.2841014862060547,,
84,0.5635313987731934,1.2934181690216064,,
85,0.5930446982383728,1.3019134998321533,,
86,0.548687219619751,1.311098337173462,,
87,0.597440242767334,1.3204569816589355,,
88,0.5584496855735779,1.3268380165100098,,
89,0.5658539533615112,1.342595100402832,,
90,0.539460301399231,1.350595235824585,,
91,0.5987677574157715,1.3598759174346924,,
92,0.5746656656265259,1.3706879615783691,,
93,0.608446478843689,1.3799898624420166,,
94,0.57900470495224,1.3883652687072754,,
95,0.6427162289619446,1.3976762294769287,,
96,0.5720301866531372,1.4062550067901611,,
97,0.5259978771209717,1.4155621528625488,,
98,0.5565124750137329,1.423431634902954,,
99,0.5087542533874512,2.2768056392669678,,
100,0.5195772647857666,2.2877213954925537,0.732421875,0.14382271468639374
101,0.582844614982605,2.3811635971069336,,
102,0.5133668184280396,2.3909919261932373,,
103,0.5417137145996094,2.399867296218872,,
104,0.5516014099121094,2.4094491004943848,,
105,0.531952977180481,2.4187819957733154,,
106,0.5301803946495056,2.4280762672424316,,
107,0.5275739431381226,2.437405586242676,,
108,0.5473527908325195,2.44610333442688,,
109,0.5427290201187134,2.4554498195648193,,
110,0.5110637545585632,2.464229106903076,,
111,0.5113178491592407,2.4732155799865723,,
112,0.5759372711181641,2.4826157093048096,,
113,0.5576906204223633,2.4916434288024902,,
114,0.5329368710517883,2.50093412399292,,
115,0.5350577235221863,2.507295846939087,,
116,0.5217704176902771,2.5173020362854004,,
117,0.5730002522468567,2.5262584686279297,,
118,0.4860234558582306,2.5352704524993896,,
119,0.5144239664077759,2.544546365737915,,
120,0.5236821174621582,2.5503454208374023,,
121,0.5358140468597412,2.559636354446411,,
122,0.5440300703048706,2.5680899620056152,,
123,0.4958603084087372,2.629215717315674,,
124,0.4744690954685211,2.6385886669158936,,
125,0.5262429714202881,2.6490302085876465,0.783203125,0.10803341865539551
126,0.4908173680305481,2.7498326301574707,,
127,0.48547443747520447,2.7577006816864014,,
128,0.49464845657348633,2.7671144008636475,,
129,0.5522862672805786,2.776522397994995,,
130,0.48907271027565,2.7862532138824463,,
131,0.4386844038963318,2.7955658435821533,,
132,0.4934234321117401,2.804879903793335,,
133,0.4956848621368408,2.8141536712646484,,
134,0.5130507946014404,2.8231160640716553,,
135,0.4868977665901184,2.832401752471924,,
136,0.4513736665248871,2.841393232345581,,
137,0.48474234342575073,2.851433753967285,,
138,0.43080583214759827,2.8606271743774414,,
139,0.47767096757888794,2.869652509689331,,
140,0.483967125415802,2.8789517879486084,,
141,0.42436209321022034,2.8854966163635254,,
142,0.49041810631752014,2.8947594165802,,
143,0.45850974321365356,2.9047203063964844,,
144,0.5037212371826172,2.914015293121338,,
145,0.48368844389915466,2.9227209091186523,,
146,0.4543892443180084,2.9319896697998047,,
147,0.5033710598945618,2.941234588623047,,
148,0.4410640597343445,3.310166120529175,,
149,0.4247036874294281,3.321577310562134,,
150,0.3775975704193115,3.3305881023406982,0.8115234375,0.09296080470085144
151,0.4363284409046173,3.425057888031006,,
152,0.4344310164451599,3.434326171875,,
153,0.4328194260597229,3.443969964981079,,
154,0.3842603266239166,3.4532532691955566,,
155,0.4759623408317566,3.462139129638672,,
156,0.49229779839515686,3.4713966846466064,,
157,0.4635225534439087,3.477686882019043,,
158,0.4778654873371124,3.487792491912842,,
159,0.5106830596923828,3.496605157852173,,
160,0.4398380517959595,3.5055501461029053,,
161,0.45257607102394104,3.5148191452026367,,
162,0.4272316098213196,3.5234358310699463,,
163,0.44152066111564636,3.53273344039917,,
164,0.5049604773521423,3.540637969970703,,
165,0.4465975761413574,3.550004243850708,,
166,0.3933640718460083,3.5583815574645996,,
167,0.440825879573822,3.5684971809387207,,
168,0.42448312044143677,3.5771892070770264,,
169,0.4369215667247772,3.586198091506958,,
170,0.4316304624080658,3.595499038696289,,
171,0.4679175913333893,4.34801459312439,,
172,0.37329617142677307,4.358128786087036,,
173,0.38445717096328735,4.368251800537109,,
174,0.37792864441871643,4.375277996063232,,
175,0.33977848291397095,4.382246017456055,0.8115234375,0.0874369889497757
176,0.4436565935611725,4.461971998214722,,
177,0.342158704996109,4.469043731689453,,
178,0.40114861726760864,4.47609543800354,,
179,0.4987226724624634,4.48366379737854,,
180,0.41184163093566895,4.49558162689209,,
181,0.36421650648117065,4.505814075469971,,
182,0.31581825017929077,4.512956380844116,,
183,0.46871402859687805,4.525183200836182,,
184,0.46165165305137634,4.534980058670044,,
185,0.4617141783237457,4.544355392456055,,
186,0.3459283709526062,4.553825855255127,,
187,0.47551029920578003,4.5646162033081055,,
188,0.3952520191669464,4.574813365936279,,
189,0.4274381101131439,4.584336042404175,,
190,0.4039146304130554,4.594866991043091,,
191,0.4065662920475006,4.604284048080444,,
192,0.5482710003852844,4.6135642528533936,,
193,0.4737258553504944,4.6221537590026855,,
194,0.38149312138557434,4.631339073181152,,
195,0.40550628304481506,4.637909173965454,,
196,0.40399184823036194,4.645008563995361,,
197,0.40873852372169495,4.652030944824219,,
198,0.3840978741645813,5.036686182022095,,
199,0.27557358145713806,5.0454185009002686,,
200,0.4927765130996704,5.054778575897217,0.8134765625,0.08332034200429916
201,0.3870997726917267,5.140041351318359,,
202,0.3235476016998291,5.152917385101318,,
203,0.3303292393684387,5.167308330535889,,
204,0.43905165791511536,5.179871559143066,,
205,0.2980906665325165,5.189171075820923,,
206,0.35210129618644714,5.198508262634277,,
207,0.4166434109210968,5.217963218688965,,
208,0.38102829456329346,5.231848239898682,,
209,0.3750426173210144,5.245005369186401,,
210,0.5126850008964539,5.255600929260254,,
211,0.3461359143257141,5.2656941413879395,,
212,0.38014471530914307,5.277103424072266,,
213,0.3544624149799347,5.287344217300415,,
214,0.38855937123298645,5.296886444091797,,
215,0.3103224039077759,5.309011459350586,,
216,0.4757937490940094,5.318388938903809,,
217,0.3620259761810303,5.328655242919922,,
218,0.34251490235328674,5.338354587554932,,
219,0.3317808508872986,5.3497865200042725,,
220,0.42542940378189087,5.359858989715576,,
221,0.41115665435791016,5.369538068771362,,
222,0.43867504596710205,5.381642818450928,,
223,0.40152743458747864,5.393031358718872,,
224,0.42586204409599304,5.404960870742798,,
225,0.40698307752609253,5.414387226104736,0.814453125,0.08204526454210281
226,0.5119534730911255,5.522485971450806,,
227,0.3404318392276764,5.533987998962402,,
228,0.31853926181793213,5.545734882354736,,
229,0.41773250699043274,5.556803226470947,,
230,0.45538052916526794,5.566271781921387,,
231,0.3537175953388214,5.577736854553223,,
232,0.4203893840312958,5.589201927185059,,
233,0.4400555193424225,5.600714683532715,,
234,0.3673485815525055,5.612241983413696,,
235,0.3765642046928406,5.620904445648193,,
236,0.26560264825820923,5.632392406463623,,
237,0.3812219798564911,5.643805265426636,,
238,0.3854218125343323,5.6540350914001465,,
239,0.39089563488960266,5.665509223937988,,
240,0.3997384011745453,5.6769421100616455,,
241,0.40323159098625183,5.686719655990601,,
242,0.49028006196022034,5.715455770492554,,
243,0.39257293939590454,5.727038145065308,,
244,0.2865893840789795,5.738494873046875,,
245,0.3784951865673065,5.750269889831543,,
246,0.33599066734313965,5.76179838180542,,
247,0.5245648622512817,5.773175001144409,,
248,0.3828671872615814,5.779947996139526,,
249,0.33085647225379944,5.793566465377808,,
250,0.4396252930164337,5.805024147033691,0.810546875,0.0825447142124176
251,0.5144304037094116,5.898205280303955,,
252,0.3649900257587433,5.919831275939941,,
253,0.5763276219367981,5.9357123374938965,,
254,0.47539645433425903,5.949661493301392,,
255,0.4528055787086487,5.961090564727783,,
256,0.3368236720561981,5.973413944244385,,
257,0.45089757442474365,5.984879493713379,,
258,0.3310631811618805,5.995592355728149,,
259,0.3754236400127411,6.006715297698975,,
260,0.3768511116504669,6.018190145492554,,
261,0.30733799934387207,6.028308629989624,,
262,0.48053959012031555,6.039767503738403,,
263,0.36920759081840515,6.05118203163147,,
264,0.4747622311115265,6.061260461807251,,
265,0.34465622901916504,6.072695970535278,,
266,0.47493353486061096,6.084122180938721,,
