step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb
1,4.43398380279541,4.43398380279541,0.013651877641677856,0.013651877641677856,84.26645003342468,6.3968864436749255,0.001,3.6551735401153564,0.02424788475036621,0.07191348075866699,84584.69763920434,399.55908203125
2,4.402065277099609,4.402065277099609,0.06549971550703049,0.06549971550703049,81.61926110743809,6.350837744941107,0.001,0.8520563244819641,0.02834486961364746,0.14954257011413574,62480.44263880828,410.08349609375
3,4.390489101409912,4.390489101409912,0.07361268252134323,0.07361268252134323,80.67986997007712,6.334136853681121,0.001,0.45337262749671936,0.018996000289916992,0.21773505210876465,92966.93898964544,412.70849609375
4,4.382466793060303,4.382466793060303,0.08486486971378326,0.08486486971378326,80.03522042162703,6.322563109208658,0.001,0.5267418622970581,0.02378058433532715,0.29058337211608887,77794.55600894298,412.70849609375
5,4.375332355499268,4.375332355499268,0.10055865347385406,0.10055865347385406,79.46624620775297,6.3122702915198206,0.001,0.4482370615005493,0.02774810791015625,0.3662607669830322,64508.90294198515,413.2236328125
6,4.369494915008545,4.369494915008545,0.1164383515715599,0.1164383515715599,79.00371802826959,6.303848645072371,0.001,0.4735688865184784,0.018939495086669922,0.4342491626739502,92505.10596943529,413.2236328125
7,4.360115051269531,4.360115051269531,0.13847900927066803,0.13847900927066803,78.26613852370618,6.290316362171882,0.001,0.46415194869041443,0.022647380828857422,0.5048649311065674,77801.49118854616,413.2236328125
8,4.351459980010986,4.351459980010986,0.14313222467899323,0.14313222467899323,77.59166254689863,6.277829733788638,0.001,0.3625081181526184,0.02714848518371582,0.5774307250976562,57388.100641965764,413.2236328125
9,4.343849182128906,4.343849182128906,0.1465831995010376,0.1465831995010376,77.00336961491922,6.266849673426953,0.001,0.29728081822395325,0.018926382064819336,0.6454317569732666,101287.18702996863,413.2236328125
10,4.33405065536499,4.33405065536499,0.16232585906982422,0.16232585906982422,76.25253458278141,6.252713387456634,0.001,0.3934219479560852,0.02779865264892578,0.720116138458252,59391.36766269855,413.2236328125
11,4.328248023986816,4.328248023986816,0.19735877215862274,0.19735877215862274,75.81135048519803,6.2443419599432355,0.001,0.41365620493888855,0.019422531127929688,0.7842717170715332,70176.22940194442,413.95849609375
12,4.319147109985352,4.319147109985352,0.20720721781253815,0.20720721781253815,75.1245280008725,6.231212116445765,0.001,0.34925398230552673,0.032546281814575195,0.8658359050750732,51157.917499945055,413.95849609375
13,4.316333293914795,4.316333293914795,0.21101447939872742,0.21101447939872742,74.91343851945436,6.2271526379547995,0.001,0.41937339305877686,0.019726037979125977,0.9307436943054199,87447.86975597375,413.95849609375
14,4.307435989379883,4.307435989379883,0.21574023365974426,0.21574023365974426,74.24986721862646,6.214316540825003,0.001,0.4068450927734375,0.030481815338134766,1.0118792057037354,59609.31066093078,413.95849609375
15,4.2988667488098145,4.2988667488098145,0.22441160678863525,0.22441160678863525,73.61632062758181,6.201953739950381,0.001,0.31138965487480164,0.01935410499572754,1.0771465301513672,94398.57851361838,413.95849609375
16,4.292329788208008,4.292329788208008,0.23583877086639404,0.23583877086639404,73.13666309922537,6.192522899307668,0.001,0.2882976830005646,0.028419017791748047,1.154651403427124,64604.625446735685,413.95849609375
17,4.2813591957092285,4.2813591957092285,0.2542746663093567,0.2542746663093567,72.33869566262207,6.176695679914065,0.001,0.27560901641845703,0.019114971160888672,1.2223076820373535,94847.12190984609,413.95849609375
18,4.284722805023193,4.284722805023193,0.21797005832195282,0.21797005832195282,72.58242444752554,6.18154834239081,0.001,0.27984315156936646,0.02894449234008789,1.2998290061950684,62291.64356435643,413.95849609375
19,4.270021915435791,4.270021915435791,0.27176928520202637,0.27176928520202637,71.52320306420786,6.160339441886409,0.001,0.2702717185020447,0.01897907257080078,1.3676559925079346,94999.37329782423,413.95849609375
20,4.2640485763549805,4.2640485763549805,0.2633410692214966,0.2633410692214966,71.097244185114,6.151721735216975,0.001,0.28485774993896484,0.027026891708374023,1.4438400268554688,63788.31937472984,413.95849609375
21,4.254644393920898,4.254644393920898,0.30570802092552185,0.30570802092552185,70.43176677023067,6.13815436785571,0.001,0.29061612486839294,0.027350187301635742,1.5205869674682617,66617.45968705052,413.95849609375
22,4.263308525085449,4.263308525085449,0.26201924681663513,0.26201924681663513,71.04464804361574,6.150654066920419,0.001,0.2932852804660797,0.028995275497436523,1.5988976955413818,57388.65975414217,415.27099609375
23,4.2465338706970215,4.2465338706970215,0.3084656000137329,0.3084656000137329,69.86283856156578,6.1264533562216075,0.001,0.274625688791275,0.020458221435546875,1.6713123321533203,92383.39735222823,415.27099609375
24,4.234192371368408,4.234192371368408,0.3379685580730438,0.3379685580730438,69.00592506158858,6.108648336343083,0.001,0.2728666365146637,0.0238802433013916,1.7427499294281006,69262.27589580775,415.27099609375
25,4.231938362121582,4.231938362121582,0.29833680391311646,0.29833680391311646,68.8505602310746,6.105396488380569,0.001,0.27618640661239624,0.02781367301940918,1.8210670948028564,69174.61058298117,415.27099609375
26,4.228544235229492,4.228544235229492,0.3195876181125641,0.3195876181125641,68.61726882733402,6.1004997983452025,0.001,0.2628301680088043,0.021413087844848633,1.8972487449645996,95128.73690891074,415.27099609375
27,4.216385841369629,4.216385841369629,0.3218928575515747,0.3218928575515747,67.78804428174614,6.0829589438184035,0.001,0.2796294391155243,0.027007579803466797,1.9763054847717285,71202.23337276436,415.27099609375
