spline_edge_output_mean,spline_edge_output_std,spline_basis_mean,spline_basis_std,edge_output_mean,edge_output_std
-0.013617943041026592,0.11124017834663391,0.05843290314078331,0.18878206610679626,-0.013617943041026592,0.11124017834663391
-0.006825086660683155,0.1925508826971054,0.0579490065574646,0.18835224211215973,-0.006825086660683155,0.1925508826971054
-0.01641010493040085,0.27643439173698425,0.057599280029535294,0.18764089047908783,-0.01641010493040085,0.27643439173698425
-0.01827055588364601,0.32840603590011597,0.05742866173386574,0.18700510263442993,-0.01827055588364601,0.32840603590011597
-0.018967675045132637,0.35778477787971497,0.05746365338563919,0.18750856816768646,-0.018967675045132637,0.35778477787971497
-0.01724911667406559,0.38735315203666687,0.05730609968304634,0.18703848123550415,-0.01724911667406559,0.38735315203666687
-0.011491028591990471,0.40745338797569275,0.05726590007543564,0.18644356727600098,-0.011491028591990471,0.40745338797569275
-0.010656598955392838,0.419206827878952,0.0571272112429142,0.1863715797662735,-0.010656598955392838,0.419206827878952
-0.01082112081348896,0.43123292922973633,0.057042524218559265,0.18610906600952148,-0.01082112081348896,0.43123292922973633
-0.012277552857995033,0.4350561499595642,0.05704531818628311,0.18627972900867462,-0.012277552857995033,0.4350561499595642
-0.012463359162211418,0.44151732325553894,0.057030487805604935,0.18631073832511902,-0.012463359162211418,0.44151732325553894
-0.010817254893481731,0.44535207748413086,0.05697229504585266,0.18614304065704346,-0.010817254893481731,0.44535207748413086
-0.011439207941293716,0.44823405146598816,0.05694882199168205,0.1858849674463272,-0.011439207941293716,0.44823405146598816
-0.010904990136623383,0.4530923366546631,0.05695270374417305,0.18595492839813232,-0.010904990136623383,0.4530923366546631
-0.011652588844299316,0.4565236270427704,0.05691489204764366,0.1859445720911026,-0.011652588844299316,0.4565236270427704
-0.010823468677699566,0.4577193260192871,0.05690942704677582,0.18611843883991241,-0.010823468677699566,0.4577193260192871
-0.011819695122539997,0.4610721170902252,0.056910231709480286,0.18605300784111023,-0.011819695122539997,0.4610721170902252
-0.011770706623792648,0.463143914937973,0.05691015347838402,0.18640688061714172,-0.011770706623792648,0.463143914937973
-0.012197813019156456,0.464438259601593,0.05689036101102829,0.18656964600086212,-0.012197813019156456,0.464438259601593
-0.011344492435455322,0.4666396677494049,0.05689194053411484,0.18658113479614258,-0.011344492435455322,0.4666396677494049
-0.011416813358664513,0.4671506881713867,0.0568678118288517,0.1865653097629547,-0.011416813358664513,0.4671506881713867
