step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,2.322671890258789,0.140625,0.001,0.7921695709228516,2.322671890258789,0.0036036360543221235,0.0,,
2,2.3997035026550293,0.078125,0.001,0.8003461360931396,2.3997035026550293,0.0037004922050982714,0.0,,
3,2.294567108154297,0.1875,0.001,0.809772253036499,2.294567108154297,0.0036887344904243946,0.0,,
4,2.361577033996582,0.125,0.001,0.8138689994812012,2.361577033996582,0.0036979245487600565,0.0,,
5,2.3529415130615234,0.1875,0.001,0.8180534839630127,2.3529415130615234,0.003681089263409376,0.0,,
6,2.3611743450164795,0.15625,0.001,0.8291416168212891,2.3611743450164795,0.003671692218631506,0.0,,
7,2.2728636264801025,0.234375,0.001,0.8327617645263672,2.2728636264801025,0.0036491183564066887,0.0,,
8,2.316284418106079,0.125,0.001,0.8362107276916504,2.316284418106079,0.003620442468672991,0.0,,
9,2.291952133178711,0.140625,0.001,0.8413338661193848,2.291952133178711,0.0035896706394851208,0.0,,
10,2.2554094791412354,0.125,0.001,0.8450665473937988,2.2554094791412354,0.0035626660101115704,0.0,,
11,2.286560297012329,0.171875,0.001,0.8485381603240967,2.286560297012329,0.0035262429155409336,0.0,,
12,2.1825625896453857,0.234375,0.001,0.863983154296875,2.1825625896453857,0.003499885555356741,0.0,,
13,2.170177459716797,0.234375,0.001,0.8679063320159912,2.170177459716797,0.0034680142998695374,0.0,,
14,2.1054983139038086,0.21875,0.001,0.872183084487915,2.1054983139038086,0.0034348845947533846,0.0,,
15,2.220322608947754,0.15625,0.001,0.8800475597381592,2.220322608947754,0.0034096178133040667,0.0,,
16,2.213939666748047,0.203125,0.001,0.8883388042449951,2.213939666748047,0.003386432770639658,0.0,,
17,2.176804304122925,0.203125,0.001,0.8923904895782471,2.176804304122925,0.0033672114368528128,0.0,,
18,2.134387254714966,0.25,0.001,0.896310567855835,2.134387254714966,0.0033569319639354944,0.0,,
19,2.0958304405212402,0.25,0.001,0.9053244590759277,2.0958304405212402,0.00335135729983449,0.0,,
20,2.113933801651001,0.234375,0.001,0.9090056419372559,2.113933801651001,0.003356338944286108,0.0,,
21,2.1339478492736816,0.203125,0.001,0.9127616882324219,2.1339478492736816,0.0033695546444505453,0.0,,
22,2.0857207775115967,0.21875,0.001,0.9171507358551025,2.0857207775115967,0.0033969508949667215,0.0,,
23,2.0348997116088867,0.296875,0.001,0.9211294651031494,2.0348997116088867,0.0034373218659311533,0.0,,
24,1.9905977249145508,0.3125,0.001,0.9252185821533203,1.9905977249145508,0.003492161398753524,0.0,,
25,2.0945959091186523,0.234375,0.001,0.9300951957702637,2.0945959091186523,0.0035584517754614353,0.0,0.328125,0.11278565227985382
26,1.9492583274841309,0.359375,0.001,0.967355489730835,1.9492583274841309,0.0036434209905564785,0.0,,
27,1.9909141063690186,0.3125,0.001,0.9720537662506104,1.9909141063690186,0.0037428122013807297,0.0,,
28,1.9418089389801025,0.296875,0.001,0.9784913063049316,1.9418089389801025,0.003863849677145481,0.0,,
29,2.0498573780059814,0.234375,0.001,0.9824657440185547,2.0498573780059814,0.00399766955524683,0.0,,
30,2.0686874389648438,0.234375,0.001,0.9873640537261963,2.0686874389648438,0.004143558908253908,0.0,,
31,1.9945029020309448,0.28125,0.001,0.9945464134216309,1.9945029020309448,0.004296303726732731,0.0,,
32,1.9209444522857666,0.375,0.001,1.004319429397583,1.9209444522857666,0.00445091538131237,0.0,,
33,1.9245595932006836,0.296875,0.001,1.0094842910766602,1.9245595932006836,0.004610792733728886,0.0,,
34,1.8116521835327148,0.375,0.001,1.0233993530273438,1.8116521835327148,0.004773393739014864,0.0,,
35,1.9279124736785889,0.3125,0.001,1.0302658081054688,1.9279124736785889,0.004949353635311127,0.0,,
36,1.7935101985931396,0.453125,0.001,1.0428287982940674,1.7935101985931396,0.005133108235895634,0.0,,
37,1.8456230163574219,0.390625,0.001,1.0486795902252197,1.8456230163574219,0.005324190016835928,0.0,,
38,1.896710753440857,0.328125,0.001,1.0593066215515137,1.896710753440857,0.005520308390259743,0.0,,
39,1.8240480422973633,0.359375,0.001,1.065403938293457,1.8240480422973633,0.005720214918255806,0.0,,
40,1.7780922651290894,0.390625,0.001,1.0756769180297852,1.7780922651290894,0.005926641169935465,0.0,,
41,1.7535263299942017,0.421875,0.001,1.083197832107544,1.7535263299942017,0.0061368015594780445,0.0,,
42,1.8791767358779907,0.3125,0.001,1.093536376953125,1.8791767358779907,0.006352601107209921,0.0,,
43,1.8177151679992676,0.328125,0.001,1.1026802062988281,1.8177151679992676,0.006580988876521587,0.0,,
44,1.7579272985458374,0.375,0.001,1.1110475063323975,1.7579272985458374,0.006828269921243191,0.0,,
45,1.802749752998352,0.453125,0.001,1.1185595989227295,1.802749752998352,0.0070897964760661125,0.0,,
46,1.7529350519180298,0.34375,0.001,1.1234097480773926,1.7529350519180298,0.00735457893460989,0.0,,
