drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std
-0.027648800984025,0.5206816792488098,0.8931471705436707,0.0,-0.030244050547480583,0.05062735080718994,0.0,0.0,0.0,0.0,0.6931471824645996,0.0,0.01489405706524849,0.0
-0.025607898831367493,0.5318773984909058,0.8932275176048279,0.00016611053433734924,-0.030316591262817383,0.05158020928502083,0.0,0.0,0.0,0.0,0.6931521892547607,2.5241420189558994e-06,0.014564864337444305,0.0
-0.04057883843779564,0.511904776096344,0.8930322527885437,0.0003096400760114193,-0.031944721937179565,0.049766793847084045,0.0,0.0,0.0,0.0,0.6929022669792175,0.0001322905591223389,0.014305719174444675,0.0
-0.048967037349939346,0.5197767615318298,0.8932088017463684,0.000496639113407582,-0.03277074918150902,0.050524041056632996,0.0,0.0,0.0,0.0,0.6930516958236694,0.0003762584528885782,0.014065072871744633,0.0
-0.04438546299934387,0.49946051836013794,0.8931739926338196,0.000641941383946687,-0.03236906975507736,0.04844238609075546,0.0,0.0,0.0,0.0,0.6929998397827148,0.0005232436233200133,0.01383993960916996,0.0
-0.049518611282110214,0.498559832572937,0.8932620286941528,0.0007857293239794672,-0.032820846885442734,0.04820127412676811,0.0,0.0,0.0,0.0,0.6930719614028931,0.0006623030640184879,0.013622128404676914,0.0
-0.07390140742063522,0.5369777083396912,0.893181324005127,0.0009340864489786327,-0.035030510276556015,0.05160558968782425,0.0,0.0,0.0,0.0,0.6929761171340942,0.0008042745175771415,0.013436242006719112,0.0
-0.0681188702583313,0.5432490110397339,0.8933402895927429,0.001105130068026483,-0.03436395525932312,0.05203349143266678,0.0,0.0,0.0,0.0,0.6931260824203491,0.0009816031670197845,0.013245951384305954,0.0
-0.08234834671020508,0.5533429384231567,0.8932912945747375,0.0014070130418986082,-0.03564329072833061,0.05274662747979164,0.0,0.0,0.0,0.0,0.6930664777755737,0.0012907612835988402,0.013066031038761139,0.0
-0.11584200710058212,0.5562442541122437,0.893132209777832,0.0014842238742858171,-0.038867879658937454,0.05296298488974571,0.0,0.0,0.0,0.0,0.6928975582122803,0.001353820669464767,0.012903579510748386,0.0
-0.07639890909194946,0.561348557472229,0.8932704925537109,0.0017086997395381331,-0.03492831811308861,0.053488824516534805,0.0,0.0,0.0,0.0,0.693028450012207,0.0015826444141566753,0.012747326865792274,0.0
-0.09775805473327637,0.5895698666572571,0.8934053778648376,0.0017241549212485552,-0.03678562864661217,0.0561433844268322,0.0,0.0,0.0,0.0,0.6931564807891846,0.0015830014599487185,0.012589908204972744,0.0
