step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc
1,0.8034158945083618,0.7439618110656738,,
2,0.9430794715881348,0.7475845813751221,,
3,0.9519101977348328,0.7524032592773438,,
4,0.929445743560791,0.7561180591583252,,
5,0.7909133434295654,0.7588715553283691,,
6,0.912278413772583,0.763340950012207,,
7,0.7732550501823425,0.7662708759307861,,
8,0.8792631030082703,0.7704055309295654,,
9,0.8692949414253235,0.774669885635376,,
10,0.8455589413642883,0.7785398960113525,,
11,0.9218838214874268,0.7812974452972412,,
12,0.8681347370147705,0.7847306728363037,,
13,0.8029316663742065,0.788043737411499,,
14,0.7950847148895264,0.7912580966949463,,
15,0.8575560450553894,0.7943925857543945,,
16,0.7552263736724854,0.7969517707824707,,
17,0.7756443023681641,0.7996406555175781,,
18,0.883246898651123,0.8020930290222168,,
19,0.8628873825073242,0.8048880100250244,,
20,0.7735483050346375,0.8076553344726562,,
21,0.770412027835846,0.8101813793182373,,
22,0.7280194163322449,0.8124973773956299,,
23,0.9186112880706787,0.8147170543670654,,
24,0.8866450786590576,0.8173360824584961,,
25,0.7961416840553284,0.8797149658203125,0.5078125,0.498369425535202
26,0.6664706468582153,0.9125096797943115,,
27,0.8188009858131409,0.9166159629821777,,
28,0.7640056014060974,0.9197850227355957,,
29,0.7898415327072144,0.922844648361206,,
30,0.8764447569847107,0.9257986545562744,,
31,0.9073682427406311,0.9287936687469482,,
32,0.8403663039207458,0.9317731857299805,,
33,0.7544559240341187,0.934760570526123,,
34,0.8473515510559082,0.9377284049987793,,
35,0.8663873076438904,0.9407436847686768,,
36,0.8695108890533447,0.9436662197113037,,
37,0.8830999135971069,0.9467048645019531,,
38,0.7159088850021362,0.9500889778137207,,
39,0.6970992088317871,0.9530870914459229,,
40,0.7184804677963257,0.9558205604553223,,
41,0.7430043816566467,0.9585561752319336,,
42,0.7998713254928589,0.9616773128509521,,
43,0.743634045124054,0.9661173820495605,,
44,0.745330274105072,0.9693844318389893,,
45,0.6779335141181946,0.97257399559021,,
46,0.6799588799476624,0.9754998683929443,,
47,0.6634607315063477,0.9788203239440918,,
48,0.8725496530532837,1.0467121601104736,,
49,0.707068920135498,1.050027847290039,,
50,0.7498266696929932,1.0538547039031982,0.53515625,0.45249566435813904
51,0.818322479724884,1.1004462242126465,,
52,0.7847477197647095,1.1038060188293457,,
53,0.6377566456794739,1.1069321632385254,,
54,0.8375125527381897,1.1109025478363037,,
55,0.6107373833656311,1.1142635345458984,,
56,0.7351546287536621,1.1173481941223145,,
57,0.7203822731971741,1.1208629608154297,,
58,0.7816439867019653,1.1256020069122314,,
59,0.7459988594055176,1.1308703422546387,,
60,0.656766951084137,1.1361582279205322,,
61,0.683528482913971,1.1415832042694092,,
62,0.6902464032173157,1.1460528373718262,,
63,0.624402642250061,1.1497001647949219,,
64,0.6583899259567261,1.1540412902832031,,
65,0.7414299249649048,1.1596639156341553,,
66,0.7420079708099365,1.1638472080230713,,
67,0.7263301610946655,1.1693177223205566,,
68,0.6904253959655762,1.1740827560424805,,
69,0.6048110723495483,1.179157018661499,,
70,0.760517954826355,1.1848657131195068,,
71,0.7149662375450134,1.1904761791229248,,
72,0.779977023601532,1.1962106227874756,,
73,0.7266836166381836,1.2204689979553223,,
74,0.663726270198822,1.2270395755767822,,
75,0.6552430391311646,1.2331700325012207,0.564453125,0.3982573449611664
76,0.6854879260063171,1.2718138694763184,,
77,0.667207658290863,1.27559494972229,,
78,0.7974058389663696,1.2789831161499023,,
