drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
-5.802160012535751e-05,0.009561063721776009,0.0005982802249491215,0.04162353649735451,-0.14389187097549438,0.0827990174293518,0.46416011452674866,0.020475879311561584,0.6930214762687683,7.140426896512508e-05,0.46416011452674866
0.00011983050353592262,0.022610465064644814,0.000735062116291374,0.05361573025584221,-0.1439107358455658,0.08286319673061371,0.46415671706199646,0.020487403497099876,0.6926642060279846,5.909436731599271e-05,0.46415671706199646
9.175166269415058e-06,0.02520589530467987,0.0007755464757792652,0.05167797580361366,-0.14404460787773132,0.08289598673582077,0.46412432193756104,0.02049434371292591,0.6919110417366028,5.3391893743537366e-05,0.46412432193756104
-6.0107155150035396e-05,0.024033688008785248,0.0007436155574396253,0.04736679419875145,-0.14411455392837524,0.08291564136743546,0.4641072750091553,0.020500250160694122,0.6924623250961304,5.413044345914386e-05,0.4641072750091553
-0.00010603427654132247,0.023126846179366112,0.000755192362703383,0.045874886214733124,-0.14420825242996216,0.08291341364383698,0.4640836715698242,0.020499981939792633,0.6927773356437683,5.196271376917139e-05,0.4640836715698242
-0.00013011092960368842,0.021909130737185478,0.0007236624369397759,0.043736282736063004,-0.14425337314605713,0.08292244374752045,0.46407246589660645,0.020502537488937378,0.6934406161308289,4.827455632039346e-05,0.46407246589660645
-0.0001159276653197594,0.021318692713975906,0.0007178893429227173,0.04387955740094185,-0.1442749947309494,0.08297224342823029,0.46406716108322144,0.020514702424407005,0.6941850185394287,7.963729876792058e-05,0.46406716108322144
-0.00012311979662626982,0.020525919273495674,0.0007205260917544365,0.04389741271734238,-0.144304096698761,0.0829876959323883,0.46406012773513794,0.02051876299083233,0.6950124502182007,8.920583059079945e-05,0.46406012773513794
-0.0001239425764651969,0.020556513220071793,0.000735078239813447,0.044947024434804916,-0.1443251222372055,0.08300774544477463,0.4640551209449768,0.02052350714802742,0.6954654455184937,0.0001073288731276989,0.4640551209449768
-0.00012693693861365318,0.021206118166446686,0.0007481867796741426,0.04611874371767044,-0.1443576216697693,0.08301658183336258,0.46404731273651123,0.020525235682725906,0.6955037713050842,0.00010308877972420305,0.46404731273651123
-0.00013950785796623677,0.02187264896929264,0.0007697147666476667,0.04750007018446922,-0.14440585672855377,0.08300396054983139,0.46403539180755615,0.020521584898233414,0.6955110430717468,8.89764487510547e-05,0.46403539180755615
-0.00014091508637648076,0.0225567314773798,0.0007781838066875935,0.048670701682567596,-0.144418403506279,0.08301582932472229,0.4640325903892517,0.020524032413959503,0.6954424381256104,0.00010233531793346629,0.4640325903892517
-0.00014081259723752737,0.02273799665272236,0.0007858840981498361,0.049132026731967926,-0.14444701373577118,0.08301276713609695,0.46402546763420105,0.020523052662611008,0.6958223581314087,0.00012086638162145391,0.46402546763420105
-0.00016605554264970124,0.021910006180405617,0.000771274440921843,0.04765848070383072,-0.14452801644802094,0.08295275270938873,0.46400514245033264,0.02050863765180111,0.6965876817703247,0.00011710724356817082,0.46400514245033264
-0.00017918829689733684,0.020665807649493217,0.000751036626752466,0.04578649625182152,-0.14459986984729767,0.08289933204650879,0.463986873626709,0.02049608901143074,0.6975845098495483,0.0001777426659828052,0.463986873626709
-0.00018656114116311073,0.019806979224085808,0.0007345116464421153,0.044521186500787735,-0.14465104043483734,0.08287011086940765,0.46397387981414795,0.02048928663134575,0.6985464096069336,0.0001884760713437572,0.46397387981414795
-0.0001885782548924908,0.01914682798087597,0.000727791921235621,0.04352014511823654,-0.1447031944990158,0.08283717185258865,0.46396076679229736,0.020481476560235023,0.6995267271995544,0.0001892054278869182,0.46396076679229736
-0.0001801193575374782,0.018775099888443947,0.0007211924530565739,0.04306638240814209,-0.1447383463382721,0.08282102644443512,0.46395179629325867,0.02047763206064701,0.7003942728042603,0.00024540891172364354,0.46395179629325867
-0.00020381620561238378,0.018671847879886627,0.0007239520200528204,0.04269601032137871,-0.14477969706058502,0.08279173821210861,0.46394142508506775,0.02047043852508068,0.7011133432388306,0.00023677466379012913,0.46394142508506775
-0.00019276082457508892,0.018580539152026176,0.0007220495608635247,0.042569201439619064,-0.1447981595993042,0.0827893316745758,0.4639367163181305,0.020469868555665016,0.7019478678703308,0.0003166193200740963,0.4639367163181305
-0.00018304341938346624,0.018490804359316826,0.0007210178882814944,0.04242026433348656,-0.14481255412101746,0.08279264718294144,0.46393314003944397,0.020470738410949707,0.7028402090072632,0.000289346557110548,0.46393314003944397
-0.0001833122078096494,0.018510276451706886,0.0007218696991913021,0.04244821146130562,-0.1448407918214798,0.08278057724237442,0.4639260768890381,0.020467715337872505,0.7036049962043762,0.0003279380907770246,0.4639260768890381
-0.00018073733372148126,0.018472222611308098,0.0007163253612816334,0.04240972548723221,-0.144875168800354,0.08276611566543579,0.46391749382019043,0.02046412229537964,0.7044245004653931,0.0004391017137095332,0.46391749382019043
-0.000182907868293114,0.018121343106031418,0.0007156814099289477,0.04210219904780388,-0.14490367472171783,0.08275531232357025,0.46391043066978455,0.02046159841120243,0.7053400278091431,0.0004922706284560263,0.46391043066978455
-0.00019765316392295063,0.01775525137782097,0.0007116527413018048,0.041584379971027374,-0.1449485719203949,0.08272221684455872,0.4638992249965668,0.020453600212931633,0.706527590751648,0.00048275108565576375,0.4638992249965668
-0.00021515913249459118,0.017471056431531906,0.0007025628001429141,0.04090777784585953,-0.1449810415506363,0.08269210159778595,0.4638911783695221,0.020446384325623512,0.7078007459640503,0.0005304484511725605,0.4638911783695221
-0.00023805798264220357,0.017305679619312286,0.0006949607632122934,0.04030315950512886,-0.1450178027153015,0.08265902101993561,0.46388205885887146,0.02043837681412697,0.7089676856994629,0.0006151440902613103,0.46388205885887146
-0.00025944504886865616,0.01738816313445568,0.0007004355429671705,0.04029358923435211,-0.14505061507225037,0.08262758702039719,0.46387386322021484,0.020430564880371094,0.7098783850669861,0.0005919132963754237,0.46387386322021484
-0.00028292654315009713,0.017396515235304832,0.0007037812029011548,0.040195975452661514,-0.14507943391799927,0.08259739726781845,0.4638667404651642,0.020423104986548424,0.7106795907020569,0.0006235546316020191,0.4638667404651642
-0.00031942513305693865,0.017500605434179306,0.000700542121194303,0.04002941772341728,-0.14509759843349457,0.08255897462368011,0.4638623297214508,0.020413614809513092,0.7116245627403259,0.0006331788608804345,0.4638623297214508
-0.00034534072619862854,0.017808254808187485,0.0007105143740773201,0.040020301938056946,-0.14510411024093628,0.08253607898950577,0.4638608396053314,0.020407870411872864,0.7126584053039551,0.0006645434186793864,0.4638608396053314
-0.00037113382131792605,0.018017662689089775,0.0007088491111062467,0.03995996713638306,-0.14511226117610931,0.08251091092824936,0.4638589322566986,0.02040158584713936,0.7139293551445007,0.0007404159987345338,0.4638589322566986
