step,train_loss,train_accuracy,top1_accuracy,top5_accuracy,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,examples_per_sec,peak_memory_mb
1,1.5960009098052979,0.25,0.25,1.0,0.001,4.989471912384033,0.6958997249603271,0.7290997505187988,91.96727302004409,541.9189453125
2,1.603765845298767,0.21875,0.21875,1.0,0.001,1.3385519981384277,0.01724863052368164,0.7483899593353271,3710.4394990738947,573.46923828125
3,1.6289681196212769,0.203125,0.203125,1.0,0.001,0.7362967729568481,0.02535867691040039,0.78334641456604,2523.790977980858,594.09912109375
4,1.5937618017196655,0.25,0.25,1.0,0.001,1.3079982995986938,0.02851247787475586,0.8150036334991455,2244.631290241659,613.10400390625
5,1.6317726373672485,0.140625,0.140625,1.0,0.001,1.3423748016357422,0.020433902740478516,0.8409824371337891,3132.049751475976,634.10888671875
6,1.617612361907959,0.140625,0.140625,1.0,0.001,1.009119987487793,0.027224302291870117,0.8750448226928711,2350.8407787226215,634.10888671875
7,1.6284552812576294,0.1875,0.1875,1.0,0.001,0.4997991621494293,0.026871442794799805,0.9076995849609375,2381.710594727923,634.10888671875
8,1.5927904844284058,0.265625,0.265625,1.0,0.001,0.2870616018772125,0.02094864845275879,0.9361345767974854,3055.0896944175724,634.10888671875
9,1.5756771564483643,0.296875,0.296875,1.0,0.001,0.3286430537700653,0.022945165634155273,0.9660036563873291,2789.2585750059748,634.10888671875
10,1.6039525270462036,0.25,0.25,1.0,0.001,0.20044755935668945,0.019569873809814453,0.9943993091583252,3270.3327891620575,634.10888671875
11,1.6102657318115234,0.25,0.25,1.0,0.001,0.38005736470222473,0.024848222732543945,1.0252046585083008,2575.636925379722,634.10888671875
12,1.6209837198257446,0.1875,0.1875,1.0,0.001,0.2968303859233856,0.027411460876464844,1.0610241889953613,2334.7898270883347,634.10888671875
13,1.6548150777816772,0.125,0.125,1.0,0.001,0.8796296715736389,0.02935624122619629,1.1000185012817383,2180.1156185788886,634.10888671875
14,1.6554675102233887,0.0625,0.0625,1.0,0.001,0.9554144740104675,0.01782083511352539,1.1241099834442139,3591.3019559575096,634.10888671875
15,1.599557876586914,0.21875,0.21875,1.0,0.001,0.3999384641647339,0.02794051170349121,1.158862590789795,2290.5808125197327,634.10888671875
16,1.6058881282806396,0.234375,0.234375,1.0,0.001,0.2933959662914276,0.01836538314819336,1.1845557689666748,3484.8170323250683,634.10888671875
17,1.5970538854599,0.21875,0.21875,1.0,0.001,0.27023881673812866,0.025955677032470703,1.2189719676971436,2465.7418845185825,634.10888671875
18,1.593784213066101,0.234375,0.234375,1.0,0.001,0.3799351155757904,0.017801523208618164,1.2448933124542236,3595.197964240273,634.10888671875
19,1.6235737800598145,0.234375,0.234375,1.0,0.001,0.4591381251811981,0.030887603759765625,1.2835760116577148,2072.028652587378,634.10888671875
20,1.6182100772857666,0.21875,0.21875,1.0,0.001,0.20824167132377625,0.02777242660522461,1.3195207118988037,2304.443933176519,634.10888671875
21,1.5989949703216553,0.21875,0.21875,1.0,0.001,0.2515106201171875,0.0199432373046875,1.347449541091919,3209.107880642693,634.10888671875
22,1.6096210479736328,0.21875,0.21875,1.0,0.001,0.12376650422811508,0.02942967414855957,1.38704514503479,2174.675794129799,634.10888671875
23,1.6328761577606201,0.203125,0.203125,1.0,0.001,0.3324304521083832,0.017456531524658203,1.4118475914001465,3666.249501488705,634.10888671875
24,1.6197006702423096,0.140625,0.140625,1.0,0.001,0.37113505601882935,0.022858142852783203,1.4434423446655273,2799.8775058931515,634.10888671875
25,1.6094046831130981,0.1875,0.1875,1.0,0.001,0.5110269784927368,0.028779029846191406,1.4822602272033691,2223.841468668191,634.10888671875
26,1.6062700748443604,0.1875,0.1875,1.0,0.001,0.2144646793603897,0.017534732818603516,1.507889986038208,3649.898784434232,634.10888671875
27,1.5936801433563232,0.328125,0.328125,1.0,0.001,0.3885916769504547,0.0256803035736084,1.542741060256958,2492.182376916007,634.10888671875
28,1.6130483150482178,0.203125,0.203125,1.0,0.001,0.13801030814647675,0.01744699478149414,1.5693976879119873,3668.253518817131,634.10888671875
29,1.6274818181991577,0.125,0.125,1.0,0.001,0.6204582452774048,0.029361724853515625,1.6069815158843994,2179.708457840717,634.10888671875
30,1.6159491539001465,0.265625,0.265625,1.0,0.001,0.37956827878952026,0.01831340789794922,1.6339781284332275,3494.707285320002,634.10888671875
31,1.619240403175354,0.21875,0.21875,1.0,0.001,0.18999536335468292,0.025783538818359375,1.6689074039459229,2482.203876313064,634.10888671875
32,1.6301709413528442,0.125,0.125,1.0,0.001,0.43680453300476074,0.018259763717651367,1.6960256099700928,3504.974160105501,634.10888671875
33,1.6126338243484497,0.1875,0.1875,1.0,0.001,0.26958635449409485,0.027685880661010742,1.7340342998504639,2311.647615028892,634.10888671875
34,1.6359431743621826,0.109375,0.109375,1.0,0.001,0.47208327054977417,0.02059769630432129,1.7642998695373535,3107.143588022178,634.10888671875
