step,next_token_loss,train_loss,token_accuracy,char_accuracy,perplexity,bits_per_char,learning_rate,grad_norm,step_time_sec,wall_clock_time_sec,tokens_per_sec,peak_memory_mb,corruption_resistance_corr,warmup_eta,responsibility_temperature,ambiguity_weight,null_threshold,attractor_entropy_weight,precision_update_threshold
1,4.430697917938232,4.430697917938232,0.021008403971791267,0.021008403971791267,83.99001459752178,6.3921459138865435,0.001,2.757066249847412,0.028136253356933594,0.03295588493347168,8458.83767752432,0.0,-0.0910816416144371,0.25,nan,nan,nan,nan,nan
2,4.411949157714844,4.411949157714844,0.009900989942252636,0.009900989942252636,82.42997604499708,6.365097170489444,0.001,2.412714719772339,0.02375006675720215,0.06084179878234863,8505.2392511168,0.0,0.11329735070466995,0.5,nan,nan,nan,nan,nan
3,4.394505977630615,4.394505977630615,0.04128440469503403,0.04128440469503403,81.00460279038313,6.339931981084595,0.001,0.9750828742980957,0.025356054306030273,0.09088873863220215,8597.552180985604,0.0,0.025582538917660713,0.75,nan,nan,nan,nan,nan
4,4.389736175537109,4.389736175537109,0.03431372717022896,0.03431372717022896,80.61914687142696,6.3330506112582725,0.001,1.413169503211975,0.016666173934936523,0.11258482933044434,12240.361872880992,0.0,-0.08360394090414047,1.0,nan,nan,nan,nan,nan
