prototype_diversity_penalty_mean,prototype_diversity_penalty_std
0.012472324073314667,0.0
0.012475456111133099,0.0
0.012425171211361885,0.0
0.012426840141415596,0.0
0.012444883584976196,0.0
0.012443161569535732,0.0
0.012432320974767208,0.0
0.012436559423804283,0.0
0.012444770894944668,0.0
0.012474825605750084,0.0
0.01250623632222414,0.0
0.012560736387968063,0.0
0.012607837095856667,0.0
0.01266220398247242,0.0
0.012724296189844608,0.0
0.012783175334334373,0.0
0.012856332585215569,0.0
0.012951637618243694,0.0
0.013065358623862267,0.0
0.013193003833293915,0.0
0.01332998089492321,0.0
0.013489202596247196,0.0
0.013661016710102558,0.0
0.013858702965080738,0.0
0.014064145274460316,0.0
0.014294479973614216,0.0
0.014542330987751484,0.0
0.014816263690590858,0.0
0.015088840387761593,0.0
0.015385397709906101,0.0
0.015701916068792343,0.0
0.01601785235106945,0.0
0.01635398343205452,0.0
0.016698215156793594,0.0
0.017064208164811134,0.0
0.017446860671043396,0.0
0.017849745228886604,0.0
0.018267495557665825,0.0
0.01866982877254486,0.0
0.019087502732872963,0.0
0.019506556913256645,0.0
0.01992535963654518,0.0
0.02038176730275154,0.0
0.02087307907640934,0.0
0.021392231807112694,0.0
0.0219185259193182,0.0
0.022469094023108482,0.0
0.02304874360561371,0.0
0.02360646054148674,0.0
0.024172374978661537,0.0
0.02476595528423786,0.0
0.02536774054169655,0.0
0.02598167024552822,0.0
0.02663266472518444,0.0
0.0273023322224617,0.0
0.02796759083867073,0.0
0.028638120740652084,0.0
0.029327640309929848,0.0
0.03001641482114792,0.0
0.03070807084441185,0.0
0.03136839717626572,0.0
0.03202860802412033,0.0
0.03267456591129303,0.0
0.033318597823381424,0.0
0.033973947167396545,0.0
0.03459767997264862,0.0
0.03523150458931923,0.0
0.035887908190488815,0.0
0.03655574098229408,0.0
0.03719900920987129,0.0
0.037837669253349304,0.0
0.03845059499144554,0.0
0.03904787078499794,0.0
0.039576221257448196,0.0
0.04009857773780823,0.0
0.040560733526945114,0.0
0.041032642126083374,0.0
0.04148489609360695,0.0
0.04193064570426941,0.0
0.042353034019470215,0.0
0.04278499633073807,0.0
0.04324306920170784,0.0
0.04372338205575943,0.0
0.044204361736774445,0.0
0.04468991607427597,0.0
0.04516902193427086,0.0
0.0456983782351017,0.0
0.04621603339910507,0.0
0.04675731807947159,0.0
0.04733288288116455,0.0
0.0479237362742424,0.0
0.048470791429281235,0.0
0.04897402226924896,0.0
0.04947968199849129,0.0
0.04996635764837265,0.0
0.05048726499080658,0.0
0.0509733147919178,0.0
0.05143047124147415,0.0
0.051837287843227386,0.0
0.05225426331162453,0.0
0.05273257568478584,0.0
0.05319875106215477,0.0
0.05366603657603264,0.0
0.05417260155081749,0.0
0.05467594414949417,0.0
0.05515415593981743,0.0
0.055598367005586624,0.0
0.05605076998472214,0.0
0.056546635925769806,0.0
0.05706741288304329,0.0
0.057626210153102875,0.0
0.058176085352897644,0.0
0.05870961397886276,0.0
0.059276480227708817,0.0
0.05985463783144951,0.0
0.060430850833654404,0.0
0.06099822372198105,0.0
0.061537981033325195,0.0
0.0620737187564373,0.0
0.06261631846427917,0.0
0.06315448880195618,0.0
0.0636744499206543,0.0
0.0642038881778717,0.0
0.06477648764848709,0.0
0.06532854586839676,0.0
0.06588992476463318,0.0
0.06642160564661026,0.0
0.06692486256361008,0.0
0.06744907051324844,0.0
0.06791631877422333,0.0
0.06827887892723083,0.0
0.068570077419281,0.0
0.06884583830833435,0.0
0.06913590431213379,0.0
0.06937657296657562,0.0
0.06960959732532501,0.0
0.06988605856895447,0.0
0.07023550570011139,0.0
0.07053934037685394,0.0
0.07080796360969543,0.0
0.07106314599514008,0.0
0.07130655646324158,0.0
0.07156186550855637,0.0
0.07183067500591278,0.0
0.07216712087392807,0.0
0.07251611351966858,0.0
0.07280002534389496,0.0
0.07302705198526382,0.0
0.07335460931062698,0.0
0.07366150617599487,0.0
0.07398451119661331,0.0
0.07428646087646484,0.0
0.07458127290010452,0.0
0.0749235525727272,0.0
0.07526006549596786,0.0
0.07562270015478134,0.0
0.07597005367279053,0.0
0.07631881535053253,0.0
0.07664227485656738,0.0
0.0769886001944542,0.0
0.07733604311943054,0.0
0.07768205553293228,0.0
0.07800599187612534,0.0
0.07825971394777298,0.0
0.07850388437509537,0.0
0.07871051877737045,0.0
0.07889094203710556,0.0
0.07907912880182266,0.0
0.07919527590274811,0.0
0.07930775731801987,0.0
0.07946616411209106,0.0
0.07960880547761917,0.0
0.07974332571029663,0.0
0.07986119389533997,0.0
0.07993369549512863,0.0
0.07996659725904465,0.0
0.0800427794456482,0.0
0.08013850450515747,0.0
0.08019384741783142,0.0
0.08023923635482788,0.0
0.08031760156154633,0.0
0.08032813668251038,0.0
0.08037087321281433,0.0
0.08046221733093262,0.0
0.08054186403751373,0.0
0.08060488104820251,0.0
0.0806291252374649,0.0
0.0806795060634613,0.0
0.08071501553058624,0.0
0.08072972297668457,0.0
0.08082147687673569,0.0
0.08093182742595673,0.0
0.08100572228431702,0.0
0.08108769357204437,0.0
0.08112611621618271,0.0
0.08111481368541718,0.0
0.08103703707456589,0.0
0.08098217099905014,0.0
0.08094604313373566,0.0
0.08091290295124054,0.0
0.0809122622013092,0.0
0.08097617328166962,0.0
0.08113360404968262,0.0
0.08134341239929199,0.0
0.08157308399677277,0.0
0.0818355455994606,0.0
0.08203812688589096,0.0
0.08223184198141098,0.0
0.08243529498577118,0.0
0.08260586112737656,0.0
0.08275017142295837,0.0
0.08285880088806152,0.0
0.08300229907035828,0.0
0.0831141397356987,0.0
0.08324017375707626,0.0
0.08339709043502808,0.0
0.08359609544277191,0.0
0.08378192037343979,0.0
0.08404693007469177,0.0
0.0842861756682396,0.0
0.08447719365358353,0.0
0.08466951549053192,0.0
0.08488795906305313,0.0
0.08510835468769073,0.0
0.08534707129001617,0.0
0.08562148362398148,0.0
0.08592686802148819,0.0
0.08619895577430725,0.0
0.08643925935029984,0.0
0.08666926622390747,0.0
0.08689189702272415,0.0
0.08714457601308823,0.0
0.0873752236366272,0.0
0.0875997394323349,0.0
0.08779174089431763,0.0
0.08796536177396774,0.0
0.08818057924509048,0.0
0.08837830275297165,0.0
0.08847922086715698,0.0
0.08855463564395905,0.0
0.08857118338346481,0.0
0.08863788098096848,0.0
0.08873368799686432,0.0
0.08882278949022293,0.0
0.08891165256500244,0.0
0.0890151858329773,0.0
0.08913911134004593,0.0
0.08925120532512665,0.0
0.08939242362976074,0.0
0.08955314755439758,0.0
