drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,gate_activation_rate
0.0003082696348428726,0.004421554040163755,-0.00047710319631733,0.004621185828000307,-0.6261231303215027,0.2548014223575592,0.3279655873775482,0.09136556088924408,0.3279655873775482
0.0007273025694303215,0.005654170177876949,-0.00037344673182815313,0.004389906767755747,-0.6260225176811218,0.25484272837638855,0.3309168517589569,0.08756010234355927,0.3309168517589569
0.0014596983091905713,0.007906095124781132,-0.0011506130686029792,0.005434572231024504,-0.6257825493812561,0.25496000051498413,0.32856887578964233,0.09074515104293823,0.32856887578964233
0.003476537764072418,0.010903784073889256,-0.0026802895590662956,0.007599747274070978,-0.6252455711364746,0.2552255690097809,0.33277398347854614,0.08535435795783997,0.33277398347854614
