step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.3895292282104492,0.014904022216796875,,,,,,,,
2,1.3886651992797852,0.027632951736450195,,,,,,,,
3,1.3872044086456299,0.043646812438964844,,,,,,,,
4,1.3623199462890625,0.05803227424621582,,,,,,,,
5,1.3684931993484497,0.07233715057373047,,,,,,,,
6,1.3590083122253418,0.08581972122192383,,,,,,,,
7,1.3695250749588013,0.1013939380645752,,,,,,,,
8,1.3655076026916504,0.11569952964782715,,,,,,,,
9,1.3541120290756226,0.13052797317504883,,,,,,,,
10,1.3560278415679932,0.1453862190246582,,,,,,,,
11,1.3417611122131348,0.15908026695251465,,,,,,,,
12,1.3374749422073364,0.1750485897064209,,,,,,,,
13,1.3404662609100342,0.1919553279876709,,,,,,,,
14,1.3467085361480713,0.2075343132019043,,,,,,,,
15,1.3331475257873535,0.22352981567382812,,,,,,,,
16,1.3184783458709717,0.23872017860412598,,,,,,,,
17,1.2993452548980713,0.25483131408691406,,,,,,,,
18,1.3123403787612915,0.27071428298950195,,,,,,,,
19,1.3164496421813965,0.28583812713623047,,,,,,,,
20,1.2925647497177124,0.29888463020324707,,,,,,,,
21,1.277474284172058,0.31409788131713867,,,,,,,,
22,1.3069734573364258,0.3284180164337158,,,,,,,,
23,1.2799826860427856,0.34433460235595703,,,,,,,,
24,1.2635023593902588,0.45683765411376953,,,,,,,,
25,1.286271572113037,0.4726443290710449,0.634765625,0.154296875,0.7237687706947327,0.10167883336544037,0.26171875,0.6261682510375977,-0.3476012945175171,0.34155112504959106
26,1.2593334913253784,0.666813850402832,,,,,,,,
27,1.2748308181762695,0.6785662174224854,,,,,,,,
28,1.2560116052627563,0.6903402805328369,,,,,,,,
29,1.284528374671936,0.7047007083892822,,,,,,,,
30,1.2296956777572632,0.7216801643371582,,,,,,,,
31,1.2625682353973389,0.7366769313812256,,,,,,,,
32,1.2221375703811646,0.7511043548583984,,,,,,,,
33,1.2310841083526611,0.7656617164611816,,,,,,,,
34,1.2210594415664673,0.7820038795471191,,,,,,,,
35,1.2265915870666504,0.7968318462371826,,,,,,,,
36,1.2455768585205078,0.8112142086029053,,,,,,,,
37,1.2534080743789673,0.8240430355072021,,,,,,,,
38,1.2061599493026733,0.839923620223999,,,,,,,,
39,1.226205587387085,0.854872465133667,,,,,,,,
40,1.22178316116333,0.8707122802734375,,,,,,,,
41,1.1748466491699219,0.8857014179229736,,,,,,,,
42,1.2171964645385742,0.9015705585479736,,,,,,,,
43,1.2143948078155518,0.914757251739502,,,,,,,,
44,1.2080421447753906,0.9292829036712646,,,,,,,,
45,1.1789062023162842,0.9463415145874023,,,,,,,,
46,1.1616928577423096,0.9592528343200684,,,,,,,,
47,1.1640872955322266,1.7612040042877197,,,,,,,,
48,1.1947598457336426,1.7756867408752441,,,,,,,,
49,1.212591290473938,1.792555570602417,,,,,,,,
50,1.242792010307312,1.8064348697662354,0.662109375,0.14453125,0.7131137847900391,0.11782494187355042,0.23828125,0.5700934529304504,-0.3476012945175171,0.3139229118824005
51,1.1344287395477295,2.0066983699798584,,,,,,,,
52,1.169396162033081,2.0218584537506104,,,,,,,,
53,1.1355905532836914,2.0379717350006104,,,,,,,,
54,1.1788079738616943,2.0519495010375977,,,,,,,,
55,1.1456143856048584,2.0657694339752197,,,,,,,,
56,1.1117839813232422,2.0797274112701416,,,,,,,,
57,1.0931376218795776,2.09350848197937,,,,,,,,
58,1.1482102870941162,2.10770583152771,,,,,,,,
59,1.187397837638855,2.1215009689331055,,,,,,,,
60,1.0814164876937866,2.1358532905578613,,,,,,,,
61,1.1824424266815186,2.1499030590057373,,,,,,,,
62,1.03976571559906,2.1644861698150635,,,,,,,,
63,1.0902152061462402,2.178614854812622,,,,,,,,
64,1.1316863298416138,2.1923861503601074,,,,,,,,
65,1.1021836996078491,2.2114667892456055,,,,,,,,
66,1.1334381103515625,2.226713180541992,,,,,,,,
67,1.0664136409759521,2.239900588989258,,,,,,,,
68,1.1431171894073486,2.252354383468628,,,,,,,,
69,1.140817642211914,2.2665703296661377,,,,,,,,
70,0.9754821062088013,2.282752752304077,,,,,,,,
71,1.0441646575927734,2.299119234085083,,,,,,,,
72,1.1019079685211182,2.315751791000366,,,,,,,,
73,0.9810115098953247,2.6892409324645996,,,,,,,,
74,1.0686942338943481,2.7058873176574707,,,,,,,,
75,0.9956030249595642,2.7225606441497803,0.65625,0.14453125,0.7105239629745483,0.11740151047706604,0.234375,0.5607476830482483,-0.3476012945175171,0.2352588176727295
76,1.049652099609375,2.9038703441619873,,,,,,,,
77,1.0167036056518555,2.9209542274475098,,,,,,,,
78,1.1412383317947388,2.9380791187286377,,,,,,,,
79,1.1089770793914795,2.9520747661590576,,,,,,,,
80,1.0169018507003784,2.9683265686035156,,,,,,,,
81,1.0819611549377441,2.986762762069702,,,,,,,,
82,0.9481677412986755,3.001699209213257,,,,,,,,
83,1.0938200950622559,3.0157885551452637,,,,,,,,
84,0.9716431498527527,3.0290558338165283,,,,,,,,
85,0.9969802498817444,3.044147491455078,,,,,,,,
86,0.997818648815155,3.05741810798645,,,,,,,,
87,0.9959788918495178,3.070040464401245,,,,,,,,
88,0.9764655828475952,3.0844860076904297,,,,,,,,
89,1.0698736906051636,3.098026990890503,,,,,,,,
90,1.0600214004516602,3.1114542484283447,,,,,,,,
91,0.9031401872634888,3.124903440475464,,,,,,,,
92,0.9740954637527466,3.1412343978881836,,,,,,,,
93,1.08823561668396,3.159022092819214,,,,,,,,
94,0.967572033405304,3.176283121109009,,,,,,,,
95,1.0527067184448242,3.194164276123047,,,,,,,,
96,0.8718298077583313,3.211444616317749,,,,,,,,
97,0.8967039585113525,3.228747606277466,,,,,,,,
98,1.0612307786941528,3.2462029457092285,,,,,,,,
99,0.9866437315940857,3.2638845443725586,,,,,,,,
100,0.9447784423828125,3.2808449268341064,0.66015625,0.13671875,0.7090501189231873,0.12504182755947113,0.234375,0.5607476830482483,-0.3476012945175171,0.1597248911857605
101,1.0030550956726074,3.4252090454101562,,,,,,,,
102,0.977077305316925,3.4377121925354004,,,,,,,,
103,0.9477821588516235,3.4594507217407227,,,,,,,,
104,0.9645504355430603,3.480309247970581,,,,,,,,
105,0.8875913619995117,3.4960825443267822,,,,,,,,
106,1.0223520994186401,3.5144290924072266,,,,,,,,
107,0.875842273235321,3.5373330116271973,,,,,,,,
108,0.945885419845581,3.559659481048584,,,,,,,,
109,0.902467668056488,3.585611581802368,,,,,,,,
110,1.0879433155059814,3.607271432876587,,,,,,,,
111,0.8759158253669739,3.6262567043304443,,,,,,,,
112,0.9644636511802673,3.6416139602661133,,,,,,,,
113,1.0026578903198242,3.656738519668579,,,,,,,,
114,0.90139240026474,3.673119068145752,,,,,,,,
115,0.8084349632263184,3.688147783279419,,,,,,,,
116,0.9002717137336731,3.703397274017334,,,,,,,,
117,0.9684495329856873,3.718278169631958,,,,,,,,
118,0.8880030512809753,3.7338743209838867,,,,,,,,
119,0.895446240901947,3.751863479614258,,,,,,,,
120,0.8793559074401855,3.7661616802215576,,,,,,,,
121,0.939095139503479,3.7834272384643555,,,,,,,,
122,0.9006330370903015,3.8018248081207275,,,,,,,,
123,1.0127108097076416,3.8206048011779785,,,,,,,,
124,0.9263490438461304,3.8544445037841797,,,,,,,,
125,0.9983798861503601,3.869387149810791,0.65625,0.134765625,0.7100739479064941,0.12368456274271011,0.24609375,0.5887850522994995,-0.3476012945175171,0.10037476569414139
126,0.8206693530082703,4.018885374069214,,,,,,,,
127,0.8061769604682922,4.050554513931274,,,,,,,,
128,0.9498187899589539,4.0798187255859375,,,,,,,,
129,0.9238961338996887,4.104426383972168,,,,,,,,
130,1.119200587272644,4.1188905239105225,,,,,,,,
131,1.0392056703567505,4.133063793182373,,,,,,,,
132,0.8991743326187134,4.1471943855285645,,,,,,,,
133,0.8300901651382446,4.161392688751221,,,,,,,,
134,0.8134925961494446,4.177549123764038,,,,,,,,
135,0.8200820088386536,4.195859670639038,,,,,,,,
136,0.8024608492851257,4.2107086181640625,,,,,,,,
137,0.996162474155426,4.226616859436035,,,,,,,,
138,0.7821593880653381,4.242871046066284,,,,,,,,
139,0.8926382064819336,4.258172273635864,,,,,,,,
140,1.013479471206665,4.272806644439697,,,,,,,,
141,0.831658124923706,4.290050745010376,,,,,,,,
142,0.7865732908248901,4.308288812637329,,,,,,,,
143,0.8003795742988586,4.324360370635986,,,,,,,,
144,0.8265880942344666,4.339008569717407,,,,,,,,
145,0.9250056743621826,4.353250026702881,,,,,,,,
146,0.782417893409729,4.367271900177002,,,,,,,,
147,0.877237856388092,4.381547689437866,,,,,,,,
148,0.9220753908157349,4.3962366580963135,,,,,,,,
149,0.9294699430465698,4.4109108448028564,,,,,,,,
150,0.8151309490203857,4.427609920501709,0.65625,0.134765625,0.7087823748588562,0.11988703906536102,0.25390625,0.6074766516685486,-0.3476012945175171,0.0736125037074089
151,0.7357242107391357,4.559028625488281,,,,,,,,
152,0.9536126255989075,5.995384454727173,,,,,,,,
153,0.8067792654037476,6.0235090255737305,,,,,,,,
154,1.0171892642974854,6.0510759353637695,,,,,,,,
155,0.9671606421470642,6.080543518066406,,,,,,,,
156,0.8335537314414978,6.1117143630981445,,,,,,,,
157,0.9750122427940369,6.137634515762329,,,,,,,,
158,0.8400709629058838,6.153330326080322,,,,,,,,
159,1.0008844137191772,6.169011354446411,,,,,,,,
160,0.993200421333313,6.184629917144775,,,,,,,,
161,1.0272502899169922,6.2002832889556885,,,,,,,,
162,0.8767591714859009,6.216036081314087,,,,,,,,
163,0.8573682308197021,6.231841564178467,,,,,,,,
164,0.7724048495292664,6.247738838195801,,,,,,,,
165,0.7955024242401123,6.263583660125732,,,,,,,,
166,0.8105685114860535,6.279423713684082,,,,,,,,
167,0.9360442757606506,6.295714378356934,,,,,,,,
168,0.8908576369285583,6.313753604888916,,,,,,,,
169,0.7603514194488525,6.3318047523498535,,,,,,,,
170,0.928178071975708,6.351732492446899,,,,,,,,
171,0.8171864748001099,6.367447376251221,,,,,,,,
172,0.8620561957359314,6.382986307144165,,,,,,,,
173,0.9123525023460388,6.398589611053467,,,,,,,,
174,0.9255727529525757,6.414379358291626,,,,,,,,
175,1.0536609888076782,6.434636831283569,0.65625,0.12890625,0.7064603567123413,0.12950381636619568,0.25390625,0.6074766516685486,-0.3476012945175171,0.059099890291690826
