step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0089644193649292,0.9058084487915039,0.9058084487915039,0.02
25,0.7688612937927246,0.7163984179496765,0.7163984179496765,0.5
50,0.5845093727111816,0.5817041993141174,0.5817041993141174,1.0
75,0.5053507089614868,0.4768798351287842,0.4768798351287842,1.0
100,0.3405391573905945,0.3798236846923828,0.3798236846923828,1.0
125,0.25175705552101135,0.29027822613716125,0.29027822613716125,1.0
150,0.2782510817050934,0.22079011797904968,0.22079011797904968,1.0
175,0.18901577591896057,0.1824130415916443,0.1824130415916443,1.0
200,0.09888433665037155,0.16383226215839386,0.16383226215839386,1.0
225,0.13007569313049316,0.14835487306118011,0.14835487306118011,1.0
250,0.12149364501237869,0.13807040452957153,0.13807040452957153,1.0
275,0.10078473389148712,0.12574517726898193,0.12574517726898193,1.0
300,0.14507389068603516,0.12117163836956024,0.12117163836956024,1.0
325,0.12875697016716003,0.11504806578159332,0.11504806578159332,1.0
350,0.10887467116117477,0.11120173335075378,0.11120173335075378,1.0
375,0.10203640908002853,0.1049504280090332,0.1049504280090332,1.0
400,0.09740164130926132,0.1033850833773613,0.1033850833773613,1.0
425,0.10029163956642151,0.0989878699183464,0.0989878699183464,1.0
450,0.10502395033836365,0.0973963737487793,0.0973963737487793,1.0
475,0.07332508265972137,0.09453574568033218,0.09453574568033218,1.0
500,0.15334424376487732,0.09265530109405518,0.09265530109405518,1.0
