edge_drive_mean,edge_drive_std,edge_resistance_mean,edge_resistance_std,edge_energy_mean,edge_energy_std,edge_output_mean,edge_output_std,drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
-0.003774318378418684,0.16039450466632843,0.24984757602214813,0.26071450114250183,-0.006369176786392927,0.017762111499905586,-0.01069888100028038,0.08901890367269516,-0.003774318378418684,0.16039450466632843,0.24984757602214813,0.26071450114250183,-0.006369176786392927,0.017762111499905586
0.022781861945986748,0.18062344193458557,0.2573074400424957,0.28310081362724304,0.00043093107524327934,0.0226618479937315,-0.014931745827198029,0.1478254348039627,0.022781861945986748,0.18062344193458557,0.2573074400424957,0.28310081362724304,0.00043093107524327934,0.0226618479937315
0.034763410687446594,0.21057920157909393,0.2691807746887207,0.3473471403121948,0.0039046460296958685,0.03536638990044594,-0.010333038866519928,0.20756834745407104,0.034763410687446594,0.21057920157909393,0.2691807746887207,0.3473471403121948,0.0039046460296958685,0.03536638990044594
0.04232856631278992,0.2379871904850006,0.2818780839443207,0.37199026346206665,0.005054120905697346,0.03907870873808861,-0.014574768021702766,0.24946287274360657,0.04232856631278992,0.2379871904850006,0.2818780839443207,0.37199026346206665,0.005054120905697346,0.03907870873808861
0.04771306365728378,0.27002018690109253,0.29571956396102905,0.4045763611793518,0.005700763780623674,0.04390817508101463,-0.008954302407801151,0.2780720591545105,0.04771306365728378,0.27002018690109253,0.29571956396102905,0.4045763611793518,0.005700763780623674,0.04390817508101463
0.062371864914894104,0.31106051802635193,0.30912747979164124,0.44031164050102234,0.007932387292385101,0.05186852440237999,-0.006700447760522366,0.3145895302295685,0.062371864914894104,0.31106051802635193,0.30912747979164124,0.44031164050102234,0.007932387292385101,0.05186852440237999
0.07427570223808289,0.3492331802845001,0.3244529664516449,0.46689268946647644,0.010075614787638187,0.06243517994880676,-0.013253061100840569,0.34196457266807556,0.07427570223808289,0.3492331802845001,0.3244529664516449,0.46689268946647644,0.010075614787638187,0.06243517994880676
0.08196394145488739,0.37580087780952454,0.338611900806427,0.4988788068294525,0.011854932643473148,0.07158862799406052,-0.00977121852338314,0.3579476773738861,0.08196394145488739,0.37580087780952454,0.338611900806427,0.4988788068294525,0.011854932643473148,0.07158862799406052
0.08378017693758011,0.4002024233341217,0.3478267788887024,0.5235856771469116,0.012797546572983265,0.08062836527824402,-0.014375824481248856,0.37174972891807556,0.08378017693758011,0.4002024233341217,0.3478267788887024,0.5235856771469116,0.012797546572983265,0.08062836527824402
0.0861731618642807,0.4110216796398163,0.35615020990371704,0.5456608533859253,0.014303728938102722,0.08580750972032547,-0.009339436888694763,0.37332409620285034,0.0861731618642807,0.4110216796398163,0.35615020990371704,0.5456608533859253,0.014303728938102722,0.08580750972032547
0.10070042312145233,0.43035927414894104,0.3560901880264282,0.557052731513977,0.01797834411263466,0.09363914281129837,-0.012283903546631336,0.3799954056739807,0.10070042312145233,0.43035927414894104,0.3560901880264282,0.557052731513977,0.01797834411263466,0.09363914281129837
0.10961303114891052,0.4440009295940399,0.36235278844833374,0.5770947933197021,0.019784994423389435,0.10068142414093018,-0.010350041091442108,0.3856315314769745,0.10961303114891052,0.4440009295940399,0.36235278844833374,0.5770947933197021,0.019784994423389435,0.10068142414093018
0.10057412087917328,0.45178431272506714,0.3679623305797577,0.5822373628616333,0.018805528059601784,0.10370912402868271,-0.007240254431962967,0.38615530729293823,0.10057412087917328,0.45178431272506714,0.3679623305797577,0.5822373628616333,0.018805528059601784,0.10370912402868271
0.11723831295967102,0.46161940693855286,0.3693004846572876,0.5866034626960754,0.0226498544216156,0.1093500554561615,-0.00659877248108387,0.3925536870956421,0.11723831295967102,0.46161940693855286,0.3693004846572876,0.5866034626960754,0.0226498544216156,0.1093500554561615
0.11274038255214691,0.46932920813560486,0.37098991870880127,0.5901497602462769,0.022477976977825165,0.11162517964839935,-0.011572690680623055,0.39019760489463806,0.11274038255214691,0.46932920813560486,0.37098991870880127,0.5901497602462769,0.022477976977825165,0.11162517964839935
0.12496364116668701,0.47592049837112427,0.3708207607269287,0.5930508971214294,0.025002896785736084,0.11577805131673813,-0.01113911159336567,0.3997853398323059,0.12496364116668701,0.47592049837112427,0.3708207607269287,0.5930508971214294,0.025002896785736084,0.11577805131673813
0.1331918090581894,0.4767627418041229,0.37267693877220154,0.6162992119789124,0.0268741175532341,0.11787267029285431,-0.00925684068351984,0.40514394640922546,0.1331918090581894,0.4767627418041229,0.37267693877220154,0.6162992119789124,0.0268741175532341,0.11787267029285431
0.1327173113822937,0.4819985628128052,0.3731124997138977,0.606238067150116,0.027269354090094566,0.12147485464811325,-0.00844855047762394,0.40489402413368225,0.1327173113822937,0.4819985628128052,0.3731124997138977,0.606238067150116,0.027269354090094566,0.12147485464811325
0.1357225477695465,0.48764076828956604,0.3747846484184265,0.6077761054039001,0.028321053832769394,0.12461558729410172,-0.015953395515680313,0.41155409812927246,0.1357225477695465,0.48764076828956604,0.3747846484184265,0.6077761054039001,0.028321053832769394,0.12461558729410172
0.14597664773464203,0.49718767404556274,0.37185007333755493,0.6001120805740356,0.03141952306032181,0.13030806183815002,-0.007053756155073643,0.4145542085170746,0.14597664773464203,0.49718767404556274,0.37185007333755493,0.6001120805740356,0.03141952306032181,0.13030806183815002
0.1560247838497162,0.5006461143493652,0.37268906831741333,0.5934889912605286,0.03350020945072174,0.13268794119358063,-0.015618766658008099,0.4151160418987274,0.1560247838497162,0.5006461143493652,0.37268906831741333,0.5934889912605286,0.03350020945072174,0.13268794119358063
