step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.0414695739746094,1.0456297397613525,1.0456297397613525,0.005
50,0.2805948257446289,0.32146313786506653,0.32146313786506653,0.25
100,0.06647799164056778,0.08736371994018555,0.08736371994018555,0.5
150,0.0463317409157753,0.050164010375738144,0.050164010375738144,0.75
200,0.01857585646212101,0.03595742955803871,0.03595742955803871,1.0
250,0.008531998842954636,0.027680473402142525,0.027680473402142525,1.0
300,0.0038661551661789417,0.02411092072725296,0.02411092072725296,1.0
350,0.003162372624501586,0.021881956607103348,0.021881956607103348,1.0
400,0.0035489872097969055,0.020827924832701683,0.020827924832701683,1.0
450,0.0014441220555454493,0.020006008446216583,0.020006008446216583,1.0
500,0.00048278941540047526,0.019602015614509583,0.019602015614509583,1.0
550,0.0008367819245904684,0.019305817782878876,0.019305817782878876,1.0
600,0.0006578362081199884,0.018965840339660645,0.018965840339660645,1.0
650,0.0007379426388069987,0.018846942111849785,0.018846942111849785,1.0
700,0.0006112422561272979,0.01862579770386219,0.01862579770386219,1.0
750,0.0006868012715131044,0.018143504858016968,0.018143504858016968,1.0
800,0.000510339392349124,0.018264729529619217,0.018143504858016968,1.0
850,0.0005371681181713939,0.01794145256280899,0.01794145256280899,1.0
900,0.0005333333974704146,0.017832696437835693,0.017832696437835693,1.0
950,0.0004175843787379563,0.01753377541899681,0.01753377541899681,1.0
1000,0.0005467036389745772,0.017388274893164635,0.017388274893164635,1.0
1050,0.0006862466689199209,0.01718306541442871,0.01718306541442871,1.0
1100,0.00048135570250451565,0.01710812747478485,0.01718306541442871,1.0
1150,0.0004746636841446161,0.016804229468107224,0.016804229468107224,1.0
1200,0.0006684274412691593,0.01658111996948719,0.01658111996948719,1.0
1250,0.0007299191784113646,0.016591809689998627,0.01658111996948719,1.0
1300,0.0005695503205060959,0.016444195061922073,0.016444195061922073,1.0
1350,0.00047460838686674833,0.01636258326470852,0.016444195061922073,1.0
1400,0.0005192867829464376,0.01645589992403984,0.016444195061922073,1.0
1450,0.0003535828145686537,0.0161649938672781,0.0161649938672781,1.0
1500,0.00038131873589009047,0.016092117875814438,0.0161649938672781,1.0
1550,0.0005826398846693337,0.016261909157037735,0.0161649938672781,1.0
1600,0.00045531324576586485,0.015732895582914352,0.015732895582914352,1.0
1650,0.0004687033942900598,0.015823926776647568,0.015732895582914352,1.0
1700,0.0003266334533691406,0.015499875880777836,0.015499875880777836,1.0
1750,0.0003861907753162086,0.015432829968631268,0.015499875880777836,1.0
1800,0.0002576331899035722,0.015221788547933102,0.015221788547933102,1.0
1850,0.0003289842570666224,0.015609211288392544,0.015221788547933102,1.0
1900,0.00035571015905588865,0.015236753970384598,0.015221788547933102,1.0
