step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc
1,0.8245785236358643,0.008270263671875,,
2,0.8310841917991638,0.01541590690612793,,
3,0.7274184226989746,0.02252674102783203,,
4,0.7602466344833374,0.028674840927124023,,
5,0.9135374426841736,0.035227060317993164,,
6,0.7226889729499817,0.0423893928527832,,
7,0.6589863300323486,0.04955911636352539,,
8,0.8380911946296692,0.05666971206665039,,
9,0.719855546951294,0.06134939193725586,,
10,0.8003702163696289,0.07056617736816406,,
11,0.7222073674201965,0.07767057418823242,,
12,0.7067466378211975,0.0841374397277832,,
13,0.770486056804657,0.09077811241149902,,
14,0.8155127763748169,0.09791326522827148,,
15,0.6607950925827026,0.1050558090209961,,
16,0.9024271368980408,0.11221742630004883,,
17,0.7606654167175293,0.12118840217590332,,
18,0.6047301888465881,0.12829327583312988,,
19,0.5864734053611755,0.13538885116577148,,
20,0.7102980613708496,0.1486501693725586,,
21,0.7048298716545105,0.15575790405273438,,
22,0.7326829433441162,0.16286325454711914,,
23,0.7362132668495178,0.16731762886047363,,
24,0.6675745248794556,0.17525863647460938,,
25,0.6262243986129761,0.2052459716796875,0.5595703125,0.4097270965576172
26,0.7167680263519287,0.3089427947998047,,
27,0.7102904319763184,0.3161332607269287,,
28,0.7754693627357483,0.3225693702697754,,
29,0.714810311794281,0.33143043518066406,,
30,0.8007482886314392,0.33857274055480957,,
31,0.6305335760116577,0.34571409225463867,,
32,0.7029192447662354,0.352262020111084,,
33,0.6893602609634399,0.36041808128356934,,
34,0.733559250831604,0.36753392219543457,,
35,0.7380483746528625,0.3746476173400879,,
36,0.6833922863006592,0.3794829845428467,,
37,0.7483780980110168,0.3868134021759033,,
38,0.7347888350486755,0.3939476013183594,,
39,0.7833766937255859,0.40111780166625977,,
40,0.6940836310386658,0.40597105026245117,,
41,0.5810070633888245,0.4162266254425049,,
42,0.6270749568939209,0.4233522415161133,,
43,0.8188192844390869,0.43051695823669434,,
44,0.633764386177063,0.43596839904785156,,
45,0.6989415287971497,0.4452168941497803,,
46,0.6685062050819397,0.4523448944091797,,
47,0.6320093274116516,0.4903597831726074,,
48,0.710637629032135,0.4996657371520996,,
49,0.7140436172485352,0.5069332122802734,,
50,0.6657055616378784,0.5135931968688965,0.5986328125,0.34884220361709595
51,0.620049774646759,0.6163680553436279,,
52,0.6087071895599365,0.6228728294372559,,
53,0.6793666481971741,0.6321895122528076,,
54,0.6988848447799683,0.6414508819580078,,
55,0.5964909791946411,0.6518204212188721,,
56,0.6602931618690491,0.6610963344573975,,
57,0.6822052001953125,0.6703400611877441,,
58,0.6661352515220642,0.6789097785949707,,
59,0.5994410514831543,0.7253694534301758,,
60,0.6085492968559265,0.7395930290222168,,
61,0.6030855774879456,0.7490036487579346,,
62,0.6460400819778442,0.7561132907867432,,
63,0.6450300812721252,0.7645232677459717,,
64,0.6330334544181824,0.7736928462982178,,
65,0.6792289018630981,0.7822606563568115,,
66,0.6225641369819641,0.7904198169708252,,
67,0.6637703776359558,0.7996747493743896,,
68,0.6611033082008362,0.8089444637298584,,
69,0.5890550017356873,0.8143954277038574,,
70,0.6799773573875427,0.8236091136932373,,
71,0.6526038646697998,0.8328101634979248,,
72,0.6672389507293701,0.8393166065216064,,
73,0.53966224193573,0.8486051559448242,,
74,0.6023699045181274,0.8577301502227783,,
75,0.6237973570823669,0.8640449047088623,0.6416015625,0.2838223874568939
76,0.6336991786956787,0.9626696109771729,,
77,0.5878190398216248,0.9719343185424805,,
78,0.6424632668495178,0.9793736934661865,,
79,0.6236897706985474,0.9886875152587891,,
80,0.6334825158119202,0.9979057312011719,,
81,0.6668868660926819,1.0025618076324463,,
82,0.5685261487960815,2.006493330001831,,
83,0.6163593530654907,2.0126149654388428,,
84,0.6614440083503723,2.017620086669922,,
85,0.6958900094032288,2.0234808921813965,,
86,0.5208868384361267,2.027996778488159,,
87,0.6373667120933533,2.038613796234131,,
88,0.5852009654045105,2.045142889022827,,
89,0.581098198890686,2.049668550491333,,
90,0.6345479488372803,2.057663679122925,,
91,0.537606418132782,2.067030668258667,,
92,0.6296991109848022,2.0740396976470947,,
93,0.598782479763031,2.08042573928833,,
94,0.5497955083847046,2.0888326168060303,,
95,0.5622624158859253,2.0967743396759033,,
96,0.5375470519065857,2.1039843559265137,,
97,0.7168675065040588,2.1115574836730957,,
98,0.5233506560325623,2.119323253631592,,
99,0.5828840136528015,2.12851881980896,,
100,0.6307257413864136,2.1352076530456543,0.6845703125,0.22785146534442902
101,0.654253363609314,2.2454307079315186,,
102,0.6144353747367859,2.25325345993042,,
103,0.5610671043395996,2.2597668170928955,,
104,0.5784547328948975,2.4054689407348633,,
105,0.6171221733093262,2.415735960006714,,
106,0.5790444016456604,2.426957368850708,,
107,0.5966442823410034,2.435427665710449,,
108,0.6025406122207642,2.443920850753784,,
109,0.5428943037986755,2.453547239303589,,
110,0.5785568356513977,2.465484380722046,,
111,0.6430357098579407,2.4757232666015625,,
112,0.6460970044136047,2.4839272499084473,,
113,0.6103599071502686,2.4932172298431396,,
114,0.5894796848297119,2.501375913619995,,
115,0.5638551115989685,2.5123512744903564,,
116,0.5886411070823669,2.5238583087921143,,
117,0.5887688398361206,2.534327745437622,,
118,0.566656768321991,2.5424163341522217,,
119,0.535912811756134,2.552224636077881,,
120,0.5021665692329407,2.5634853839874268,,
121,0.6140748858451843,2.574770450592041,,
122,0.4965907037258148,2.58659029006958,,
123,0.5345640182495117,2.5988521575927734,,
124,0.5684898495674133,2.6070146560668945,,
125,0.6025310754776001,2.6179616451263428,0.7265625,0.1786937713623047
126,0.5247915387153625,2.7294769287109375,,
127,0.5973262190818787,2.7383952140808105,,
128,0.5482217073440552,2.7468600273132324,,
129,0.5484086871147156,2.7554006576538086,,
130,0.5329515337944031,2.7649176120758057,,
131,0.5431609153747559,2.7734220027923584,,
132,0.5421119332313538,2.782440423965454,,
133,0.5647860169410706,2.7911791801452637,,
134,0.5690372586250305,2.799788236618042,,
135,0.5863271355628967,2.8084328174591064,,
136,0.48791736364364624,2.817448139190674,,
137,0.5714966654777527,2.8263044357299805,,
138,0.6000924110412598,2.8350327014923096,,
139,0.5635700225830078,2.843684673309326,,
140,0.5004531145095825,2.852187395095825,,
141,0.5557005405426025,2.8610117435455322,,
142,0.5228175520896912,2.8704233169555664,,
143,0.5540938973426819,2.878594160079956,,
144,0.5361226201057434,2.887242317199707,,
145,0.5393158197402954,2.894611120223999,,
146,0.5091347694396973,2.904336929321289,,
147,0.565549373626709,2.912813425064087,,
148,0.6084983944892883,2.921322822570801,,
149,0.5664427876472473,2.9308156967163086,,
