step,train_loss,train_accuracy,ce_loss,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.451693534851074,0.140625,2.451693534851074,0.006850923411548138,0.001,0.10963106155395508,,,,,,,,,,,,,,,,,
2,2.313575029373169,0.203125,2.313575029373169,0.006863857619464397,0.001,0.1320192813873291,,,,,,,,,,,,,,,,,
3,2.1413533687591553,0.203125,2.1413533687591553,0.006821735762059689,0.001,0.1485438346862793,,,,,,,,,,,,,,,,,
4,1.9861689805984497,0.25,1.9861689805984497,0.006776605732738972,0.001,0.16554665565490723,,,,,,,,,,,,,,,,,
5,2.1463797092437744,0.234375,2.1463797092437744,0.006782490760087967,0.001,0.1810321807861328,,,,,,,,,,,,,,,,,
6,2.0945982933044434,0.21875,2.0945982933044434,0.006799336522817612,0.001,0.19806146621704102,,,,,,,,,,,,,,,,,
7,2.1061534881591797,0.203125,2.1061534881591797,0.006849212106317282,0.001,0.21420025825500488,,,,,,,,,,,,,,,,,
8,2.1201202869415283,0.234375,2.1201202869415283,0.006924720015376806,0.001,0.2305924892425537,,,,,,,,,,,,,,,,,
9,2.03770112991333,0.25,2.03770112991333,0.00699195358902216,0.001,0.2485980987548828,,,,,,,,,,,,,,,,,
10,2.0312304496765137,0.171875,2.0312304496765137,0.007050068583339453,0.001,0.26488804817199707,,,,,,,,,,,,,,,,,
11,2.0274126529693604,0.234375,2.0274126529693604,0.0070946356281638145,0.001,0.28170228004455566,,,,,,,,,,,,,,,,,
12,2.132229804992676,0.1875,2.132229804992676,0.007136860396713018,0.001,0.29909276962280273,,,,,,,,,,,,,,,,,
13,1.9042221307754517,0.296875,1.9042221307754517,0.0071657276712358,0.001,0.3145451545715332,,,,,,,,,,,,,,,,,
14,2.031254291534424,0.203125,2.031254291534424,0.007196810562163591,0.001,0.3319716453552246,,,,,,,,,,,,,,,,,
15,1.989052176475525,0.171875,1.989052176475525,0.007220562547445297,0.001,0.348860502243042,,,,,,,,,,,,,,,,,
16,2.0673298835754395,0.234375,2.0673298835754395,0.007230160292237997,0.001,0.36546850204467773,,,,,,,,,,,,,,,,,
17,1.8874568939208984,0.296875,1.8874568939208984,0.007249870803207159,0.001,0.3833756446838379,,,,,,,,,,,,,,,,,
18,1.8882925510406494,0.265625,1.8882925510406494,0.007284572347998619,0.001,0.3990931510925293,,,,,,,,,,,,,,,,,
19,1.9988702535629272,0.25,1.9988702535629272,0.007323542144149542,0.001,0.4191160202026367,,,,,,,,,,,,,,,,,
20,1.9167789220809937,0.28125,1.9167789220809937,0.007372945547103882,0.001,0.4357426166534424,,,,,,,,,,,,,,,,,
21,1.9829984903335571,0.171875,1.9829984903335571,0.0074347625486552715,0.001,0.4538733959197998,,,,,,,,,,,,,,,,,
22,1.8782206773757935,0.3125,1.8782206773757935,0.007503415457904339,0.001,0.4698779582977295,,,,,,,,,,,,,,,,,
23,1.8479677438735962,0.375,1.8479677438735962,0.007586858235299587,0.001,0.48752379417419434,,,,,,,,,,,,,,,,,
24,1.9654513597488403,0.203125,1.9654513597488403,0.007676437497138977,0.001,0.5043413639068604,,,,,,,,,,,,,,,,,
25,1.8667241334915161,0.3125,1.8667241334915161,0.007762413937598467,0.001,0.5211219787597656,,,,,,,,,,,,,,,,,
