step,train_loss,final_metric,best_metric,message_norm_mean,update_norm_mean,wall_clock_time_sec,step_time_sec,peak_memory_mb,nan_inf_count
1,0.0,1.0,1.0,0.07255516201257706,1.0674076080322266,0.25910401344299316,0.2591054439544678,9.3701171875,0.0
