accuracy,nll,brier,ece,group0_accuracy,group1_accuracy,worst_group_accuracy,group_accuracy_gap,group0_nll,group1_nll,worst_group_nll,group_nll_gap,group0_positive_rate,group1_positive_rate,positive_rate_gap,uncertainty_error_auc
0.427734375,0.7007153034210205,0.5075576901435852,0.08687984943389893,0.46853145956993103,0.38872969150543213,0.38872969150543213,0.0798017680644989,0.6977570652961731,0.7035436034202576,0.7035436034202576,0.005786538124084473,0.14485514163970947,0.493791788816452,0.34893664717674255,0.4297175705432892
0.45458984375,1.0341798067092896,0.7173190116882324,0.2822381258010864,0.4625374376773834,0.4469914138317108,0.4469914138317108,0.015546023845672607,1.003319501876831,1.063684344291687,1.063684344291687,0.06036484241485596,0.43256741762161255,0.4718242585659027,0.03925684094429016,0.44727081060409546
0.451171875,1.6494979858398438,0.8586646914482117,0.39468100666999817,0.45254743099212646,0.4498567283153534,0.4498567283153534,0.0026907026767730713,1.594278335571289,1.7022916078567505,1.7022916078567505,0.10801327228546143,0.4645354449748993,0.4765998125076294,0.012064367532730103,0.4767893850803375
0.45458984375,1.779289960861206,0.8734660148620605,0.4050033390522003,0.45754244923591614,0.4517669379711151,0.4517669379711151,0.005775511264801025,1.692217469215393,1.862536907196045,1.862536907196045,0.17031943798065186,0.4395604133605957,0.4746895730495453,0.035129159688949585,0.48029717803001404
0.458984375,1.7658543586730957,0.8616624474525452,0.4011186957359314,0.4585414528846741,0.45940783619880676,0.4585414528846741,0.0008663833141326904,1.6771647930145264,1.8506470918655396,1.8506470918655396,0.17348229885101318,0.4425574243068695,0.4613180458545685,0.018760621547698975,0.4916372299194336
0.4638671875,1.7866616249084473,0.8642295598983765,0.3976964056491852,0.4615384340286255,0.46609359979629517,0.4615384340286255,0.004555165767669678,1.7065497636795044,1.8632537126541138,1.8632537126541138,0.15670394897460938,0.4535464346408844,0.4584527313709259,0.004906296730041504,0.48055794835090637
0.46875,1.746286153793335,0.848378598690033,0.3931882381439209,0.4675324559211731,0.469914048910141,0.4675324559211731,0.0023815929889678955,1.6639947891235352,1.8249621391296387,1.8249621391296387,0.16096735000610352,0.4335664212703705,0.47373446822166443,0.040168046951293945,0.49791857600212097
0.47216796875,1.794134259223938,0.8486025333404541,0.39549729228019714,0.46853145956993103,0.47564470767974854,0.46853145956993103,0.007113248109817505,1.7223458290100098,1.862768530845642,1.862768530845642,0.14042270183563232,0.4645354449748993,0.4718242585659027,0.007288813591003418,0.5022284984588623
0.47216796875,1.749780297279358,0.8494453430175781,0.39162006974220276,0.478521466255188,0.46609359979629517,0.46609359979629517,0.012427866458892822,1.6499598026275635,1.845215082168579,1.845215082168579,0.19525527954101562,0.43856143951416016,0.5023877620697021,0.06382632255554199,0.49433526396751404
0.4794921875,1.7513378858566284,0.8371775150299072,0.3862670958042145,0.4765234589576721,0.48233047127723694,0.4765234589576721,0.005807012319564819,1.6666700839996338,1.8322858810424805,1.8322858810424805,0.16561579704284668,0.4565434455871582,0.45940783619880676,0.0028643906116485596,0.5025420188903809
0.4697265625,1.823957920074463,0.8539267182350159,0.399841845035553,0.46853145956993103,0.47086915373802185,0.46853145956993103,0.0023376941680908203,1.7318445444107056,1.9120241403579712,1.9120241403579712,0.18017959594726562,0.44655343890190125,0.47086915373802185,0.024315714836120605,0.5067203640937805
0.47265625,1.7594974040985107,0.8449848294258118,0.39119529724121094,0.47252747416496277,0.47277936339378357,0.47252747416496277,0.0002518892288208008,1.6622689962387085,1.8524540662765503,1.8524540662765503,0.1901850700378418,0.45454543828964233,0.4632282555103302,0.008682817220687866,0.5005203485488892
0.47998046875,1.7147371768951416,0.8364308476448059,0.3810829818248749,0.48051947355270386,0.479465126991272,0.479465126991272,0.0010543465614318848,1.636854887008667,1.789197564125061,1.789197564125061,0.15234267711639404,0.47452545166015625,0.45272207260131836,0.02180337905883789,0.49179238080978394
0.47900390625,1.7598475217819214,0.8427765369415283,0.3876112699508667,0.47752246260643005,0.48042023181915283,0.47752246260643005,0.0028977692127227783,1.676053762435913,1.8399596214294434,1.8399596214294434,0.16390585899353027,0.4415584206581116,0.44603627920150757,0.004477858543395996,0.4979206621646881
0.4765625,1.720333456993103,0.8395350575447083,0.3857730031013489,0.4815184772014618,0.4718242585659027,0.4718242585659027,0.009694218635559082,1.622583031654358,1.8137892484664917,1.8137892484664917,0.1912062168121338,0.4335664212703705,0.4947468936443329,0.0611804723739624,0.4993070662021637
0.48193359375,1.7724645137786865,0.8441348671913147,0.3829329013824463,0.4795204699039459,0.48424068093299866,0.4795204699039459,0.004720211029052734,1.6924124956130981,1.8489996194839478,1.8489996194839478,0.1565871238708496,0.4755244553089142,0.45940783619880676,0.016116619110107422,0.4874174892902374
0.4833984375,1.7099666595458984,0.8238033056259155,0.38243672251701355,0.48551446199417114,0.4813753664493561,0.4813753664493561,0.0041390955448150635,1.6035473346710205,1.8117105960845947,1.8117105960845947,0.20816326141357422,0.4195803999900818,0.4680038094520569,0.0484234094619751,0.5170065760612488
0.478515625,1.6520473957061768,0.825275182723999,0.3776665925979614,0.4755244553089142,0.4813753664493561,0.4755244553089142,0.0058509111404418945,1.5424809455871582,1.7567999362945557,1.7567999362945557,0.21431899070739746,0.4675324559211731,0.47755491733551025,0.010022461414337158,0.505090594291687
0.47314453125,1.7962379455566406,0.8522400856018066,0.39430373907089233,0.4755244553089142,0.47086915373802185,0.47086915373802185,0.004655301570892334,1.6876068115234375,1.9000964164733887,1.9000964164733887,0.21248960494995117,0.4615384340286255,0.48424068093299866,0.02270224690437317,0.49798813462257385
0.47998046875,1.802203893661499,0.8464033603668213,0.38888999819755554,0.48551446199417114,0.4746895730495453,0.4746895730495453,0.010824888944625854,1.6773978471755981,1.921526312828064,1.921526312828064,0.24412846565246582,0.4655344486236572,0.4746895730495453,0.009155124425888062,0.4956762492656708
