step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,2.2794601917266846,0.171875,0.001,0.0035109519958496094,2.2794601917266846,0.0,0.0,,
2,2.291239023208618,0.140625,0.001,0.005894899368286133,2.291239023208618,0.0,0.0,,
3,2.2838473320007324,0.140625,0.001,0.008687496185302734,2.2838473320007324,0.0,0.0,,
4,2.240037441253662,0.34375,0.001,0.011138677597045898,2.240037441253662,0.0,0.0,,
5,2.2129745483398438,0.234375,0.001,0.013302326202392578,2.2129745483398438,0.0,0.0,,
6,2.214820384979248,0.234375,0.001,0.017659425735473633,2.214820384979248,0.0,0.0,,
7,2.1737308502197266,0.296875,0.001,0.01985454559326172,2.1737308502197266,0.0,0.0,,
8,2.236729860305786,0.203125,0.001,0.02197122573852539,2.236729860305786,0.0,0.0,,
9,2.2023284435272217,0.25,0.001,0.024189233779907227,2.2023284435272217,0.0,0.0,,
10,2.169924020767212,0.28125,0.001,0.03369784355163574,2.169924020767212,0.0,0.0,,
11,2.1346943378448486,0.28125,0.001,0.03680610656738281,2.1346943378448486,0.0,0.0,,
12,2.0957319736480713,0.375,0.001,0.03962588310241699,2.0957319736480713,0.0,0.0,,
13,2.106449604034424,0.3125,0.001,0.04204416275024414,2.106449604034424,0.0,0.0,,
14,2.1011593341827393,0.34375,0.001,0.04437255859375,2.1011593341827393,0.0,0.0,,
15,2.085723876953125,0.328125,0.001,0.046671390533447266,2.085723876953125,0.0,0.0,,
16,2.076021432876587,0.40625,0.001,0.050429344177246094,2.076021432876587,0.0,0.0,,
17,2.0563340187072754,0.3125,0.001,0.05333089828491211,2.0563340187072754,0.0,0.0,,
18,2.0346992015838623,0.390625,0.001,0.056124210357666016,2.0346992015838623,0.0,0.0,,
19,2.0724709033966064,0.296875,0.001,0.05910849571228027,2.0724709033966064,0.0,0.0,,
20,2.0509352684020996,0.34375,0.001,0.06179475784301758,2.0509352684020996,0.0,0.0,,
21,2.0634586811065674,0.296875,0.001,0.06414389610290527,2.0634586811065674,0.0,0.0,,
22,2.0255002975463867,0.375,0.001,0.06642770767211914,2.0255002975463867,0.0,0.0,,
23,1.992086410522461,0.4375,0.001,0.06876993179321289,1.992086410522461,0.0,0.0,,
24,1.9630180597305298,0.40625,0.001,0.07200431823730469,1.9630180597305298,0.0,0.0,,
25,1.9354746341705322,0.4375,0.001,0.0744636058807373,1.9354746341705322,0.0,0.0,0.38671875,0.21631601452827454
26,1.9751665592193604,0.359375,0.001,0.14758682250976562,1.9751665592193604,0.0,0.0,,
27,1.9233332872390747,0.40625,0.001,0.15013623237609863,1.9233332872390747,0.0,0.0,,
28,1.9410732984542847,0.375,0.001,0.15278959274291992,1.9410732984542847,0.0,0.0,,
29,1.9621354341506958,0.3125,0.001,0.15518856048583984,1.9621354341506958,0.0,0.0,,
30,1.8899632692337036,0.328125,0.001,0.15811729431152344,1.8899632692337036,0.0,0.0,,
31,1.951767921447754,0.296875,0.001,0.16051220893859863,1.951767921447754,0.0,0.0,,
