spline_edge_output_mean,spline_edge_output_std,spline_basis_mean,spline_basis_std,edge_output_mean,edge_output_std
0.0032020537182688713,0.0883951410651207,0.030050337314605713,0.13815981149673462,0.0032020537182688713,0.0883951410651207
0.013266390189528465,0.21174967288970947,0.029491083696484566,0.13711348176002502,0.013266390189528465,0.21174967288970947
0.013726504519581795,0.25101038813591003,0.029444171115756035,0.13706931471824646,0.013726504519581795,0.25101038813591003
0.013828226365149021,0.2645432949066162,0.02945452183485031,0.1369742900133133,0.013828226365149021,0.2645432949066162
0.013813979923725128,0.27136802673339844,0.02943943254649639,0.1369227021932602,0.013813979923725128,0.27136802673339844
0.013974906876683235,0.2756032943725586,0.029430534690618515,0.1368098258972168,0.013974906876683235,0.2756032943725586
0.014323193579912186,0.27822574973106384,0.029424797743558884,0.1367543488740921,0.014323193579912186,0.27822574973106384
0.01397698000073433,0.2800278067588806,0.02941814810037613,0.1367979645729065,0.01397698000073433,0.2800278067588806
0.014419474638998508,0.28139981627464294,0.0294150710105896,0.1368638575077057,0.014419474638998508,0.28139981627464294
0.014406586065888405,0.28223779797554016,0.029413776472210884,0.13686738908290863,0.014406586065888405,0.28223779797554016
0.0143655464053154,0.28293362259864807,0.0294111967086792,0.13689178228378296,0.0143655464053154,0.28293362259864807
0.014288066886365414,0.2834513187408447,0.02941003441810608,0.1369325816631317,0.014288066886365414,0.2834513187408447
0.014266318641602993,0.283887654542923,0.02940775454044342,0.13694259524345398,0.014266318641602993,0.283887654542923
0.014278910122811794,0.28427496552467346,0.029406722635030746,0.13692781329154968,0.014278910122811794,0.28427496552467346
0.01431342400610447,0.2845570743083954,0.02940642274916172,0.1369548887014389,0.01431342400610447,0.2845570743083954
0.014269460923969746,0.2848258316516876,0.029406646266579628,0.1369316279888153,0.014269460923969746,0.2848258316516876
0.014264032244682312,0.2851601839065552,0.02940535731613636,0.13695324957370758,0.014264032244682312,0.2851601839065552
0.014250566251575947,0.28540700674057007,0.029404262080788612,0.13695690035820007,0.014250566251575947,0.28540700674057007
0.014212606474757195,0.2855898141860962,0.02940421737730503,0.1369362771511078,0.014212606474757195,0.2855898141860962
0.014162424020469189,0.2857363820075989,0.029404370114207268,0.13694843649864197,0.014162424020469189,0.2857363820075989
0.014108492992818356,0.28590866923332214,0.029402989894151688,0.13694579899311066,0.014108492992818356,0.28590866923332214
0.014203040860593319,0.2860926687717438,0.029402557760477066,0.1369381994009018,0.014203040860593319,0.2860926687717438
0.014086808077991009,0.28625160455703735,0.029402919113636017,0.1369198113679886,0.014086808077991009,0.28625160455703735
