step,train_loss,train_accuracy,learning_rate,wall_clock_time_sec,ce_loss,pairwise_loss,resistance_supervision_loss,val_accuracy,val_ece
1,2.3257691860198975,0.0625,0.001,0.007275104522705078,2.3251469135284424,0.012446453794836998,0.0,,
2,2.3330883979797363,0.046875,0.001,0.017197608947753906,2.3324646949768066,0.012473090551793575,0.0,,
3,2.3065831661224365,0.109375,0.001,0.02688312530517578,2.305954694747925,0.012568439356982708,0.0,,
4,2.318308115005493,0.15625,0.001,0.03731036186218262,2.317673444747925,0.012695022858679295,0.0,,
5,2.320563793182373,0.140625,0.001,0.04761934280395508,2.319925308227539,0.01277199387550354,0.0,,
6,2.3154308795928955,0.0625,0.001,0.056931257247924805,2.314789295196533,0.012832019478082657,0.0,,
7,2.306309461593628,0.125,0.001,0.06661248207092285,2.3056654930114746,0.012879164889454842,0.0,,
8,2.306577682495117,0.09375,0.001,0.07689547538757324,2.3059303760528564,0.012944568879902363,0.0,,
9,2.3037989139556885,0.15625,0.001,0.09012889862060547,2.3031485080718994,0.01300971768796444,0.0,,
10,2.3123679161071777,0.078125,0.001,0.10351109504699707,2.311713933944702,0.013081471435725689,0.0,,
11,2.2991552352905273,0.140625,0.001,0.11574220657348633,2.298497438430786,0.013156046159565449,0.0,,
12,2.2930939197540283,0.171875,0.001,0.1283884048461914,2.2924318313598633,0.013241910375654697,0.0,,
13,2.2819793224334717,0.140625,0.001,0.14255762100219727,2.281313419342041,0.013318700715899467,0.0,,
14,2.2766571044921875,0.140625,0.001,0.15568304061889648,2.2759876251220703,0.01338820531964302,0.0,,
15,2.2861499786376953,0.1875,0.001,0.16982698440551758,2.2854764461517334,0.013472264632582664,0.0,,
16,2.2690370082855225,0.21875,0.001,0.18287992477416992,2.2683587074279785,0.013563825748860836,0.0,,
17,2.27239727973938,0.171875,0.001,0.19669175148010254,2.271713972091675,0.013667968101799488,0.0,,
18,2.253035545349121,0.296875,0.001,0.21081304550170898,2.2523465156555176,0.013781042769551277,0.0,,
19,2.2616686820983887,0.125,0.001,0.22344517707824707,2.2609732151031494,0.013909993693232536,0.0,,
20,2.2494938373565674,0.203125,0.001,0.23886799812316895,2.2487919330596924,0.014036931097507477,0.0,,
21,2.2427682876586914,0.296875,0.001,0.2523787021636963,2.2420601844787598,0.014160956256091595,0.0,,
22,2.2447001934051514,0.234375,0.001,0.2665729522705078,2.243985891342163,0.014286275021731853,0.0,,
23,2.233860969543457,0.3125,0.001,0.2790672779083252,2.233139753341675,0.014425866305828094,0.0,,
24,2.216904640197754,0.3125,0.001,0.2923614978790283,2.2161757946014404,0.014579107984900475,0.0,,
25,2.216871500015259,0.203125,0.001,0.35877180099487305,2.216135025024414,0.014730437658727169,0.0,0.265625,0.13788430392742157
26,2.208336114883423,0.328125,0.001,0.40350341796875,2.2075908184051514,0.014904382638633251,0.0,,
27,2.187835216522217,0.3125,0.001,0.41745424270629883,2.1870813369750977,0.015079881064593792,0.0,,
28,2.1838889122009277,0.359375,0.001,0.43173742294311523,2.1831247806549072,0.015282117761671543,0.0,,
29,2.190016746520996,0.28125,0.001,0.4454004764556885,2.189241647720337,0.015500719659030437,0.0,,
30,2.1643877029418945,0.328125,0.001,0.4579958915710449,2.1636013984680176,0.015726150944828987,0.0,,
31,2.182175636291504,0.25,0.001,0.4729499816894531,2.181378126144409,0.015952058136463165,0.0,,
32,2.1321184635162354,0.3125,0.001,0.4879779815673828,2.131309747695923,0.016172507777810097,0.0,,
33,2.1569983959198,0.328125,0.001,0.5055806636810303,2.1561782360076904,0.01640245132148266,0.0,,
34,2.134105920791626,0.40625,0.001,0.5210452079772949,2.1332738399505615,0.016641763970255852,0.0,,
35,2.128178119659424,0.390625,0.001,0.5355675220489502,2.127333402633667,0.016892820596694946,0.0,,
36,2.1154134273529053,0.359375,0.001,0.5496311187744141,2.114556312561035,0.01714457757771015,0.0,,
37,2.1225948333740234,0.296875,0.001,0.5651412010192871,2.121725082397461,0.0173928365111351,0.0,,
38,2.124574661254883,0.40625,0.001,0.620326042175293,2.1236932277679443,0.01763043738901615,0.0,,
39,2.1232471466064453,0.390625,0.001,0.6359028816223145,2.122354507446289,0.017850933596491814,0.0,,
40,2.120741367340088,0.3125,0.001,0.6507217884063721,2.1198389530181885,0.01805051974952221,0.0,,
41,2.1002442836761475,0.453125,0.001,0.6666700839996338,2.0993330478668213,0.018224434927105904,0.0,,
42,2.105875015258789,0.3125,0.001,0.6828632354736328,2.10495662689209,0.018368162214756012,0.0,,
43,2.1025502681732178,0.265625,0.001,0.7001445293426514,2.10162615776062,0.018481336534023285,0.0,,
44,2.0527238845825195,0.390625,0.001,0.7174108028411865,2.051795721054077,0.018565626814961433,0.0,,
45,2.086313247680664,0.390625,0.001,0.737006664276123,2.085381269454956,0.018640421330928802,0.0,,
46,2.128948211669922,0.296875,0.001,0.7515861988067627,2.128013849258423,0.0186881385743618,0.0,,
47,2.0844578742980957,0.359375,0.001,0.7680292129516602,2.0835230350494385,0.01869443617761135,0.0,,
48,2.081298828125,0.390625,0.001,0.7852029800415039,2.0803654193878174,0.018669279292225838,0.0,,
49,2.0481905937194824,0.296875,0.001,0.8010687828063965,2.0472593307495117,0.018625276163220406,0.0,,
50,2.0663259029388428,0.375,0.001,0.8157711029052734,2.0653984546661377,0.01854812540113926,0.0,0.4296875,0.2018982321023941
51,2.0476412773132324,0.3125,0.001,0.9296789169311523,2.0467183589935303,0.018458127975463867,0.0,,
52,2.0544495582580566,0.421875,0.001,0.9528195858001709,2.0535316467285156,0.01835865154862404,0.0,,
53,2.0752432346343994,0.296875,0.001,0.9733331203460693,2.074331283569336,0.018238356336951256,0.0,,
54,2.0272512435913086,0.4375,0.001,0.9984006881713867,2.026346206665039,0.018100209534168243,0.0,,
55,2.0452823638916016,0.359375,0.001,1.0219535827636719,2.0443851947784424,0.017945297062397003,0.0,,
56,2.0494871139526367,0.265625,0.001,1.0372066497802734,2.048598289489746,0.017774686217308044,0.0,,
57,2.036909580230713,0.34375,0.001,1.0563123226165771,2.0360302925109863,0.01758594624698162,0.0,,
58,2.0329599380493164,0.390625,0.001,1.0807225704193115,2.032090902328491,0.017382176592946053,0.0,,
59,2.048434019088745,0.296875,0.001,1.1007530689239502,2.0475757122039795,0.017165886238217354,0.0,,
60,2.0315117835998535,0.265625,0.001,1.1214754581451416,2.0306649208068848,0.01693541184067726,0.0,,
61,2.0363447666168213,0.328125,0.001,1.1442089080810547,2.0355095863342285,0.016701342537999153,0.0,,
62,2.0021986961364746,0.515625,0.001,1.1647677421569824,2.001375675201416,0.016461659222841263,0.0,,
63,2.019930124282837,0.421875,0.001,1.1807234287261963,2.0191190242767334,0.016223127022385597,0.0,,
64,2.0100908279418945,0.3125,0.001,1.2003343105316162,2.0092923641204834,0.015970872715115547,0.0,,
65,2.0577948093414307,0.296875,0.001,1.218740463256836,2.0570085048675537,0.015726489946246147,0.0,,
66,2.0063302516937256,0.375,0.001,1.235792875289917,2.00555682182312,0.015468267723917961,0.0,,
67,2.017490863800049,0.34375,0.001,1.2545239925384521,2.016730546951294,0.015204218216240406,0.0,,
68,2.0073139667510986,0.390625,0.001,1.279569149017334,2.0065670013427734,0.014938435517251492,0.0,,
69,2.051842451095581,0.359375,0.001,1.3045947551727295,2.0511081218719482,0.014684714376926422,0.0,,
70,1.9615936279296875,0.421875,0.001,1.327103614807129,1.9608711004257202,0.014451154507696629,0.0,,
71,1.9473857879638672,0.40625,0.001,1.3424952030181885,1.9466745853424072,0.014222940430045128,0.0,,
72,1.9714038372039795,0.390625,0.001,1.3615295886993408,1.9707038402557373,0.01400004792958498,0.0,,
73,1.9929044246673584,0.296875,0.001,1.383310317993164,1.9922152757644653,0.013782938942313194,0.0,,
74,1.973433494567871,0.4375,0.001,1.4012141227722168,1.9727553129196167,0.013563025742769241,0.0,,
