drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,ambiguity_mean,ambiguity_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
-0.001346290810033679,0.023951169103384018,1.380049467086792,0.08544361591339111,-0.24180038273334503,0.015512761659920216,0.09974514693021774,0.06234553083777428,0.9292016625404358,0.020055318251252174,0.42701297998428345,0.009833354502916336,2.0671958923339844,0.210998073220253,0.6931363344192505,7.091356110322522e-06,0.020871050655841827,0.0,0.9341056942939758,1.4123144865152426e-05,0.704531192779541
-0.010748917236924171,0.04053528979420662,1.383041501045227,0.0937691330909729,-0.24388007819652557,0.015832891687750816,0.09933239966630936,0.061292748898267746,0.9290757775306702,0.020096588879823685,0.4263904094696045,0.01005477923899889,2.4056196212768555,0.772030770778656,0.6924693584442139,1.1720049997165916e-06,0.02072843722999096,0.0,0.9342545866966248,1.7216609194292687e-05,0.8329832553863525
-0.02134685404598713,0.03364460542798042,1.3860676288604736,0.08546248078346252,-0.2459714561700821,0.015993090346455574,0.09933120012283325,0.06102849915623665,0.928937554359436,0.020135339349508286,0.42509937286376953,0.01020161435008049,2.0039119720458984,0.2472229301929474,0.6930619478225708,8.327169780386612e-07,0.021097777411341667,0.0,0.934208869934082,3.8817484892206267e-05,0.8334853649139404
-0.029414178803563118,0.0368320494890213,1.3890161514282227,0.08592106401920319,-0.24772357940673828,0.016063885763287544,0.09934557229280472,0.060830555856227875,0.9288185238838196,0.020165588706731796,0.42403358221054077,0.01022560428828001,2.055619955062866,0.28665250539779663,0.693355917930603,7.39129916382808e-07,0.021714745089411736,0.0,0.9340728521347046,6.192317960085347e-05,0.8327693939208984
-0.01864204742014408,0.02659711241722107,1.3853766918182373,0.08085257560014725,-0.24644413590431213,0.015685001388192177,0.09920525550842285,0.060721222311258316,0.9289070963859558,0.02013702504336834,0.425089567899704,0.010007767006754875,1.726538062095642,0.16616187989711761,0.6936622858047485,1.0015836551247048e-06,0.021781040355563164,0.0,0.9339948892593384,8.699461614014581e-05,0.8475612998008728
-0.01797904074192047,0.023104671388864517,1.3853918313980103,0.07876401394605637,-0.24661396443843842,0.015482316724956036,0.09921233355998993,0.06070913001894951,0.9288939833641052,0.020136471837759018,0.42507755756378174,0.00989493541419506,1.5709532499313354,0.17425650358200073,0.6940928101539612,1.4973905990700587e-06,0.021954605355858803,0.0,0.9338893294334412,0.00010718223347794265,0.8657695651054382
-0.008115592412650585,0.01945587620139122,1.3818762302398682,0.0776052251458168,-0.24522557854652405,0.015284254215657711,0.09912656992673874,0.06072194501757622,0.9289900660514832,0.020108437165617943,0.4261378049850464,0.00972844660282135,1.480028510093689,0.16843387484550476,0.6944944858551025,2.7160049285157584e-06,0.02217169851064682,0.0,0.9338862299919128,0.00011560650455066934,0.8780899047851562
-0.006388009060174227,0.022600941359996796,1.3813711404800415,0.07805459201335907,-0.24504752457141876,0.015257100574672222,0.09908553957939148,0.060664888471364975,0.9290026426315308,0.02010468952357769,0.4263111650943756,0.00968342088162899,1.5120638608932495,0.23873497545719147,0.6947740912437439,2.655690423125634e-06,0.02243429236114025,0.0,0.9338780641555786,0.0001272158551728353,0.890223503112793
-0.0014842420350760221,0.021709144115447998,1.3795835971832275,0.07736353576183319,-0.24434110522270203,0.015156556852161884,0.09907007217407227,0.06072565168142319,0.929050862789154,0.02009105496108532,0.4268379211425781,0.009596634656190872,1.454506754875183,0.22749845683574677,0.6951945424079895,3.1095219128474128e-06,0.022533146664500237,0.0,0.933871328830719,0.00013941664656158537,0.8955644369125366
-0.001988339703530073,0.018725182861089706,1.3797746896743774,0.07637489587068558,-0.24446535110473633,0.015106492675840855,0.09910851716995239,0.06078340485692024,0.9290414452552795,0.02009284868836403,0.42677009105682373,0.009573855437338352,1.358054518699646,0.1849130392074585,0.6956781148910522,3.998557531303959e-06,0.022615177556872368,0.0,0.9338520765304565,0.00015908596105873585,0.9011198282241821
-0.0011944990837946534,0.014680260792374611,1.3794595003128052,0.07577120512723923,-0.2443716824054718,0.015086588449776173,0.09915674477815628,0.06089037284255028,0.9290478229522705,0.02009139023721218,0.4268709719181061,0.009554627351462841,1.2901653051376343,0.12019257992506027,0.6962586045265198,3.3423391414544312e-06,0.02266530692577362,0.0,0.933861255645752,0.00017838520579971373,0.9050716757774353
-0.004299638792872429,0.012830129824578762,1.3806684017181396,0.0757199302315712,-0.24490903317928314,0.01512789074331522,0.09921972453594208,0.06094285845756531,0.9290100336074829,0.02010176330804825,0.42652246356010437,0.009578644298017025,1.2779954671859741,0.08784914761781693,0.6968435049057007,2.1572873265540693e-06,0.022762248292565346,0.0,0.9338480234146118,0.0002028245071414858,0.9124729037284851
-0.007171208970248699,0.013814563862979412,1.381799578666687,0.07605519890785217,-0.24540899693965912,0.015217229723930359,0.0992450937628746,0.0609305165708065,0.9289770126342773,0.020112112164497375,0.4262146055698395,0.009630958549678326,1.2887529134750366,0.10006942600011826,0.6972352266311646,2.2526642169395927e-06,0.02284657396376133,0.0,0.9338734149932861,0.00021301819651853293,0.9195797443389893
-0.009530335664749146,0.015501302666962147,1.3827368021011353,0.07658443599939346,-0.24582822620868683,0.015335810370743275,0.09926392138004303,0.06091824546456337,0.9289507865905762,0.02012132853269577,0.4259698688983917,0.009697899222373962,1.311309814453125,0.11914701014757156,0.6975372433662415,2.4249150101240957e-06,0.022870659828186035,0.0,0.9339238405227661,0.00021753195323981345,0.9248401522636414
-0.01062797848135233,0.0164933018386364,1.383195400238037,0.07706984877586365,-0.24603787064552307,0.015433743596076965,0.09927274286746979,0.06091320142149925,0.9289386868476868,0.02012641914188862,0.42587172985076904,0.009745209477841854,1.3317149877548218,0.13058798015117645,0.6978427171707153,3.1075128390511964e-06,0.022884581238031387,0.0,0.9339757561683655,0.0002184983459301293,0.9285287857055664
-0.012759591452777386,0.017947746440768242,1.3840711116790771,0.07757843285799026,-0.24642804265022278,0.015537598170340061,0.09927646815776825,0.06087451055645943,0.9289141297340393,0.02013484388589859,0.42564767599105835,0.009804431349039078,1.3540475368499756,0.15498463809490204,0.6980912685394287,3.004612381118932e-06,0.022930635139346123,0.0,0.9340178966522217,0.00022011266264598817,0.9327639937400818
