step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc,eval_null_weight_mean,eval_null_severity_corr,eval_update_strength_mean,eval_update_strength_severity_corr
1,0.8131166696548462,0.018759965896606445,,,,,,
2,0.8210331201553345,0.03525543212890625,,,,,,
3,0.7229614853858948,0.045415401458740234,,,,,,
4,0.7530161142349243,0.060495853424072266,,,,,,
5,0.8984302282333374,0.07702445983886719,,,,,,
6,0.7160503268241882,0.0949549674987793,,,,,,
7,0.6570432186126709,0.10851693153381348,,,,,,
8,0.8269039988517761,0.12388062477111816,,,,,,
9,0.7163138389587402,0.13660740852355957,,,,,,
10,0.7922644019126892,0.1497178077697754,,,,,,
11,0.7183889150619507,0.16464567184448242,,,,,,
12,0.7006457448005676,0.1801748275756836,,,,,,
13,0.7632275819778442,0.19490790367126465,,,,,,
14,0.8082231283187866,0.20730996131896973,,,,,,
15,0.6589859127998352,0.22316336631774902,,,,,,
16,0.8877720236778259,0.2373654842376709,,,,,,
17,0.753227710723877,0.24965977668762207,,,,,,
18,0.6049444675445557,0.2598438262939453,,,,,,
19,0.5875113606452942,0.2702751159667969,,,,,,
20,0.7025112509727478,0.2823514938354492,,,,,,
21,0.6947065591812134,0.299483060836792,,,,,,
22,0.7265342473983765,0.311687707901001,,,,,,
23,0.7313995361328125,0.32390522956848145,,,,,,
24,0.6651586294174194,0.3335866928100586,,,,,,
25,0.6259766221046448,0.42531394958496094,0.5595703125,0.40732094645500183,0.3742189109325409,-0.09418506920337677,0.6257811188697815,0.09418506175279617
26,0.7116031646728516,0.6248877048492432,,,,,,
27,0.7039315104484558,0.6351478099822998,,,,,,
28,0.7684775590896606,0.6488237380981445,,,,,,
29,0.7071483135223389,0.662841796875,,,,,,
30,0.7907067537307739,0.6760778427124023,,,,,,
31,0.629633903503418,0.6890149116516113,,,,,,
32,0.69804847240448,0.7020468711853027,,,,,,
33,0.6857867240905762,0.7152962684631348,,,,,,
34,0.7270539402961731,0.7280678749084473,,,,,,
35,0.7305982708930969,0.7429215908050537,,,,,,
36,0.6801062822341919,0.7578127384185791,,,,,,
37,0.7421958446502686,0.7775177955627441,,,,,,
38,0.7280258536338806,0.7920553684234619,,,,,,
39,0.7715923190116882,0.8066067695617676,,,,,,
40,0.6906131505966187,0.8201549053192139,,,,,,
41,0.5819251537322998,0.8328204154968262,,,,,,
42,0.6237359046936035,0.8453793525695801,,,,,,
43,0.8081827759742737,0.8579597473144531,,,,,,
44,0.632698118686676,0.8702208995819092,,,,,,
45,0.6907098889350891,0.8826227188110352,,,,,,
46,0.6627737879753113,0.8921380043029785,,,,,,
47,0.6300448775291443,0.8995251655578613,,,,,,
48,0.7062699198722839,0.9074363708496094,,,,,,
49,0.7074353098869324,0.916377067565918,,,,,,
50,0.6588783264160156,0.9269309043884277,0.6015625,0.3394882380962372,0.36521202325820923,-0.09295481443405151,0.6347879767417908,0.09295482188463211
51,0.6132780313491821,1.0819745063781738,,,,,,
52,0.6045142412185669,1.092963695526123,,,,,,
53,0.6725576519966125,1.1039085388183594,,,,,,
54,0.6899874210357666,1.115563154220581,,,,,,
55,0.5939655900001526,1.1267096996307373,,,,,,
56,0.6547312140464783,1.1377618312835693,,,,,,
57,0.6711809039115906,1.1489603519439697,,,,,,
58,0.6467224955558777,1.1609511375427246,,,,,,
59,0.5933685898780823,1.173262357711792,,,,,,
60,0.6011689901351929,1.188596248626709,,,,,,
61,0.5964949131011963,1.2025279998779297,,,,,,
62,0.6341879367828369,1.2171800136566162,,,,,,
63,0.6359764337539673,1.2310073375701904,,,,,,
64,0.6219778656959534,1.2452819347381592,,,,,,
65,0.6632903814315796,1.262317419052124,,,,,,
66,0.6174176931381226,1.2764952182769775,,,,,,
67,0.6471039652824402,1.2887694835662842,,,,,,
68,0.6395355463027954,1.308863639831543,,,,,,
69,0.5903734564781189,1.3230621814727783,,,,,,
70,0.6591098308563232,1.3379409313201904,,,,,,
71,0.6471416354179382,1.3517096042633057,,,,,,
72,0.6497600078582764,1.3661746978759766,,,,,,
73,0.5371965765953064,1.3803651332855225,,,,,,
74,0.6020227074623108,1.3944473266601562,,,,,,
75,0.60543292760849,1.40944504737854,0.6708984375,0.24348138272762299,0.3530386984348297,-0.09050145000219345,0.6469613313674927,0.09050147235393524
76,0.61360764503479,1.5446128845214844,,,,,,
77,0.5711377859115601,1.5592310428619385,,,,,,
78,0.6150814890861511,1.5736157894134521,,,,,,
79,0.5926063656806946,1.5881309509277344,,,,,,
80,0.6179609894752502,1.6047391891479492,,,,,,
81,0.6366548538208008,1.6173169612884521,,,,,,
82,0.5801550149917603,1.6294653415679932,,,,,,
83,0.5979280471801758,1.6372127532958984,,,,,,
84,0.6195494532585144,1.643991470336914,,,,,,
85,0.6731704473495483,1.6516106128692627,,,,,,
