drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
-0.01318716537207365,0.25702807307243347,0.12070877850055695,0.3060091733932495,-0.8697464466094971,0.33037132024765015,0.26894545555114746,4.7754860133863986e-05,0.07178287953138351,0.2818043828010559,0.019999999552965164,0.0,0.6933857798576355,9.60580728133209e-05,0.26894545555114746
-0.016269415616989136,0.3730413615703583,0.12205415219068527,0.30925023555755615,-0.8699291348457336,0.33077272772789,0.2689489722251892,0.0001668478944338858,0.26128411293029785,0.48088884353637695,0.03999999910593033,0.0,0.6936858892440796,0.00017693846893962473,0.2689489722251892
-0.010043214075267315,0.3815489113330841,0.1233578771352768,0.31286609172821045,-0.8694148659706116,0.332658976316452,0.26891571283340454,0.00027283624513074756,0.34746474027633667,0.42935124039649963,0.059999994933605194,3.725290298461914e-09,0.693549633026123,0.00014554537483491004,0.26891571283340454
-0.013184702023863792,0.4179399609565735,0.1249011754989624,0.31642642617225647,-0.8697984218597412,0.33306896686553955,0.26883500814437866,0.00031771117937751114,0.3831513524055481,0.4848525822162628,0.07999999821186066,0.0,0.6938288807868958,0.00016138837963808328,0.26883500814437866
-0.00278209475800395,0.4478144943714142,0.12780119478702545,0.32367926836013794,-0.8688381314277649,0.3366653025150299,0.2687743902206421,0.00036343609099276364,0.5110446810722351,0.4786616861820221,0.10000000149011612,0.0,0.6942183971405029,0.00016724392480682582,0.2687743902206421
0.005940989125519991,0.4650242030620575,0.13124001026153564,0.3322790265083313,-0.8680683970451355,0.33961084485054016,0.2687215805053711,0.00038049035356380045,0.6309811472892761,0.4267486035823822,0.11999998986721039,7.450580596923828e-09,0.6946591734886169,0.00023691632668487728,0.2687215805053711
0.004580373410135508,0.4729427397251129,0.132432222366333,0.335511714220047,-0.8680334091186523,0.3400891423225403,0.2686927318572998,0.0004022257635369897,0.5979019999504089,0.46829578280448914,0.14000000059604645,0.0,0.6951882839202881,0.00026944573619402945,0.2686927318572998
-0.009764819405972958,0.4674569070339203,0.1322108805179596,0.3352679908275604,-0.8693923950195312,0.33700665831565857,0.2686672508716583,0.0004240158887114376,0.5071519613265991,0.5162258744239807,0.1599999964237213,0.0,0.6956101655960083,0.00036011094925925136,0.2686672508716583
-0.0002964529558084905,0.4880983829498291,0.13534319400787354,0.3435112237930298,-0.8682292103767395,0.34044256806373596,0.26864174008369446,0.0004529600846581161,0.5781087279319763,0.5064623355865479,0.18000000715255737,0.0,0.6960143446922302,0.000399134325562045,0.26864174008369446
-0.025482406839728355,0.4712042510509491,0.1312740594148636,0.33342695236206055,-0.8705739974975586,0.3343559801578522,0.2686292827129364,0.000476638728287071,0.3666072189807892,0.49405863881111145,0.20000000298023224,0.0,0.6962823271751404,0.0005643736803904176,0.2686292827129364
-0.017752939835190773,0.4915899336338043,0.13504436612129211,0.34343791007995605,-0.8695812821388245,0.3373526632785797,0.26861676573753357,0.0005044926074333489,0.4549903869628906,0.5325781106948853,0.2199999988079071,0.0,0.6967466473579407,0.0007144902483560145,0.26861676573753357
-0.005467023700475693,0.5002272725105286,0.1403648406267166,0.3571079671382904,-0.8682454228401184,0.3410740792751312,0.268609881401062,0.0005498326499946415,0.5821683406829834,0.49867692589759827,0.23999997973442078,1.4901161193847656e-08,0.6970169544219971,0.0007254726369865239,0.268609881401062
-0.011446845717728138,0.496676504611969,0.13893602788448334,0.3539419174194336,-0.8687143325805664,0.33991703391075134,0.2685907781124115,0.0005986675969325006,0.4930341839790344,0.5132790803909302,0.25999999046325684,0.0,0.6973037719726562,0.0009569695102982223,0.2685907781124115
-0.005471914075314999,0.5116091966629028,0.14202262461185455,0.3627452850341797,-0.8676621913909912,0.3421640992164612,0.2686302065849304,0.0006425427854992449,0.5441248416900635,0.4986470937728882,0.2800000011920929,0.0,0.6978780031204224,0.0011714502470567822,0.2686302065849304
-0.021923180669546127,0.520621657371521,0.14313334226608276,0.3673062324523926,-0.8687393665313721,0.3392205238342285,0.26869672536849976,0.0006930301897227764,0.536358118057251,0.5632863640785217,0.30000001192092896,0.0,0.697830855846405,0.0013349206419661641,0.26869672536849976
-0.015879297628998756,0.524715781211853,0.14628557860851288,0.3759414255619049,-0.8676798939704895,0.34106144309043884,0.2687663435935974,0.0007389679667539895,0.579556405544281,0.529491662979126,0.3199999928474426,0.0,0.6985173225402832,0.0015869393246248364,0.2687663435935974
-0.008627357892692089,0.5313152074813843,0.15045148134231567,0.38734492659568787,-0.866363525390625,0.3432319462299347,0.2688676714897156,0.0007837754092179239,0.6401849985122681,0.5088391900062561,0.3400000035762787,0.0,0.699190080165863,0.0018374982755631208,0.2688676714897156
-0.015126334503293037,0.541073203086853,0.15348321199417114,0.3988976776599884,-0.8661870956420898,0.34297454357147217,0.26899051666259766,0.0008355354075320065,0.6736555695533752,0.6116501688957214,0.36000001430511475,0.0,0.6989043354988098,0.0020423131063580513,0.26899051666259766
-0.008655535988509655,0.5380927324295044,0.1564556509256363,0.40750300884246826,-0.8652181029319763,0.3446415662765503,0.26905274391174316,0.0008582569425925612,0.699600875377655,0.6002621650695801,0.3799999952316284,0.0,0.69927978515625,0.0023176304530352354,0.26905274391174316
-0.012980818748474121,0.5398865342140198,0.15831275284290314,0.4147252142429352,-0.8651260137557983,0.3443591892719269,0.2691301107406616,0.0008919239626266062,0.7024286985397339,0.6353813409805298,0.4000000059604645,0.0,0.6994061470031738,0.002471393905580044,0.2691301107406616
-0.017872344702482224,0.5516021251678467,0.15976399183273315,0.4204215705394745,-0.8647710680961609,0.344254732131958,0.2692376375198364,0.0009326504077762365,0.7017875909805298,0.6333091855049133,0.41999998688697815,0.0,0.6992256045341492,0.002372193615883589,0.2692376375198364
-0.012389451265335083,0.5329159498214722,0.161520317196846,0.4274899661540985,-0.8638697266578674,0.34505972266197205,0.26936542987823486,0.0009742541005834937,0.7055338621139526,0.6518619060516357,0.4399999976158142,0.0,0.6989843249320984,0.0026072426699101925,0.26936542987823486
