step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.4083985090255737,0.003331899642944336,,,,,,,,
2,1.4142627716064453,0.006317853927612305,,,,,,,,
3,1.4065320491790771,0.009685993194580078,,,,,,,,
4,1.4102610349655151,0.012557029724121094,,,,,,,,
5,1.4092087745666504,0.015325784683227539,,,,,,,,
6,1.401476263999939,0.018187999725341797,,,,,,,,
7,1.4110606908798218,0.020920991897583008,,,,,,,,
8,1.412606120109558,0.02368783950805664,,,,,,,,
9,1.4028533697128296,0.026736736297607422,,,,,,,,
10,1.4057546854019165,0.029536962509155273,0.4765625,0.375,0.6929112076759338,-0.20202237367630005,0.203125,0.5652173757553101,0.07950137555599213,0.21789099276065826
11,1.4133572578430176,0.03777790069580078,,,,,,,,
12,1.4072535037994385,0.040573835372924805,,,,,,,,
13,1.4048948287963867,0.043692827224731445,,,,,,,,
14,1.4093087911605835,0.04660987854003906,,,,,,,,
15,1.4014554023742676,0.04944777488708496,,,,,,,,
16,1.4084234237670898,0.052455902099609375,,,,,,,,
17,1.400377869606018,0.05540299415588379,,,,,,,,
18,1.4111226797103882,0.05831289291381836,,,,,,,,
19,1.4033877849578857,0.06115078926086426,,,,,,,,
20,1.4043331146240234,0.06401872634887695,0.484375,0.359375,0.6890186071395874,-0.18446025252342224,0.21875,0.6086956262588501,0.05791289359331131,0.2253469079732895
21,1.4081664085388184,0.07210803031921387,,,,,,,,
22,1.403546690940857,0.07529377937316895,,,,,,,,
23,1.4026883840560913,0.07848787307739258,,,,,,,,
24,1.3999617099761963,0.08141303062438965,,,,,,,,
25,1.4032946825027466,0.08484697341918945,,,,,,,,
26,1.4021542072296143,0.08787703514099121,,,,,,,,
27,1.3994747400283813,0.09084677696228027,,,,,,,,
28,1.4045963287353516,0.09400391578674316,,,,,,,,
29,1.4013113975524902,0.09707379341125488,,,,,,,,
30,1.4030030965805054,0.10014891624450684,0.5,0.3359375,0.6929857730865479,-0.1471548229455948,0.21875,0.6086956262588501,0.06848261505365372,0.24057446420192719
31,1.4051622152328491,0.10799670219421387,,,,,,,,
32,1.395248532295227,0.11101579666137695,,,,,,,,
33,1.400221824645996,0.11397194862365723,,,,,,,,
34,1.4025462865829468,0.11698079109191895,,,,,,,,
35,1.3985257148742676,0.1199798583984375,,,,,,,,
36,1.398697018623352,0.1229560375213623,,,,,,,,
37,1.3968594074249268,0.1264019012451172,,,,,,,,
38,1.3911432027816772,0.1293947696685791,,,,,,,,
39,1.4048813581466675,0.13234400749206543,,,,,,,,
40,1.4022988080978394,0.13553404808044434,0.515625,0.3203125,0.6928770542144775,-0.1221398413181305,0.21875,0.6086956262588501,0.11514639854431152,0.255754679441452
