edge_drive_mean,edge_drive_std,edge_resistance_mean,edge_resistance_std,edge_energy_mean,edge_energy_std,edge_output_mean,edge_output_std,drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
0.005449628457427025,0.12170061469078064,0.24970480799674988,0.2854995131492615,-0.006308150477707386,0.014243322424590588,-0.0009437167318537831,0.07282024621963501,0.005449628457427025,0.12170061469078064,0.24970480799674988,0.2854995131492615,-0.006308150477707386,0.014243322424590588
0.011711309663951397,0.16112755239009857,0.2735587954521179,0.39504992961883545,-0.008347850292921066,0.03228924423456192,-0.0009036718402057886,0.1904025673866272,0.011711309663951397,0.16112755239009857,0.2735587954521179,0.39504992961883545,-0.008347850292921066,0.03228924423456192
0.016336455941200256,0.2167336344718933,0.3000960052013397,0.4499426782131195,-0.008216829039156437,0.03823714330792427,0.00032919226214289665,0.23756226897239685,0.016336455941200256,0.2167336344718933,0.3000960052013397,0.4499426782131195,-0.008216829039156437,0.03823714330792427
0.026255007833242416,0.2609638273715973,0.31770050525665283,0.45875707268714905,-0.0072959838435053825,0.05050365999341011,-0.002220144495368004,0.25405243039131165,0.026255007833242416,0.2609638273715973,0.31770050525665283,0.45875707268714905,-0.0072959838435053825,0.05050365999341011
0.05250251665711403,0.3192818760871887,0.33937788009643555,0.4885627031326294,-0.002240121364593506,0.07113997638225555,-0.0017230615485459566,0.28029608726501465,0.05250251665711403,0.3192818760871887,0.33937788009643555,0.4885627031326294,-0.002240121364593506,0.07113997638225555
0.08810354024171829,0.3949376940727234,0.3690575957298279,0.5456369519233704,0.0064894212409853935,0.10430532693862915,-0.002075540367513895,0.3166676163673401,0.08810354024171829,0.3949376940727234,0.3690575957298279,0.5456369519233704,0.0064894212409853935,0.10430532693862915
0.11489564925432205,0.4626232981681824,0.401728093624115,0.6217563152313232,0.015023214742541313,0.13863641023635864,-0.006058302707970142,0.3534122109413147,0.11489564925432205,0.4626232981681824,0.401728093624115,0.6217563152313232,0.015023214742541313,0.13863641023635864
0.1348901093006134,0.545566737651825,0.4340687394142151,0.6907681226730347,0.0257964376360178,0.18385587632656097,-0.004757287446409464,0.395710825920105,0.1348901093006134,0.545566737651825,0.4340687394142151,0.6907681226730347,0.0257964376360178,0.18385587632656097
0.150639146566391,0.6196808815002441,0.4698101580142975,0.7813142538070679,0.036563195288181305,0.23167702555656433,-0.003938945941627026,0.447461873292923,0.150639146566391,0.6196808815002441,0.4698101580142975,0.7813142538070679,0.036563195288181305,0.23167702555656433
0.1596202254295349,0.6586953401565552,0.4917818009853363,0.8457053303718567,0.04299474507570267,0.2597396969795227,-0.0072671594098210335,0.479929655790329,0.1596202254295349,0.6586953401565552,0.4917818009853363,0.8457053303718567,0.04299474507570267,0.2597396969795227
0.1703283190727234,0.6868907809257507,0.5000791549682617,0.8681827783584595,0.04982534050941467,0.2820984125137329,-0.004497443325817585,0.5020338296890259,0.1703283190727234,0.6868907809257507,0.5000791549682617,0.8681827783584595,0.04982534050941467,0.2820984125137329
0.17714324593544006,0.7032039165496826,0.5064644813537598,0.8866990804672241,0.05422607809305191,0.29650256037712097,-0.005652913358062506,0.5174990296363831,0.17714324593544006,0.7032039165496826,0.5064644813537598,0.8866990804672241,0.05422607809305191,0.29650256037712097
