step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.9737191200256348,0.9667589664459229,0.9667589664459229,0.005
50,0.39391565322875977,0.3630325198173523,0.3630325198173523,0.25
100,0.25701937079429626,0.26111671328544617,0.26111671328544617,0.5
150,0.20332887768745422,0.2079014778137207,0.2079014778137207,0.75
200,0.18677213788032532,0.16400596499443054,0.16400596499443054,1.0
250,0.12024173885583878,0.12369444966316223,0.12369444966316223,1.0
300,0.08950486034154892,0.08057800680398941,0.08057800680398941,1.0
350,0.03657206520438194,0.03693593293428421,0.03693593293428421,1.0
400,0.014152285642921925,0.015229819342494011,0.015229819342494011,1.0
450,0.009246192872524261,0.009088931605219841,0.009088931605219841,1.0
500,0.005457927007228136,0.005584974307566881,0.005584974307566881,1.0
550,0.004540532361716032,0.004169192165136337,0.004169192165136337,1.0
600,0.0028247376903891563,0.003283756086602807,0.003283756086602807,1.0
650,0.0025892583653330803,0.0025252527557313442,0.0025252527557313442,1.0
700,0.0023602647706866264,0.0020968038588762283,0.0020968038588762283,1.0
750,0.0019754683598876,0.0017244127811864018,0.0017244127811864018,1.0
800,0.0016185129061341286,0.0015275522600859404,0.0015275522600859404,1.0
850,0.0014272707048803568,0.0014040825190022588,0.0014040825190022588,1.0
900,0.0011189065407961607,0.001311972620896995,0.0014040825190022588,1.0
950,0.001037708716467023,0.0011539813131093979,0.0011539813131093979,1.0
1000,0.0009055646951310337,0.0011743984650820494,0.0011539813131093979,1.0
1050,0.001013060100376606,0.0009320569806732237,0.0009320569806732237,1.0
1100,0.0007474747253581882,0.0008472937624901533,0.0009320569806732237,1.0
1150,0.0008408506400883198,0.0008213464170694351,0.0008213464170694351,1.0
1200,0.000601239618845284,0.0006939236773177981,0.0006939236773177981,1.0
1250,0.0006118846358731389,0.0006601468776352704,0.0006939236773177981,1.0
1300,0.000758375390432775,0.0007750393124297261,0.0006939236773177981,1.0
1350,0.0006047571077942848,0.0005845609703101218,0.0005845609703101218,1.0
1400,0.0005514580407179892,0.0007108490099199116,0.0005845609703101218,1.0
1450,0.0005595233524218202,0.00046890712110325694,0.00046890712110325694,1.0
1500,0.00039147300412878394,0.0004633331554941833,0.00046890712110325694,1.0
1550,0.0004665269225370139,0.000429508276283741,0.00046890712110325694,1.0
1600,0.0003744770656339824,0.0004976347554475069,0.00046890712110325694,1.0
1650,0.00047352799447253346,0.00039105312316678464,0.00046890712110325694,1.0
1700,0.00032467098208144307,0.00041002422221936285,0.00046890712110325694,1.0
1750,0.00029130105394870043,0.00035360109177418053,0.00035360109177418053,1.0
1800,0.00031734060030430555,0.00036346697015687823,0.00035360109177418053,1.0
1850,0.0003591610584408045,0.0003204909444320947,0.00035360109177418053,1.0
1900,0.00035868125269189477,0.00037372938822954893,0.00035360109177418053,1.0
1950,0.00028418173315003514,0.0002975795359816402,0.00035360109177418053,1.0
2000,0.0003831835347227752,0.00029582600109279156,0.00035360109177418053,1.0
2050,0.00030457356479018927,0.0002872033801395446,0.00035360109177418053,1.0
2100,0.0002543070004321635,0.0002793766907416284,0.00035360109177418053,1.0
2150,0.0002499973343219608,0.0002919063554145396,0.00035360109177418053,1.0
2200,0.00027706660330295563,0.00028874186682514846,0.00035360109177418053,1.0
2250,0.00025779521092772484,0.000289652292849496,0.00035360109177418053,1.0
2300,0.00025799256400205195,0.0003019786672666669,0.00035360109177418053,1.0
2350,0.00030020339181646705,0.00022901204647496343,0.00022901204647496343,1.0
2400,0.00037663092371076345,0.00024099920119624585,0.00022901204647496343,1.0
2450,0.00017470748571213335,0.00022307877952698618,0.00022901204647496343,1.0
2500,0.00025367288617417216,0.0002603417378850281,0.00022901204647496343,1.0
2550,0.00016459367179777473,0.00019837758736684918,0.00022901204647496343,1.0
2600,0.0001475994213251397,0.00018057646229863167,0.00022901204647496343,1.0
2650,0.00017708187806420028,0.00017488929734099656,0.00022901204647496343,1.0
2700,0.00017210262012667954,0.0001944836403708905,0.00022901204647496343,1.0
2750,0.0001635615772102028,0.00027086804038845,0.00022901204647496343,1.0
2800,0.00047179797547869384,0.0007525708060711622,0.00022901204647496343,1.0
2850,0.00036158040165901184,0.00019449956016615033,0.00022901204647496343,1.0
2900,0.0001406766241416335,0.00014701703912578523,0.00022901204647496343,1.0
2950,0.0001666083699092269,0.00016085902461782098,0.00022901204647496343,1.0
