drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
0.0005947735626250505,0.04219776764512062,1.3644282817840576,0.11901548504829407,-0.23863258957862854,0.026808476075530052,0.16035030782222748,0.045908305794000626,0.8543221950531006,0.0383804589509964,0.09112375229597092,0.004709317348897457,0.4874753952026367,0.2361777126789093,1.0,0.0,0.6931530237197876,1.925654373735597e-07,0.029561221599578857,0.0,0.9340714812278748,1.990877353819087e-05,0.05035048723220825
-4.347929643699899e-05,0.033055055886507034,1.3645858764648438,0.12006386369466782,-0.23949477076530457,0.02559526637196541,0.15995442867279053,0.04526019096374512,0.8542336821556091,0.03838808089494705,0.09105366468429565,0.004686558619141579,0.07711570709943771,0.18977278470993042,1.0,0.0,0.6936312913894653,3.942476567431186e-08,0.029297832399606705,0.0,0.9339628219604492,2.0563811631291173e-05,0.05976691469550133
-0.0030992303509265184,0.028462504968047142,1.3656035661697388,0.12343823909759521,-0.24064216017723083,0.024902740493416786,0.16003161668777466,0.045192915946245193,0.854095458984375,0.03840821981430054,0.09095324575901031,0.004662457853555679,-0.3088574707508087,0.1072693020105362,1.0,0.0,0.6940630078315735,0.0,0.02945016697049141,0.0,0.9338251352310181,4.433236608747393e-05,0.06716218590736389
-0.00612449599429965,0.05755647271871567,1.3682118654251099,0.12069413810968399,-0.241512268781662,0.027015885338187218,0.16005361080169678,0.045091208070516586,0.853975236415863,0.0384494811296463,0.09089190512895584,0.004685979336500168,0.2985629439353943,0.45034259557724,1.0,0.0,0.6945446133613586,0.0,0.029739324003458023,0.0,0.9338756799697876,8.573032391723245e-05,0.08531715720891953
-0.01312460470944643,0.056232549250125885,1.368863821029663,0.12070610374212265,-0.24299836158752441,0.026227036491036415,0.16025544703006744,0.04514040797948837,0.8537889122962952,0.03849129006266594,0.09074027836322784,0.004686941392719746,0.07265116274356842,0.33838436007499695,1.0,0.0,0.6950966119766235,2.9802322387695312e-08,0.02926895022392273,0.0,0.933794379234314,0.00010676628153305501,0.10585132241249084
-0.01724909618496895,0.062284715473651886,1.3703653812408447,0.11969195306301117,-0.24389635026454926,0.026850566267967224,0.1603575199842453,0.045129336416721344,0.8536696434020996,0.03850815072655678,0.09063569456338882,0.004668001551181078,0.257085382938385,0.4264189600944519,1.0,0.0,0.6956459283828735,2.9802322387695312e-08,0.02924317680299282,0.0,0.9336713552474976,0.0001348194491583854,0.12488982826471329
-0.022023068740963936,0.06151926517486572,1.3710095882415771,0.11956221610307693,-0.24497105181217194,0.026477862149477005,0.1604941040277481,0.04515021666884422,0.8535343408584595,0.03853604197502136,0.09051761776208878,0.004664756823331118,0.15130868554115295,0.3834756314754486,1.0,0.0,0.6962424516677856,1.4901161193847656e-08,0.029183048754930496,0.0,0.933594822883606,0.00014510574692394584,0.14089040458202362
-0.02510187402367592,0.06388210505247116,1.371978998184204,0.11863385140895844,-0.24567678570747375,0.026663657277822495,0.16058038175106049,0.04514865204691887,0.8534417152404785,0.038545772433280945,0.09043414890766144,0.004643373191356659,0.23872625827789307,0.40222659707069397,1.0,0.0,0.6965169906616211,3.650024282819686e-08,0.029217582195997238,0.0,0.933475136756897,0.0001628822210477665,0.1566830277442932
-0.027332868427038193,0.06511645764112473,1.372611403465271,0.11798961460590363,-0.24621525406837463,0.026673467829823494,0.16066190600395203,0.04517127946019173,0.853371798992157,0.038556624203920364,0.09037072956562042,0.004635035991668701,0.2637675702571869,0.3747263252735138,1.0,0.0,0.6969278454780579,2.5809567816281742e-08,0.029110843315720558,0.0,0.9334098100662231,0.00017220819427166134,0.17305393517017365
-0.02919090911746025,0.06925118714570999,1.3735601902008057,0.11713356524705887,-0.2466607540845871,0.027194438502192497,0.16071701049804688,0.04516332596540451,0.8533105254173279,0.038556549698114395,0.09031298756599426,0.004607755690813065,0.42593297362327576,0.4128204584121704,1.0,0.0,0.6969445943832397,3.650024282819686e-08,0.029193099588155746,0.0,0.9332841634750366,0.00019215188513044268,0.1905839443206787
