step,train_loss,wall_clock_time_sec,eval_action_accuracy,eval_unsafe_action_rate,eval_expected_utility,eval_risk_weighted_reward,eval_approval_precision,eval_approval_recall,eval_risk_corr,eval_ece
1,1.3252156972885132,0.011909961700439453,,,,,,,,
2,1.339266061782837,0.015202045440673828,,,,,,,,
3,1.3527435064315796,0.018010854721069336,,,,,,,,
4,1.332319736480713,0.021078109741210938,,,,,,,,
5,1.341257095336914,0.024579763412475586,,,,,,,,
6,1.3339507579803467,0.0274200439453125,,,,,,,,
7,1.3302640914916992,0.030160903930664062,,,,,,,,
8,1.3374124765396118,0.033035993576049805,,,,,,,,
9,1.326971411705017,0.03590989112854004,,,,,,,,
10,1.3527958393096924,0.038537025451660156,0.3203125,0.0859375,0.4794798493385315,-0.18433643877506256,0.140625,0.3913043439388275,-0.16239283978939056,0.05630721524357796
11,1.340331792831421,0.04696297645568848,,,,,,,,
12,1.3163331747055054,0.04983401298522949,,,,,,,,
13,1.3357142210006714,0.05262589454650879,,,,,,,,
14,1.3345210552215576,0.055896759033203125,,,,,,,,
15,1.3279376029968262,0.05878305435180664,,,,,,,,
16,1.3318318128585815,0.06153082847595215,,,,,,,,
17,1.3208355903625488,0.06488990783691406,,,,,,,,
18,1.3405009508132935,0.06809878349304199,,,,,,,,
19,1.3249305486679077,0.07110404968261719,,,,,,,,
20,1.3375904560089111,0.07423686981201172,0.328125,0.078125,0.4841649532318115,-0.16882085800170898,0.140625,0.3913043439388275,-0.16239283978939056,0.07499264925718307
21,1.3259408473968506,0.08222794532775879,,,,,,,,
22,1.3378328084945679,0.08748507499694824,,,,,,,,
23,1.3274675607681274,0.09035181999206543,,,,,,,,
24,1.3261985778808594,0.09312796592712402,,,,,,,,
25,1.3384225368499756,0.0959618091583252,,,,,,,,
26,1.3231277465820312,0.09927105903625488,,,,,,,,
27,1.3289412260055542,0.10237693786621094,,,,,,,,
28,1.3203473091125488,0.10553193092346191,,,,,,,,
29,1.329528570175171,0.10895586013793945,,,,,,,,
30,1.324444055557251,0.11200284957885742,0.359375,0.0625,0.5040491819381714,-0.11799661815166473,0.140625,0.3913043439388275,-0.16239283978939056,0.07961838692426682
31,1.305294394493103,0.12076091766357422,,,,,,,,
32,1.3452483415603638,0.12419486045837402,,,,,,,,
33,1.3232346773147583,0.12735891342163086,,,,,,,,
34,1.3178311586380005,0.13047504425048828,,,,,,,,
35,1.333618402481079,0.13407492637634277,,,,,,,,
36,1.323472499847412,0.1373579502105713,,,,,,,,
37,1.3407665491104126,0.14099788665771484,,,,,,,,
38,1.3278939723968506,0.14434099197387695,,,,,,,,
39,1.3125107288360596,0.1477341651916504,,,,,,,,
40,1.3105331659317017,0.15128493309020996,0.3671875,0.046875,0.5052053928375244,-0.09246479719877243,0.140625,0.3913043439388275,-0.16239283978939056,0.08670654147863388
