drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,null_weight_mean,null_weight_std,update_strength_mean,update_strength_std,update_gate_mean,update_gate_std,ambiguity_mean,ambiguity_std,ambiguity_weight_mean,ambiguity_weight_std,sample_uncertainty_mean,sample_uncertainty_std,prototype_diversity_penalty_mean,prototype_diversity_penalty_std,attractor_activation_mean,attractor_activation_std,attractor_diversity
0.0006171897402964532,0.011599400080740452,1.3793995380401611,0.07415799796581268,-0.2415855973958969,0.015623295679688454,0.09949135780334473,0.061867378652095795,0.92921382188797,0.02005295641720295,0.09787654876708984,0.002632638206705451,0.11336249113082886,0.08934469521045685,0.019999999552965164,0.0,0.693183183670044,3.9649410155107034e-07,0.038692306727170944,0.0,0.9340993165969849,2.8506423404905945e-05,0.023324191570281982
-0.0007250547059811652,0.03403288498520851,1.3803168535232544,0.07421308010816574,-0.24231092631816864,0.016512928530573845,0.09930189698934555,0.0614192895591259,0.929174542427063,0.02006683312356472,0.09784485399723053,0.002670562593266368,0.9336503744125366,0.28997814655303955,0.03999999910593033,0.0,0.6932398676872253,0.0,0.03806667774915695,0.0,0.934213399887085,2.2595309928874485e-05,0.027464820072054863
-0.0035702211316674948,0.020188625901937485,1.38020920753479,0.07367862015962601,-0.24336810410022736,0.0159988421946764,0.09946127980947495,0.06157838925719261,0.9290934205055237,0.020084794610738754,0.09773939102888107,0.0026409579440951347,0.41594868898391724,0.20320919156074524,0.059999994933605194,3.725290298461914e-09,0.6936547756195068,0.0,0.03837034851312637,0.0,0.9340455532073975,1.969417280633934e-05,0.031138958409428596
-0.007503348868340254,0.01174639631062746,1.380612850189209,0.07313580811023712,-0.24465630948543549,0.015848588198423386,0.09963187575340271,0.061744365841150284,0.9290043711662292,0.020105095580220222,0.0976337194442749,0.002611451083794236,0.2511572241783142,0.06564353406429291,0.07999999821186066,0.0,0.6941178441047668,0.0,0.03848803788423538,0.0,0.9338781833648682,1.5831466953386553e-05,0.042148541659116745
-0.005112750455737114,0.015612313523888588,1.3799927234649658,0.07251619547605515,-0.24388638138771057,0.01562514528632164,0.09968465566635132,0.061933767050504684,0.9290499687194824,0.02008766122162342,0.09775255620479584,0.0025516159366816282,0.3021399676799774,0.09884543716907501,0.10000000149011612,0.0,0.694556474685669,0.0,0.03862391784787178,0.0,0.9337358474731445,2.4900584321585484e-05,0.05740388110280037
-0.0078460443764925,0.015678543597459793,1.3803942203521729,0.07248412072658539,-0.24443264305591583,0.015659334138035774,0.09982850402593613,0.06214597448706627,0.9290124177932739,0.020097678527235985,0.09769126772880554,0.0025538094341754913,0.31992506980895996,0.14236901700496674,0.11999998986721039,7.450580596923828e-09,0.6950391530990601,0.0,0.0388631746172905,0.0,0.9337116479873657,3.451052543823607e-05,0.0775262713432312
-0.007503333035856485,0.020260192453861237,1.3801817893981934,0.07247297465801239,-0.24431024491786957,0.0157404076308012,0.09985989332199097,0.06222491338849068,0.9290213584899902,0.02009563520550728,0.09771865606307983,0.0025521491188555956,0.44273290038108826,0.25365564227104187,0.14000000059604645,0.0,0.6951131820678711,1.4901161193847656e-08,0.03915749117732048,0.0,0.9337282180786133,5.068032623967156e-05,0.09845775365829468
-0.006287997122853994,0.024788804352283478,1.379805564880371,0.07274013757705688,-0.2440405935049057,0.01595718041062355,0.09985605627298355,0.06226125732064247,0.9290440082550049,0.020092351362109184,0.09776541590690613,0.002571950200945139,0.6110279560089111,0.37268319725990295,0.1599999964237213,0.0,0.6949495077133179,0.0,0.03936423361301422,0.0,0.9338325262069702,6.021764056640677e-05,0.12536810338497162
-0.003578461706638336,0.030876779928803444,1.3790907859802246,0.07298359274864197,-0.24343989789485931,0.016207704320549965,0.09977056831121445,0.06218042969703674,0.9290897250175476,0.02008296735584736,0.09785610437393188,0.002589104464277625,0.8330022692680359,0.521315336227417,0.18000000715255737,0.0,0.6945713758468628,0.0,0.03945028781890869,0.0,0.9339519739151001,6.706885324092582e-05,0.15331606566905975
-0.001105169067159295,0.03508726879954338,1.3785374164581299,0.07315557450056076,-0.24288083612918854,0.016461282968521118,0.0996837392449379,0.06208818405866623,0.9291309714317322,0.02007412351667881,0.09793772548437119,0.0026010400615632534,1.012173056602478,0.5710551738739014,0.20000000298023224,0.0,0.6944673657417297,0.0,0.03936436027288437,0.0,0.9340474009513855,7.342331082327291e-05,0.18213339149951935
-0.0007402277551591396,0.03667605295777321,1.3783292770385742,0.07322585582733154,-0.24277427792549133,0.016560055315494537,0.09968597441911697,0.06210911646485329,0.9291395545005798,0.02007284015417099,0.09795252978801727,0.002608849899843335,1.0447564125061035,0.5943311452865601,0.2199999988079071,0.0,0.6946529746055603,0.0,0.039312589913606644,0.0,0.934084415435791,7.723050657659769e-05,0.20704300701618195
-0.00120889104437083,0.03758758679032326,1.3782765865325928,0.07314958423376083,-0.24284590780735016,0.016570858657360077,0.09971357882022858,0.0621524378657341,0.9291337132453918,0.02007407322525978,0.0979396253824234,0.002607321832329035,1.0199272632598877,0.5819817781448364,0.23999997973442078,1.4901161193847656e-08,0.6950139999389648,0.0,0.03922847658395767,0.0,0.9340710639953613,7.977075438247994e-05,0.22764845192432404
