drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std,gate_mean,gate_std,sample_uncertainty_mean,sample_uncertainty_std,gate_activation_rate
0.00016917724860832095,0.016792545095086098,0.004039108287543058,0.11441570520401001,-0.9988793730735779,0.03203308582305908,0.2689419686794281,8.272659033536911e-05,0.6930900812149048,0.00020842277444899082,0.2689419686794281
-0.00014397934137377888,0.036512840539216995,0.0042850724421441555,0.12097644060850143,-0.9988887906074524,0.0311391931027174,0.2689473330974579,0.00012646692630369216,0.6930181980133057,0.0002577270788606256,0.2689473330974579
-0.00010909407865256071,0.039015743881464005,0.004339828155934811,0.1223413273692131,-0.9988771080970764,0.03131938353180885,0.26894861459732056,0.00018322060350328684,0.6938931941986084,0.0002895045909099281,0.26894861459732056
-2.6559080652077682e-05,0.04061373695731163,0.004432161338627338,0.1247679814696312,-0.9988412857055664,0.03137268126010895,0.2689554989337921,0.00024872581707313657,0.694096028804779,0.0003142808564007282,0.2689554989337921
0.00014457233191933483,0.04188781976699829,0.004438679665327072,0.12752370536327362,-0.9986628890037537,0.031453926116228104,0.2689902186393738,0.0003020911244675517,0.6939048767089844,0.0009311385219916701,0.2689902186393738
0.0003503125044517219,0.04369661211967468,0.004401678219437599,0.1307145357131958,-0.9983582496643066,0.031465183943510056,0.2690503001213074,0.00035506757558323443,0.6934205889701843,0.0017747260862961411,0.2690503001213074
0.0004298909043427557,0.04523584619164467,0.004424564074724913,0.13250632584095,-0.9982010722160339,0.03149498254060745,0.2690812349319458,0.00039609355735592544,0.6931095719337463,0.0024857656098902225,0.2690812349319458
0.0005474513745866716,0.04683578759431839,0.00446759257465601,0.13448186218738556,-0.9979626536369324,0.03154342621564865,0.2691280245780945,0.00044026278192177415,0.6928367614746094,0.0033417195081710815,0.2691280245780945
0.0007588955922983587,0.04886673018336296,0.004325751680880785,0.13767731189727783,-0.9977325201034546,0.03143328055739403,0.2691744267940521,0.0004939523641951382,0.6915999054908752,0.004480423871427774,0.2691744267940521
0.0010114798787981272,0.04995163530111313,0.004172184504568577,0.13877832889556885,-0.9974542856216431,0.031474318355321884,0.2692292034626007,0.0005528026376850903,0.6913287043571472,0.005371666047722101,0.2692292034626007
0.0012506436323747039,0.04984988272190094,0.004017740488052368,0.13749176263809204,-0.9971430897712708,0.03159218654036522,0.26928991079330444,0.0006136897718533874,0.6916290521621704,0.006100445054471493,0.26928991079330444
0.0013785249320790172,0.051447998732328415,0.003951098769903183,0.13921721279621124,-0.997107207775116,0.03165263310074806,0.2692968249320984,0.0006445281323976815,0.6911787390708923,0.007458643987774849,0.2692968249320984
0.0015000093262642622,0.05239441618323326,0.0038474774919450283,0.14012756943702698,-0.9970102906227112,0.03168438747525215,0.2693159580230713,0.0006820256821811199,0.6904572248458862,0.009062042459845543,0.2693159580230713
0.0016989529831334949,0.053893860429525375,0.003791127121075988,0.14078181982040405,-0.9969661831855774,0.03191269934177399,0.26932331919670105,0.000705167418345809,0.69151371717453,0.010373399592936039,0.26932331919670105
0.0016998981591314077,0.05560941994190216,0.003829076187685132,0.1422288715839386,-0.9971244931221008,0.03199465945363045,0.2692917287349701,0.0007015144219622016,0.6913434267044067,0.012491708621382713,0.2692917287349701
0.0017469662707298994,0.05651819333434105,0.003876843024045229,0.14314529299736023,-0.9973227977752686,0.0320190005004406,0.2692525386810303,0.000691579538397491,0.6913893222808838,0.014531457796692848,0.2692525386810303
0.0015405499143525958,0.0578460767865181,0.004029747564345598,0.14422693848609924,-0.9975086450576782,0.03204486519098282,0.26921582221984863,0.0006761741824448109,0.6911832690238953,0.016946174204349518,0.26921582221984863
0.0016819245647639036,0.05869787931442261,0.0040221186354756355,0.1447048783302307,-0.9975159764289856,0.032209914177656174,0.2692132294178009,0.000669940491206944,0.6930632591247559,0.01844407431781292,0.2692132294178009
0.0016201959224417806,0.05956540256738663,0.004054424352943897,0.14533963799476624,-0.9974346160888672,0.03216388449072838,0.2692296504974365,0.0006679938524030149,0.692232608795166,0.021102068945765495,0.2692296504974365
0.0015399445546790957,0.06027478352189064,0.004132355563342571,0.14615310728549957,-0.9973622560501099,0.032103266566991806,0.26924437284469604,0.0006721137906424701,0.6913484334945679,0.023095546290278435,0.26924437284469604
0.00167851522564888,0.061236631125211716,0.004093370400369167,0.14722080528736115,-0.9971336722373962,0.03216555714607239,0.26928913593292236,0.0006928127841092646,0.6914724111557007,0.0252483319491148,0.26928913593292236
0.001787435612641275,0.06228627637028694,0.0041008200496435165,0.1479012668132782,-0.9969509243965149,0.0323934443295002,0.2693236172199249,0.0007131446618586779,0.6950589418411255,0.025993861258029938,0.2693236172199249
0.0017776128370314837,0.062241144478321075,0.004074303898960352,0.14823850989341736,-0.9967073202133179,0.03223821148276329,0.269372820854187,0.0007372652180492878,0.6922281980514526,0.028821080923080444,0.269372820854187
