drive_mean,drive_std,resistance_mean,resistance_std,energy_mean,energy_std
0.00020035041961818933,0.1052495613694191,0.15304622054100037,0.21708151698112488,-0.004630059935152531,0.012408220209181309
0.0009203416993841529,0.11316593736410141,0.16938643157482147,0.22607292234897614,-0.005059333983808756,0.013211913406848907
0.0014421705855056643,0.10948611795902252,0.16234363615512848,0.1973944753408432,-0.004786050878465176,0.012572166509926319
0.0018469145288690925,0.11947213113307953,0.18367138504981995,0.20306110382080078,-0.005411181133240461,0.013652907684445381
0.0020321833435446024,0.12968061864376068,0.20771539211273193,0.22431014478206635,-0.00616579269990325,0.014975943602621555
0.0016886191442608833,0.12532395124435425,0.19677887856960297,0.19726765155792236,-0.0058988346718251705,0.01453486643731594
0.0015074261464178562,0.1365618109703064,0.2234554886817932,0.23986680805683136,-0.006823512259870768,0.01631312072277069
0.001398817403241992,0.13637156784534454,0.22373707592487335,0.23328915238380432,-0.006919824983924627,0.01652148738503456
0.0016510278219357133,0.13236314058303833,0.21447956562042236,0.20876896381378174,-0.006697494070976973,0.016210028901696205
0.0012840493582189083,0.1386987417936325,0.22918008267879486,0.24149802327156067,-0.007297493517398834,0.01750100404024124
0.0015481299487873912,0.13471415638923645,0.21931977570056915,0.21087442338466644,-0.007071398664265871,0.01720825955271721
0.001357350149191916,0.13827060163021088,0.22700965404510498,0.2292977273464203,-0.00746248010545969,0.018106944859027863
0.0012385857990011573,0.13844254612922668,0.2271052449941635,0.2304903268814087,-0.007615208625793457,0.018543722108006477
0.0009971491526812315,0.1408088058233261,0.2318008542060852,0.2421559989452362,-0.007937680929899216,0.019348986446857452
0.0008109233458526433,0.14050902426242828,0.2323899269104004,0.23533353209495544,-0.008135552518069744,0.01971461996436119
0.00048321811482310295,0.14297766983509064,0.23694252967834473,0.2552866041660309,-0.0084788016974926,0.02066764608025551
0.0008189135114662349,0.14005154371261597,0.2308632880449295,0.22754372656345367,-0.008424769155681133,0.020684238523244858
0.0007002209895290434,0.1396847516298294,0.22976700961589813,0.22249272465705872,-0.008580094203352928,0.021184071898460388
0.00012039410648867488,0.14351598918437958,0.2383224368095398,0.2473040521144867,-0.009091454558074474,0.02229909785091877
9.569679968990386e-05,0.14312855899333954,0.23735736310482025,0.24699890613555908,-0.00925273448228836,0.022908106446266174
-0.0001925833785207942,0.1446000635623932,0.2401328831911087,0.2534494400024414,-0.00956621766090393,0.023696964606642723
-0.00017979404947254807,0.1440001279115677,0.23870718479156494,0.24819429218769073,-0.009714316576719284,0.02426621876657009
-0.000357572891516611,0.14405924081802368,0.23882216215133667,0.24678032100200653,-0.009934994392096996,0.024923985823988914
-0.00033664455986581743,0.1435505747795105,0.23764604330062866,0.24171443283557892,-0.010091627947986126,0.025547867640852928
-0.0011144531890749931,0.14869840443134308,0.24703429639339447,0.27579987049102783,-0.010663866996765137,0.02699701301753521
-0.0012739115627482533,0.14993034303188324,0.24794252216815948,0.2751877009868622,-0.010899461805820465,0.027749862521886826
-0.0015454571694135666,0.15081575512886047,0.24985668063163757,0.28207266330718994,-0.011182899586856365,0.028742147609591484
-0.0016665718285366893,0.14772221446037292,0.2431798279285431,0.25835490226745605,-0.011185403913259506,0.028883125633001328
-0.002295220270752907,0.15033333003520966,0.2471584677696228,0.27147266268730164,-0.01157399546355009,0.02987346425652504
-0.0028788610361516476,0.15349602699279785,0.2521393895149231,0.288898229598999,-0.011996593326330185,0.031065817922353745
-0.002920811763033271,0.15088775753974915,0.2470129281282425,0.27080729603767395,-0.012049665674567223,0.03149638697504997
-0.003254086710512638,0.15094968676567078,0.24696290493011475,0.26760992407798767,-0.012298719957470894,0.03230838477611542
-0.003603461431339383,0.15150776505470276,0.2470082938671112,0.27185553312301636,-0.012546135112643242,0.03309829160571098
-0.004800132475793362,0.15816102921962738,0.259025514125824,0.3143528699874878,-0.013265523128211498,0.035052068531513214
-0.004792459774762392,0.1566295176744461,0.25481685996055603,0.2979415953159332,-0.013349800370633602,0.03552258759737015
-0.005030190106481314,0.1560555249452591,0.25259098410606384,0.29006531834602356,-0.013520339503884315,0.03625808283686638
-0.005155364982783794,0.15560780465602875,0.25144124031066895,0.2801949679851532,-0.01371497381478548,0.03689476475119591
-0.0057299877516925335,0.15854588150978088,0.25584137439727783,0.2956830561161041,-0.014134290628135204,0.038195107132196426
-0.0058049606159329414,0.15736573934555054,0.25253820419311523,0.2900247871875763,-0.014258439652621746,0.038873035460710526
-0.006324253045022488,0.1594976931810379,0.25534728169441223,0.2970674932003021,-0.014623752795159817,0.04014452174305916
-0.006797680165618658,0.16278278827667236,0.2599470615386963,0.3183361291885376,-0.015041308477520943,0.04143143072724342
-0.006587971933186054,0.15925954282283783,0.25323137640953064,0.2896009683609009,-0.015039796009659767,0.04185684397816658
-0.007219863124191761,0.16425621509552002,0.2608543634414673,0.31651344895362854,-0.01557074673473835,0.04332245886325836
-0.007276899181306362,0.16309429705142975,0.25832363963127136,0.3087187111377716,-0.015727415680885315,0.044082559645175934
-0.007600480690598488,0.1655518263578415,0.26051104068756104,0.31313440203666687,-0.016056358814239502,0.04522660747170448
-0.007772304117679596,0.16444167494773865,0.2575426995754242,0.3020472526550293,-0.01620904915034771,0.046046558767557144
-0.008278806693851948,0.1677112579345703,0.2614070475101471,0.31462761759757996,-0.016614006832242012,0.04747370630502701
-0.008748102001845837,0.16689357161521912,0.26120439171791077,0.3186744451522827,-0.016881000250577927,0.048292048275470734
-0.008997900411486626,0.16860748827457428,0.26165080070495605,0.31425216794013977,-0.01714874804019928,0.04939635470509529
-0.0094919977709651,0.17014457285404205,0.2634713351726532,0.3182990550994873,-0.01748550310730934,0.050569403916597366
-0.010155219584703445,0.17276988923549652,0.26629385352134705,0.3246016502380371,-0.01787472516298294,0.05194416642189026
-0.010116216726601124,0.1707535982131958,0.2615613341331482,0.309400737285614,-0.01795342192053795,0.052597157657146454
-0.010862515307962894,0.17549188435077667,0.2684614658355713,0.32984796166419983,-0.018481798470020294,0.05412355810403824
-0.010792666114866734,0.17313189804553986,0.26307347416877747,0.31090009212493896,-0.01853584125638008,0.05477914959192276
-0.011369225569069386,0.17549122869968414,0.26676487922668457,0.326042115688324,-0.018945299088954926,0.056101202964782715
-0.011529852636158466,0.17514070868492126,0.2645302414894104,0.3147393465042114,-0.01912798546254635,0.05694468691945076
-0.01189380045980215,0.17838753759860992,0.26813703775405884,0.3188178837299347,-0.01952294073998928,0.05829485505819321
