step,train_loss,wall_clock_time_sec,eval_accuracy,eval_selective_aurc
1,0.8250721096992493,0.0032889842987060547,,
2,0.8250311613082886,0.00644683837890625,,
3,0.7253700494766235,0.009293079376220703,,
4,0.754079282283783,0.011960744857788086,,
5,0.907431423664093,0.015030145645141602,,
6,0.7194534540176392,0.018385648727416992,,
7,0.6590808629989624,0.023447513580322266,,
8,0.8298348784446716,0.027248620986938477,,
9,0.7127808332443237,0.030904293060302734,,
10,0.7906067967414856,0.03433513641357422,,
11,0.715423047542572,0.038043975830078125,,
12,0.7047667503356934,0.04178619384765625,,
13,0.762224555015564,0.04570603370666504,,
14,0.7991827726364136,0.049530982971191406,,
15,0.654836118221283,0.05348634719848633,,
16,0.8880997896194458,0.05767083168029785,,
17,0.7481757402420044,0.06183815002441406,,
18,0.600493311882019,0.06566214561462402,,
19,0.5855709314346313,0.06887698173522949,,
20,0.6949263215065002,0.07209444046020508,,
21,0.6981424689292908,0.0756521224975586,,
22,0.7166647911071777,0.07898926734924316,,
23,0.7260145545005798,0.08216285705566406,,
24,0.6534152030944824,0.08569931983947754,,
25,0.6083018183708191,0.08936405181884766,0.5673828125,0.3944193124771118
26,0.7049590349197388,0.14262056350708008,,
27,0.6912732124328613,0.14606499671936035,,
28,0.753568708896637,0.14913153648376465,,
29,0.706159770488739,0.15266990661621094,,
30,0.7793948650360107,0.15700459480285645,,
31,0.6192854046821594,0.1606903076171875,,
32,0.6843032836914062,0.16467642784118652,,
33,0.6719070076942444,0.16862177848815918,,
34,0.7141585946083069,0.17255759239196777,,
35,0.715700626373291,0.1764681339263916,,
36,0.6792554259300232,0.18044257164001465,,
37,0.7229997515678406,0.18475008010864258,,
38,0.7256816625595093,0.19082307815551758,,
39,0.753913938999176,0.19548773765563965,,
40,0.6773369908332825,0.19983768463134766,,
41,0.5677006840705872,0.20416641235351562,,
42,0.6078769564628601,0.20875310897827148,,
43,0.7927319407463074,0.21330571174621582,,
44,0.6244345903396606,0.21784591674804688,,
45,0.6715205311775208,0.22246074676513672,,
46,0.6510605216026306,0.22821807861328125,,
47,0.6174188852310181,0.23250627517700195,,
48,0.6937867999076843,0.2362356185913086,,
49,0.6893333792686462,0.2399740219116211,,
50,0.6437360644340515,0.24375677108764648,0.6298828125,0.3099157214164734
51,0.5990288257598877,0.29329562187194824,,
52,0.5837916731834412,0.2974729537963867,,
53,0.6593383550643921,0.3019437789916992,,
54,0.6614494919776917,0.30596423149108887,,
55,0.5743458867073059,0.31003856658935547,,
56,0.6353002786636353,0.3143899440765381,,
57,0.6562912464141846,0.31935691833496094,,
58,0.6357337236404419,0.32835865020751953,,
59,0.5743827819824219,0.3345985412597656,,
60,0.587223470211029,0.3400454521179199,,
61,0.5665844082832336,0.34531497955322266,,
62,0.6090555191040039,0.3871183395385742,,
63,0.6243183016777039,0.39354872703552246,,
64,0.6089469790458679,0.39907121658325195,,
65,0.6489973664283752,0.4055180549621582,,
66,0.5939468145370483,0.4111626148223877,,
67,0.6299249529838562,0.4170098304748535,,
68,0.6212818026542664,0.42245960235595703,,
