step,train_loss,train_accuracy,pairwise_loss,learning_rate,wall_clock_time_sec,val_loss,val_accuracy,val_nll,val_ece,val_brier,val_positive_logit_mean,val_hard_negative_logit_mean,val_margin_mean,val_positive_drive_mean,val_positive_resistance_mean,val_hard_negative_drive_mean,val_hard_negative_resistance_mean,val_sample_uncertainty_mean,val_ambiguity_mean,val_class_resistance_mean,val_resistance_noise_corr,val_resistance_occlusion_corr
1,2.297706127166748,0.0625,0.00568345608189702,0.001,0.00864863395690918,,,,,,,,,,,,,,,,,
2,2.291008472442627,0.109375,0.005593260284513235,0.001,0.016021251678466797,,,,,,,,,,,,,,,,,
3,2.2893879413604736,0.078125,0.005545471794903278,0.001,0.021979093551635742,,,,,,,,,,,,,,,,,
4,2.281999349594116,0.203125,0.005524558015167713,0.001,0.027703523635864258,,,,,,,,,,,,,,,,,
5,2.294740676879883,0.140625,0.005509820766746998,0.001,0.034128665924072266,,,,,,,,,,,,,,,,,
6,2.2856571674346924,0.140625,0.005506327375769615,0.001,0.04102754592895508,,,,,,,,,,,,,,,,,
7,2.2788455486297607,0.171875,0.005522953346371651,0.001,0.0479741096496582,,,,,,,,,,,,,,,,,
8,2.2684097290039062,0.21875,0.005535431206226349,0.001,0.0545957088470459,,,,,,,,,,,,,,,,,
9,2.2725868225097656,0.21875,0.005546625703573227,0.001,0.06339311599731445,,,,,,,,,,,,,,,,,
10,2.2593982219696045,0.34375,0.005560190416872501,0.001,0.06957459449768066,,,,,,,,,,,,,,,,,
11,2.2537128925323486,0.28125,0.005573458503931761,0.001,0.07710933685302734,,,,,,,,,,,,,,,,,
12,2.255488157272339,0.28125,0.005598262883722782,0.001,0.08471560478210449,,,,,,,,,,,,,,,,,
13,2.2458133697509766,0.296875,0.005636660382151604,0.001,0.09110856056213379,,,,,,,,,,,,,,,,,
14,2.2420692443847656,0.28125,0.00567499129101634,0.001,0.0985114574432373,,,,,,,,,,,,,,,,,
15,2.2392022609710693,0.328125,0.005722575820982456,0.001,0.10627007484436035,,,,,,,,,,,,,,,,,
16,2.2380049228668213,0.375,0.005783760920166969,0.001,0.11264538764953613,,,,,,,,,,,,,,,,,
17,2.209397554397583,0.46875,0.005863736849278212,0.001,0.12004518508911133,,,,,,,,,,,,,,,,,
18,2.2215182781219482,0.40625,0.005952022038400173,0.001,0.12798237800598145,,,,,,,,,,,,,,,,,
19,2.2174429893493652,0.34375,0.006058351136744022,0.001,0.13468408584594727,,,,,,,,,,,,,,,,,
20,2.199629306793213,0.53125,0.00617933040484786,0.001,0.14304661750793457,,,,,,,,,,,,,,,,,
21,2.1999146938323975,0.28125,0.006315586622804403,0.001,0.15210628509521484,,,,,,,,,,,,,,,,,
22,2.1954424381256104,0.421875,0.006453077308833599,0.001,0.16015410423278809,,,,,,,,,,,,,,,,,
23,2.177142858505249,0.484375,0.006598690524697304,0.001,0.16973590850830078,,,,,,,,,,,,,,,,,
24,2.1707890033721924,0.453125,0.0067508770152926445,0.001,0.1787731647491455,,,,,,,,,,,,,,,,,
25,2.172560691833496,0.53125,0.006925152614712715,0.001,0.18775558471679688,,,,,,,,,,,,,,,,,
26,2.157116413116455,0.53125,0.007107363548129797,0.001,0.19686079025268555,,,,,,,,,,,,,,,,,
27,2.1233835220336914,0.5625,0.007301568053662777,0.001,0.20804905891418457,,,,,,,,,,,,,,,,,
28,2.1156508922576904,0.5625,0.007511321920901537,0.001,0.21760272979736328,,,,,,,,,,,,,,,,,
29,2.137352705001831,0.421875,0.007739138789474964,0.001,0.2256152629852295,,,,,,,,,,,,,,,,,
30,2.1124422550201416,0.5,0.007971086539328098,0.001,0.23436927795410156,,,,,,,,,,,,,,,,,
31,2.1207547187805176,0.40625,0.00820176862180233,0.001,0.24331402778625488,,,,,,,,,,,,,,,,,
32,2.0885961055755615,0.515625,0.008446023799479008,0.001,0.2521955966949463,,,,,,,,,,,,,,,,,
33,2.052197217941284,0.609375,0.008693852461874485,0.001,0.26067042350769043,,,,,,,,,,,,,,,,,
34,2.0571792125701904,0.484375,0.008959638886153698,0.001,0.2700788974761963,,,,,,,,,,,,,,,,,
35,2.0449838638305664,0.5625,0.0092468848451972,0.001,0.2794189453125,,,,,,,,,,,,,,,,,
36,2.0021049976348877,0.59375,0.00954802893102169,0.001,0.28727102279663086,,,,,,,,,,,,,,,,,
37,1.9968128204345703,0.59375,0.009862921200692654,0.001,0.29644107818603516,,,,,,,,,,,,,,,,,
38,2.0171728134155273,0.5625,0.010166594758629799,0.001,0.3056473731994629,,,,,,,,,,,,,,,,,
39,1.9942960739135742,0.46875,0.010461822152137756,0.001,0.31400489807128906,,,,,,,,,,,,,,,,,
40,1.966740369796753,0.46875,0.010745255276560783,0.001,0.32307958602905273,,,,,,,,,,,,,,,,,
41,1.9642633199691772,0.53125,0.011021836660802364,0.001,0.3324306011199951,,,,,,,,,,,,,,,,,
42,1.8970173597335815,0.53125,0.011283915489912033,0.001,0.34088706970214844,,,,,,,,,,,,,,,,,
43,1.9109193086624146,0.53125,0.011551200412213802,0.001,0.3506319522857666,,,,,,,,,,,,,,,,,
44,1.859022617340088,0.625,0.011810794472694397,0.001,0.3604295253753662,,,,,,,,,,,,,,,,,
45,1.8741514682769775,0.65625,0.012077711522579193,0.001,0.36911821365356445,,,,,,,,,,,,,,,,,
46,1.8670260906219482,0.453125,0.012338251806795597,0.001,0.3787662982940674,,,,,,,,,,,,,,,,,
47,1.9160146713256836,0.484375,0.012584930285811424,0.001,0.3887906074523926,,,,,,,,,,,,,,,,,
48,1.8690797090530396,0.546875,0.012811968103051186,0.001,0.39761829376220703,,,,,,,,,,,,,,,,,
49,1.8464654684066772,0.515625,0.0130254365503788,0.001,0.40763282775878906,,,,,,,,,,,,,,,,,
50,1.8931154012680054,0.46875,0.013218405656516552,0.001,0.4171161651611328,,,,,,,,,,,,,,,,,
51,1.779351830482483,0.578125,0.01338990032672882,0.001,0.42652010917663574,,,,,,,,,,,,,,,,,
52,1.8204057216644287,0.5,0.01356479525566101,0.001,0.43554234504699707,,,,,,,,,,,,,,,,,
53,1.818307638168335,0.53125,0.013737956993281841,0.001,0.4462273120880127,,,,,,,,,,,,,,,,,
54,1.8236876726150513,0.515625,0.013897047378122807,0.001,0.4559342861175537,,,,,,,,,,,,,,,,,
55,1.8303344249725342,0.46875,0.01402954664081335,0.001,0.4656186103820801,,,,,,,,,,,,,,,,,
56,1.8354394435882568,0.546875,0.014155062846839428,0.001,0.4752378463745117,,,,,,,,,,,,,,,,,
57,1.8057841062545776,0.578125,0.014260798692703247,0.001,0.48504185676574707,,,,,,,,,,,,,,,,,
58,1.729982852935791,0.640625,0.014362011104822159,0.001,0.495617151260376,,,,,,,,,,,,,,,,,
59,1.8272130489349365,0.546875,0.01444176770746708,0.001,0.5058920383453369,,,,,,,,,,,,,,,,,
60,1.7497457265853882,0.484375,0.014477459713816643,0.001,0.5161411762237549,,,,,,,,,,,,,,,,,
61,1.7764708995819092,0.53125,0.014503100886940956,0.001,0.5259096622467041,,,,,,,,,,,,,,,,,
62,1.7312191724777222,0.484375,0.014539152383804321,0.001,0.5369160175323486,,,,,,,,,,,,,,,,,
63,1.7625327110290527,0.5625,0.014579718932509422,0.001,0.5484392642974854,,,,,,,,,,,,,,,,,
64,1.7263869047164917,0.578125,0.01460997574031353,0.001,0.5583720207214355,,,,,,,,,,,,,,,,,
65,1.7763913869857788,0.5,0.014621088281273842,0.001,0.5694832801818848,,,,,,,,,,,,,,,,,
66,1.7596302032470703,0.53125,0.014619790948927402,0.001,0.5810103416442871,,,,,,,,,,,,,,,,,
67,1.7256534099578857,0.546875,0.014587684534490108,0.001,0.5911076068878174,,,,,,,,,,,,,,,,,
68,1.6683430671691895,0.609375,0.014576075598597527,0.001,0.6020431518554688,,,,,,,,,,,,,,,,,
69,1.7006886005401611,0.53125,0.01458591129630804,0.001,0.6128456592559814,,,,,,,,,,,,,,,,,
70,1.683746337890625,0.609375,0.014577585272490978,0.001,0.6238400936126709,,,,,,,,,,,,,,,,,
71,1.6898753643035889,0.53125,0.014572384767234325,0.001,0.6348237991333008,,,,,,,,,,,,,,,,,
72,1.6926379203796387,0.546875,0.014581381343305111,0.001,0.6459841728210449,,,,,,,,,,,,,,,,,
73,1.718761920928955,0.546875,0.014592315070331097,0.001,0.6576707363128662,,,,,,,,,,,,,,,,,
74,1.7189215421676636,0.53125,0.01460160594433546,0.001,0.6695246696472168,,,,,,,,,,,,,,,,,
75,1.6480821371078491,0.5625,0.014601060189306736,0.001,0.6808121204376221,,,,,,,,,,,,,,,,,
76,1.6589949131011963,0.625,0.014597177505493164,0.001,0.6919615268707275,,,,,,,,,,,,,,,,,
77,1.614696741104126,0.578125,0.014607448130846024,0.001,0.7030272483825684,,,,,,,,,,,,,,,,,
78,1.6999198198318481,0.578125,0.014608548022806644,0.001,0.714270830154419,,,,,,,,,,,,,,,,,
79,1.680823802947998,0.53125,0.014591692015528679,0.001,0.7255897521972656,,,,,,,,,,,,,,,,,
