step,train_loss,final_metric,best_metric,message_norm_mean,update_norm_mean,wall_clock_time_sec,step_time_sec,peak_memory_mb,nan_inf_count
1,0.0,1.0,1.0,0.08249668776988983,0.9933945536613464,0.0009369850158691406,0.0009369850158691406,0.0,0.0
