step,train_loss,val_score,best_val_score,warmup_eta
1,0.695732593536377,0.48828125,0.48828125,0.01
50,0.11967478692531586,0.4501953125,0.48828125,0.5
100,0.13491034507751465,0.45751953125,0.48828125,1.0
150,0.12035992741584778,0.44091796875,0.48828125,1.0
200,0.07021421939134598,0.46337890625,0.48828125,1.0
250,0.07515165209770203,0.46826171875,0.48828125,1.0
300,0.05393602326512337,0.490234375,0.490234375,1.0
350,0.08215375244617462,0.46728515625,0.490234375,1.0
400,0.10232444852590561,0.46826171875,0.490234375,1.0
450,0.13339775800704956,0.47314453125,0.490234375,1.0
500,0.10164704918861389,0.47216796875,0.490234375,1.0
550,0.09402762353420258,0.48583984375,0.490234375,1.0
600,0.043161142617464066,0.48193359375,0.490234375,1.0
650,0.06340114027261734,0.4716796875,0.490234375,1.0
700,0.07096883654594421,0.4775390625,0.490234375,1.0
750,0.08305733650922775,0.48486328125,0.490234375,1.0
800,0.08137533068656921,0.474609375,0.490234375,1.0
850,0.0732206329703331,0.4658203125,0.490234375,1.0
900,0.08086087554693222,0.48291015625,0.490234375,1.0
