step,train_loss,val_score,best_val_score,warmup_eta
1,0.9207265377044678,-0.9591176509857178,-0.9591176509857178,0.01
50,0.6313930153846741,-0.6707230806350708,-0.6707230806350708,0.5
100,0.5101755261421204,-0.4983457028865814,-0.4983457028865814,1.0
150,0.3167506158351898,-0.27307724952697754,-0.27307724952697754,1.0
200,0.24093681573867798,-0.2431061714887619,-0.2431061714887619,1.0
250,0.23290078341960907,-0.2364080846309662,-0.2364080846309662,1.0
300,0.2747667729854584,-0.2269556224346161,-0.2269556224346161,1.0
350,0.24289639294147491,-0.22108158469200134,-0.22108158469200134,1.0
400,0.1804792582988739,-0.21410657465457916,-0.21410657465457916,1.0
450,0.222743958234787,-0.20532335340976715,-0.20532335340976715,1.0
500,0.19039025902748108,-0.1920565962791443,-0.1920565962791443,1.0
550,0.21786892414093018,-0.18022248148918152,-0.18022248148918152,1.0
600,0.1503753364086151,-0.16712692379951477,-0.16712692379951477,1.0
650,0.13246877491474152,-0.15437141060829163,-0.15437141060829163,1.0
700,0.12688618898391724,-0.1412816047668457,-0.1412816047668457,1.0
750,0.12608544528484344,-0.13175678253173828,-0.13175678253173828,1.0
800,0.11441445350646973,-0.12204936891794205,-0.12204936891794205,1.0
850,0.12480681389570236,-0.11613079905509949,-0.11613079905509949,1.0
900,0.07555779814720154,-0.11117053776979446,-0.11117053776979446,1.0
950,0.0936947911977768,-0.10465079545974731,-0.10465079545974731,1.0
1000,0.08486132323741913,-0.10032245516777039,-0.10032245516777039,1.0
1050,0.10055076330900192,-0.0969989076256752,-0.0969989076256752,1.0
1100,0.08727219700813293,-0.09303529560565948,-0.09303529560565948,1.0
1150,0.09308880567550659,-0.09033545851707458,-0.09033545851707458,1.0
1200,0.07718522846698761,-0.08669880032539368,-0.08669880032539368,1.0
1250,0.08945722877979279,-0.08652468770742416,-0.08669880032539368,1.0
1300,0.0830877423286438,-0.08092672377824783,-0.08092672377824783,1.0
1350,0.06907117366790771,-0.07993905246257782,-0.08092672377824783,1.0
1400,0.08194886893033981,-0.07576087862253189,-0.07576087862253189,1.0
1450,0.07405440509319305,-0.07456757873296738,-0.07456757873296738,1.0
1500,0.07920382916927338,-0.07212531566619873,-0.07212531566619873,1.0
1550,0.07092845439910889,-0.06901584565639496,-0.06901584565639496,1.0
1600,0.06233906373381615,-0.06738540530204773,-0.06738540530204773,1.0
1650,0.0541076585650444,-0.06312716752290726,-0.06312716752290726,1.0
1700,0.06077130138874054,-0.06166740879416466,-0.06166740879416466,1.0
1750,0.05655353516340256,-0.05905083194375038,-0.05905083194375038,1.0
1800,0.05395064502954483,-0.057022638618946075,-0.057022638618946075,1.0
1850,0.05029679089784622,-0.05402939021587372,-0.05402939021587372,1.0
1900,0.053328074514865875,-0.051764488220214844,-0.051764488220214844,1.0
1950,0.04221604764461517,-0.050252288579940796,-0.050252288579940796,1.0
2000,0.04646649211645126,-0.048694908618927,-0.048694908618927,1.0
2050,0.04601375386118889,-0.04735785722732544,-0.04735785722732544,1.0
2100,0.041420336812734604,-0.046040430665016174,-0.046040430665016174,1.0
2150,0.04947839677333832,-0.043897949159145355,-0.043897949159145355,1.0
2200,0.04020325094461441,-0.04174482449889183,-0.04174482449889183,1.0
2250,0.035661596804857254,-0.041122063994407654,-0.04174482449889183,1.0
