mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap
0.9591176509857178,0.9793455004692078,0.8233044743537903,0.9271119832992554,0.9905041456222534,0.9905041456222534,0.06339216232299805
0.6707230806350708,0.818976879119873,0.662250280380249,0.6648293137550354,0.6765029430389404,0.6765029430389404,0.01167362928390503
0.4983457028865814,0.705936074256897,0.5725913047790527,0.48941582441329956,0.507102906703949,0.507102906703949,0.017687082290649414
0.27307724952697754,0.5225679278373718,0.3912249207496643,0.26308169960975647,0.28287944197654724,0.28287944197654724,0.01979774236679077
0.2431061714887619,0.4930579662322998,0.34895646572113037,0.23412971198558807,0.2519090175628662,0.2519090175628662,0.017779305577278137
0.2364080846309662,0.4862181544303894,0.3572532832622528,0.23441697657108307,0.2383606880903244,0.2383606880903244,0.003943711519241333
0.2269556224346161,0.4763985872268677,0.34554409980773926,0.2218988835811615,0.23191457986831665,0.23191457986831665,0.010015696287155151
0.22108158469200134,0.47019314765930176,0.34299951791763306,0.21647129952907562,0.22560271620750427,0.22560271620750427,0.00913141667842865
0.21410657465457916,0.4627165198326111,0.33129048347473145,0.20875829458236694,0.2193513810634613,0.2193513810634613,0.01059308648109436
0.20532335340976715,0.4531261920928955,0.32827478647232056,0.20146675407886505,0.20910535752773285,0.20910535752773285,0.007638603448867798
0.1920565962791443,0.4382426142692566,0.3143918514251709,0.18766774237155914,0.19636057317256927,0.19636057317256927,0.008692830801010132
0.18022248148918152,0.424526184797287,0.3035583794116974,0.17751066386699677,0.18288187682628632,0.18288187682628632,0.005371212959289551
0.16712692379951477,0.4088115990161896,0.29367542266845703,0.16348202526569366,0.17070133984088898,0.17070133984088898,0.0072193145751953125
0.15437141060829163,0.3929012715816498,0.27857840061187744,0.1516842395067215,0.15700659155845642,0.15700659155845642,0.005322352051734924
0.1412816047668457,0.37587445974349976,0.2749905288219452,0.13920211791992188,0.14332088828086853,0.14332088828086853,0.004118770360946655
0.13175678253173828,0.36298316717147827,0.26432400941848755,0.13023845851421356,0.13324576616287231,0.13324576616287231,0.0030073076486587524
0.12204936891794205,0.34935563802719116,0.26027411222457886,0.12101822346448898,0.12306056171655655,0.12306056171655655,0.002042338252067566
0.11613079905509949,0.34077969193458557,0.2539046108722687,0.11567270755767822,0.1165800467133522,0.1165800467133522,0.0009073391556739807
0.11117053776979446,0.33342245221138,0.24891012907028198,0.10967559367418289,0.11263656616210938,0.11263656616210938,0.002960972487926483
0.10465079545974731,0.3234977424144745,0.24194428324699402,0.10393921285867691,0.1053486317396164,0.1053486317396164,0.0014094188809394836
0.10032245516777039,0.31673720479011536,0.23808127641677856,0.10045173764228821,0.10019568353891373,0.10045173764228821,0.0002560541033744812
0.0969989076256752,0.31144648790359497,0.23458540439605713,0.09664444625377655,0.09734651446342468,0.09734651446342468,0.0007020682096481323
0.09303529560565948,0.3050168752670288,0.23017027974128723,0.09285508096218109,0.09321203082799911,0.09321203082799911,0.0003569498658180237
0.09033545851707458,0.30055856704711914,0.2272302806377411,0.09082094579935074,0.08985937386751175,0.09082094579935074,0.0009615719318389893
0.08669880032539368,0.29444658756256104,0.22358128428459167,0.08666499704122543,0.08673197031021118,0.08673197031021118,6.697326898574829e-05
0.08652468770742416,0.29415079951286316,0.22485768795013428,0.08590102195739746,0.08713629096746445,0.08713629096746445,0.001235269010066986
0.08092672377824783,0.28447622060775757,0.2173708975315094,0.0812494233250618,0.08061027526855469,0.0812494233250618,0.0006391480565071106
0.07993905246257782,0.2827349603176117,0.21684648096561432,0.08020404726266861,0.07967919856309891,0.08020404726266861,0.0005248486995697021
0.07576087862253189,0.2752469480037689,0.21188576519489288,0.07575609534978867,0.07576557248830795,0.07576557248830795,9.47713851928711e-06
0.07456757873296738,0.27307063341140747,0.20982983708381653,0.07479166984558105,0.07434781640768051,0.07479166984558105,0.0004438534379005432
0.07212531566619873,0.26856157183647156,0.20728552341461182,0.07216149568557739,0.07208984345197678,0.07216149568557739,7.165223360061646e-05
0.06901584565639496,0.2627086639404297,0.20310433208942413,0.06931118667125702,0.06872621178627014,0.06931118667125702,0.0005849748849868774
0.06738540530204773,0.25958698987960815,0.2007453888654709,0.06718368083238602,0.06758323311805725,0.06758323311805725,0.00039955228567123413
0.06312716752290726,0.2512511909008026,0.19541321694850922,0.06279312074184418,0.0634547546505928,0.0634547546505928,0.0006616339087486267
0.06166740879416466,0.24832923710346222,0.19263491034507751,0.06201117858290672,0.06133028864860535,0.06201117858290672,0.0006808899343013763
0.05905083194375038,0.24300377070903778,0.18905597925186157,0.05968305841088295,0.05843084305524826,0.05968305841088295,0.0012522153556346893
