step,train_mse,val_mse,best_val_mse,warmup_eta
1,1.057447910308838,1.1192306280136108,1.1192306280136108,0.02
25,0.8153619766235352,0.8857381343841553,0.8857381343841553,0.5
50,0.6139230728149414,0.6525964140892029,0.6525964140892029,1.0
75,0.3705451786518097,0.4544436037540436,0.4544436037540436,1.0
100,0.28745153546333313,0.34337887167930603,0.34337887167930603,1.0
125,0.2941255271434784,0.2946804165840149,0.2946804165840149,1.0
150,0.23283572494983673,0.2619441747665405,0.2619441747665405,1.0
175,0.22274835407733917,0.24331557750701904,0.24331557750701904,1.0
200,0.1855316460132599,0.2289874404668808,0.2289874404668808,1.0
225,0.22840680181980133,0.2081071138381958,0.2081071138381958,1.0
250,0.1816662847995758,0.1995682418346405,0.1995682418346405,1.0
275,0.18016915023326874,0.18034444749355316,0.18034444749355316,1.0
300,0.1707092821598053,0.17034797370433807,0.17034797370433807,1.0
325,0.1793922483921051,0.158208429813385,0.158208429813385,1.0
350,0.13433736562728882,0.14120802283287048,0.14120802283287048,1.0
375,0.10996203869581223,0.13214147090911865,0.13214147090911865,1.0
400,0.11680789291858673,0.12363564968109131,0.12363564968109131,1.0
425,0.10807187855243683,0.11583764851093292,0.11583764851093292,1.0
450,0.10124383866786957,0.10236315429210663,0.10236315429210663,1.0
475,0.08326296508312225,0.09682980179786682,0.09682980179786682,1.0
500,0.08808183670043945,0.08601398766040802,0.08601398766040802,1.0
