step,train_mse,val_mse,best_val_mse,warmup_eta
1,0.8963961601257324,0.9019345045089722,0.9019345045089722,0.02
25,0.669196367263794,0.7338049411773682,0.7338049411773682,0.5
50,0.6628211736679077,0.6067492961883545,0.6067492961883545,1.0
75,0.5231980085372925,0.5027665495872498,0.5027665495872498,1.0
100,0.43151000142097473,0.41400742530822754,0.41400742530822754,1.0
125,0.38538146018981934,0.32476845383644104,0.32476845383644104,1.0
150,0.28104305267333984,0.24554912745952606,0.24554912745952606,1.0
175,0.18546253442764282,0.19512227177619934,0.19512227177619934,1.0
200,0.1388626992702484,0.17162974178791046,0.17162974178791046,1.0
225,0.17374008893966675,0.15715144574642181,0.15715144574642181,1.0
250,0.1248425543308258,0.14293824136257172,0.14293824136257172,1.0
275,0.10655088722705841,0.13249829411506653,0.13249829411506653,1.0
300,0.1218724250793457,0.123756542801857,0.123756542801857,1.0
325,0.16906768083572388,0.11917725205421448,0.11917725205421448,1.0
350,0.14448797702789307,0.11407212913036346,0.11407212913036346,1.0
375,0.058293357491493225,0.11099547147750854,0.11099547147750854,1.0
400,0.07560232281684875,0.10672761499881744,0.10672761499881744,1.0
425,0.07898414134979248,0.1043170690536499,0.1043170690536499,1.0
450,0.11578410118818283,0.10250087082386017,0.10250087082386017,1.0
475,0.0559864342212677,0.09691575169563293,0.09691575169563293,1.0
500,0.08166880160570145,0.09480735659599304,0.09480735659599304,1.0
